>	304
>	305
0	7.198486e+04
>	306
0	2.310245e-02
>	307
>	308
0	3.618118e+04
>	309
0	1.398812e+04
>	310
>	311
>	312
0	4.972825e+05
>	313
0	9.990791e+04
>	314
0	9.585529e+04
>	315
0	9.248018e+02
>	316
0	1.598522e+04
>	317
0	9.598580e+02
>	318
0	1.160314e+03
>	319
0	1.147378e+04
>	320
0	5.256080e+03
>	321
0	3.111243e+03
>	322
0	4.758894e+03
>	323
0	1.887826e+04
>	324
>	325
0	3.729481e+05
>	326
0	1.527096e+05
>	327
0	3.642012e+05
>	328
0	3.606593e+05
>	329
>	330
>	331
>	332
0	2.639467e+04
>	333
0	5.094871e+04
>	334
0	3.740974e+03
>	335
0	8.142367e+03
>	336
0	1.356995e+03
>	337
0	1.685567e+04
>	338
0	1.034931e+03
>	339
>	340
0	9.818287e+03
>	341
>	342
0	1.942846e+04
>	343
0	1.338496e+04
>	344
0	9.165856e+04
>	345
0	9.474977e+03
>	346
0	4.598280e+01
>	347
0	3.089605e+04
>	348
0	2.455742e+04
>	349
>	350
0	9.633559e+02
>	351
0	3.277697e+02
>	352
0	2.796656e+04
>	353
0	1.249699e+05
>	354
0	5.532224e+03
>	355
0	4.334434e+03
>	356
0	1.857166e+04
>	357
0	5.663629e+03
>	358
0	1.190294e+04
>	359
0	3.115474e+04
>	360
0	1.122751e+04
>	361
0	1.273731e+03
>	362
0	3.332732e+04
>	363
>	364
0	1.189384e+04
>	365
0	1.095640e+04
>	366
0	7.379012e+02
>	367
0	1.494518e+04
>	368
0	2.899786e+04
>	369
0	2.293584e+05
>	370
0	4.365245e+04
>	371
0	5.104308e+03
>	372
0	4.462479e+04
>	373
0	4.389815e+04
>	374
>	375
>	376
>	377
>	378
0	3.153080e+04
>	379
0	1.234178e+04
>	380
0	9.462858e+03
>	381
0	2.939802e+03
>	382
>	383
0	1.231106e+06
>	384
0	8.643838e+03
>	385
0	2.165304e+05
>	386
>	387
0	2.230273e+05
>	388
0	8.299157e+03
>	389
0	3.953189e+03
>	390
0	8.383786e+03
>	391
0	1.024192e+04
>	392
0	2.487387e+04
>	393
0	2.233817e+02
>	394
0	7.254054e+03
>	395
0	4.323127e+05
>	396
0	7.577383e+04
>	397
0	7.777334e+04
>	398
0	6.164082e+02
>	399
0	7.406670e+01
>	400
0	3.352050e+02
>	401
>	402
0	6.170099e+03
>	403
0	1.851309e+02
>	404
0	1.066969e+03
>	405
0	7.768930e+02
>	406
0	1.295261e+02
>	407
0	1.456567e+02
>	408
0	2.864921e+03
>	409
0	5.652465e+03
>	410
0	3.769858e-01
>	411
0	5.410284e+04
>	412
0	1.097663e+04
>	413
0	9.840183e+03
>	414
0	3.696453e+05
>	415
0	5.069878e+04
>	416
0	8.447546e+04
>	417
0	1.102793e+03
>	418
0	3.387819e+03
>	419
0	5.067865e+03
>	420
0	3.808811e+05
>	421
0	7.960883e+04
>	422
0	9.208083e+04
>	423
0	1.985411e+02
>	424
0	4.107888e+03
>	425
0	1.063573e+04
>	426
0	3.779356e+03
>	427
0	1.772458e+04
>	428
0	6.001564e+03
>	429
0	3.755982e+03
>	430
0	1.414072e+05
>	431
0	2.688153e+04
>	432
0	3.798632e+04
>	433
0	6.626514e+03
>	434
0	1.024942e+04
>	435
0	1.466336e+05
>	436
0	2.615161e+04
>	437
0	4.525852e+04
>	438
0	8.713265e+03
>	439
0	1.163476e+04
>	440
0	4.187652e+03
>	441
0	9.488504e+03
>	442
>	443
0	5.946221e+04
>	444
0	2.429293e+04
>	445
0	1.831669e+04
>	446
0	5.291326e+03
>	447
0	5.062423e+03
>	448
0	7.046529e+04
>	449
0	9.674710e+03
>	450
0	2.460483e+04
>	451
0	4.801454e+03
>	452
0	1.031608e+04
>	453
0	1.385088e+05
>	454
0	3.667657e+04
>	455
0	5.914170e+04
>	456
0	9.932775e+04
>	457
0	2.333282e+04
>	458
0	3.715199e+04
>	459
0	1.474848e+04
>	460
0	3.724436e+04
>	461
0	2.566227e+04
>	462
0	2.940292e+04
>	463
0	3.712864e+04
>	464
>	465
0	2.475368e+04
>	466
>	467
>	468
0	1.734199e+04
>	469
0	1.404180e+04
>	470
0	2.704356e+04
>	471
0	9.164244e+04
>	472
0	3.099282e-01
>	473
0	8.202120e+03
>	474
0	1.155928e+04
>	475
0	3.529665e+04
>	476
0	3.795545e+03
>	477
0	1.035029e+04
>	478
0	5.580183e+03
>	479
0	3.102144e+04
>	480
0	6.060623e+03
>	481
>	482
0	4.930676e+05
>	483
0	9.503068e+04
>	484
0	8.877497e+04
>	485
0	3.871347e+03
>	486
0	9.498129e+03
>	487
0	4.667429e+03
>	488
0	1.968064e+03
>	489
0	7.417367e+03
>	490
0	5.436850e+03
>	491
0	2.775794e+03
>	492
0	3.074176e+03
>	493
0	1.750916e+03
>	494
>	495
>	496
0	5.572139e+05
>	497
0	5.241363e+05
>	498
0	3.362826e+04
>	499
0	7.398080e+04
>	500
0	8.415900e+04
>	501
0	8.006810e+03
>	502
0	6.751831e+02
>	503
0	1.257750e+05
>	504
0	1.585352e+04
>	505
0	4.076248e+03
>	506
0	5.019509e+03
>	507
0	3.198569e+03
>	508
0	1.406149e+04
>	509
>	510
>	511
0	1.219058e+04
>	512
>	513
0	3.139575e+04
>	514
0	1.755733e+03
>	515
0	5.090660e+02
>	516
0	1.983717e+02
>	517
0	1.051775e+05
>	518
0	6.388565e+03
>	519
0	4.378264e+01
>	520
0	3.334166e+04
>	521
0	2.670232e+04
>	522
>	523
0	6.415008e+02
>	524
>	525
0	3.067521e+04
>	526
0	1.063241e+05
>	527
0	6.584990e+03
>	528
0	1.844622e+04
>	529
0	6.996510e+03
>	530
0	1.746612e+04
>	531
0	2.395344e+04
>	532
0	1.113245e+04
>	533
>	534
0	1.438242e+03
>	535
0	2.899127e+04
>	536
0	2.785043e+03
>	537
0	1.116208e+04
>	538
0	1.948444e+04
>	539
>	540
0	5.471655e+03
>	541
0	2.696890e+04
>	542
0	2.358872e+05
>	543
0	5.275656e+04
>	544
0	4.176012e+03
>	545
0	4.214238e+04
>	546
0	3.955499e+04
>	547
>	548
>	549
>	550
>	551
0	3.105277e+04
>	552
0	1.194338e+04
>	553
0	6.476699e+03
>	554
0	6.974793e+03
>	555
>	556
0	1.208363e+06
>	557
0	1.434684e+04
>	558
0	2.126634e+05
>	559
0	5.969898e+03
>	560
0	2.239463e+05
>	561
0	6.223163e+03
>	562
0	6.766840e+03
>	563
0	2.210521e+04
>	564
0	1.010912e+03
>	565
0	6.147185e+03
>	566
0	4.249785e+05
>	567
0	9.043169e+04
>	568
0	7.039092e+04
>	569
0	6.310739e+03
>	570
0	6.696400e+01
>	571
0	2.738447e+02
>	572
0	4.698095e+03
>	573
0	1.027607e+03
>	574
0	5.628151e+03
>	575
0	3.767789e+03
>	576
0	9.278948e+02
>	577
0	5.059058e+03
>	578
0	5.180497e+03
>	579
0	9.313166e-04
>	580
0	1.141840e+04
>	581
0	5.315181e+04
>	582
0	1.312868e+04
>	583
0	7.507586e+03
>	584
>	585
0	4.597701e+03
>	586
0	1.481332e+03
>	587
0	3.761586e+05
>	588
0	5.619868e+04
>	589
0	8.396435e+04
>	590
0	3.593267e+03
>	591
0	3.487107e+03
>	592
0	9.071978e+03
>	593
0	3.846119e+05
>	594
0	8.384581e+04
>	595
0	7.300449e+04
>	596
0	5.955736e+03
>	597
0	2.799690e+03
>	598
0	1.190507e+04
>	599
0	3.063005e+03
>	600
0	1.417467e+04
>	601
0	5.464723e+03
>	602
0	6.158904e+03
>	603
0	1.437727e+05
>	604
0	3.550118e+04
>	605
0	4.205934e+04
>	606
0	2.667035e+03
>	607
0	1.001144e+04
>	608
0	1.430307e+03
>	609
0	1.548217e+03
>	610
0	1.577705e+05
>	611
0	3.635513e+03
>	612
0	2.488918e+04
>	613
0	1.035376e+04
>	614
0	7.904261e+02
>	615
0	1.099283e+04
>	616
0	3.806483e+03
>	617
0	8.101589e+03
>	618
>	619
0	8.652392e+03
>	620
0	4.889472e+03
>	621
0	7.409836e+04
>	622
0	1.493922e+04
>	623
0	2.264486e+04
>	624
0	2.196420e+03
>	625
0	7.481950e+03
>	626
0	7.073182e+04
>	627
0	1.310841e+04
>	628
0	2.496678e+04
>	629
0	5.177683e+03
>	630
0	6.845958e+03
>	631
0	1.350994e+05
>	632
0	6.965695e+04
>	633
0	2.413804e+04
>	634
0	9.135650e+04
>	635
0	3.425801e+04
>	636
0	2.314401e+04
>	637
0	2.493669e+04
>	638
0	6.457396e+04
>	639
0	8.320677e+03
>	640
0	1.090251e+04
>	641
0	3.429409e+04
>	642
0	3.087133e+04
>	643
>	644
0	2.497164e+04
>	645
>	646
0	6.473095e+04
>	647
>	648
0	1.191144e+05
>	649
0	9.507374e+02
>	650
0	6.953134e+04
>	651
>	652
>	653
>	654
0	5.133486e+03
>	655
>	656
0	7.578399e+04
>	657
0	5.432771e+05
>	658
0	1.048639e+05
>	659
0	8.786689e+04
>	660
0	7.255130e+03
>	661
0	1.008575e+04
>	662
0	6.219991e+03
>	663
0	9.880133e+02
>	664
0	1.128127e+04
>	665
0	6.125294e+03
>	666
0	1.640750e+04
>	667
>	668
0	6.806837e+05
>	669
0	4.444865e+05
>	670
0	2.348468e+04
>	671
0	7.355537e+04
>	672
0	8.352954e+04
>	673
0	8.007445e+03
>	674
0	4.879043e+02
>	675
0	1.030585e+05
>	676
0	1.997543e+04
>	677
0	4.382400e+03
>	678
0	4.458505e+03
>	679
0	2.257421e+03
>	680
0	1.582444e+04
>	681
0	1.217442e+03
>	682
0	1.277652e+03
>	683
>	684
0	7.244855e+03
>	685
0	1.602621e+03
>	686
0	3.233784e+03
>	687
0	1.872764e+04
>	688
0	2.316467e+03
>	689
0	1.376438e+03
>	690
0	1.496769e+02
>	691
0	9.909499e+04
>	692
0	4.343581e+03
>	693
0	7.101102e+01
>	694
0	3.440841e+04
>	695
0	2.980363e+04
>	696
>	697
>	698
>	699
0	4.549732e+04
>	700
0	1.148066e+05
>	701
0	1.032234e+04
>	702
0	8.032873e+03
>	703
0	5.443768e+03
>	704
0	1.467080e+04
>	705
0	2.772299e+04
>	706
0	1.275536e+04
>	707
>	708
0	2.385319e+03
>	709
0	2.889610e+04
>	710
0	8.636464e+02
>	711
0	1.144256e+04
>	712
0	1.761039e+04
>	713
>	714
0	1.559221e+04
>	715
0	9.999093e+02
>	716
0	2.213474e+04
>	717
0	2.311738e+05
>	718
0	4.805902e+04
>	719
0	5.220430e+04
>	720
0	6.770161e+02
>	721
0	1.150371e+03
>	722
0	5.744577e+03
>	723
0	4.160201e+03
>	724
0	2.901781e+04
>	725
>	726
>	727
>	728
0	1.135460e+04
>	729
0	1.228695e+06
>	730
0	1.004613e+04
>	731
0	2.329307e+05
>	732
0	6.439150e+03
>	733
0	2.336371e+05
>	734
0	4.297397e+03
>	735
0	1.368750e+04
>	736
0	2.410764e+04
>	737
0	7.518834e+02
>	738
0	9.213523e+03
>	739
0	4.524709e+05
>	740
0	6.650859e+04
>	741
0	8.973216e+04
>	742
0	2.068653e+03
>	743
0	9.598292e+02
>	744
0	1.047484e+04
>	745
0	2.934112e+03
>	746
>	747
0	7.714782e+03
>	748
0	3.955452e+03
>	749
0	4.305307e+03
>	750
0	4.226156e+03
>	751
>	752
>	753
0	7.539386e+02
>	754
0	9.732121e+03
>	755
0	6.756911e+04
>	756
0	8.740981e+03
>	757
0	8.574153e+03
>	758
0	5.522728e+03
>	759
0	3.507022e+05
>	760
0	7.986645e+04
>	761
0	8.565809e+04
>	762
0	5.665063e+03
>	763
0	4.865108e+02
>	764
0	3.950161e+05
>	765
0	8.287551e+04
>	766
0	8.317842e+04
>	767
0	3.845774e+03
>	768
0	3.079880e+03
>	769
0	1.006116e+04
>	770
0	5.005105e+03
>	771
0	1.715568e+04
>	772
0	5.589245e+03
>	773
0	8.049032e+03
>	774
0	1.020262e+03
>	775
0	1.199470e+05
>	776
0	3.968771e+04
>	777
0	3.692968e+04
>	778
0	1.403942e+03
>	779
0	1.039451e+04
>	780
0	3.615404e+03
>	781
0	2.261539e+03
>	782
0	1.547581e+05
>	783
0	1.119936e+04
>	784
0	2.602373e+04
>	785
0	4.094552e+03
>	786
0	1.336645e+03
>	787
0	1.128410e+04
>	788
0	4.274714e+03
>	789
0	7.272167e+02
>	790
0	4.286081e+03
>	791
0	6.558433e+03
>	792
0	4.441591e+03
>	793
0	6.000365e+04
>	794
0	2.471257e+04
>	795
0	2.018876e+04
>	796
0	2.277761e+03
>	797
0	7.864847e+04
>	798
0	2.545180e+04
>	799
0	3.031468e+04
>	800
0	3.764081e+03
>	801
0	1.243476e+05
>	802
0	3.276098e+04
>	803
0	8.384517e+04
>	804
0	1.230984e+05
>	805
0	4.357256e+04
>	806
0	4.172641e+04
>	807
>	808
0	7.010609e+04
>	809
0	2.317938e+04
>	810
0	2.816448e+04
>	811
>	812
0	2.596721e+04
>	813
>	814
0	1.329247e+04
>	815
0	1.574790e+04
>	816
0	1.380078e+05
>	817
0	1.021611e+03
>	818
0	5.659959e+03
>	819
0	9.036227e+03
>	820
0	1.297459e+04
>	821
0	6.455671e+03
>	822
0	8.041489e+03
>	823
0	2.195687e+03
>	824
0	4.434155e+04
>	825
>	826
>	827
0	5.453987e+05
>	828
0	1.006024e+05
>	829
0	9.228675e+04
>	830
>	831
0	3.463233e+03
>	832
0	4.458161e+03
>	833
0	4.977834e+03
>	834
0	4.052539e+02
>	835
0	4.263243e+03
>	836
0	5.953961e+03
>	837
0	2.138642e+04
>	838
>	839
0	6.385867e+05
>	840
0	5.486350e+05
>	841
0	2.297767e+04
>	842
0	7.701811e+04
>	843
0	9.443192e+04
>	844
0	1.468914e+04
>	845
0	2.200803e+03
>	846
0	1.606952e+05
>	847
0	1.055108e+04
>	848
0	4.258417e+03
>	849
0	1.322783e+04
>	850
0	5.017393e+03
>	851
0	7.142970e+03
>	852
0	2.372017e+03
>	853
0	3.692612e+03
>	854
0	1.169711e+04
>	855
0	2.820815e+03
>	856
0	1.203233e+03
>	857
>	858
0	9.822989e+04
>	859
0	1.767095e+04
>	860
0	6.460769e+02
>	861
0	3.387908e+04
>	862
0	2.696897e+04
>	863
>	864
>	865
>	866
0	3.770263e+04
>	867
0	1.251355e+05
>	868
0	4.243836e+03
>	869
0	7.195789e+03
>	870
0	6.222068e+03
>	871
0	8.390832e+03
>	872
0	2.590216e+04
>	873
0	1.622762e+04
>	874
0	2.195543e+03
>	875
0	3.181277e+04
>	876
0	4.107965e+02
>	877
0	1.058962e+04
>	878
0	1.912750e+04
>	879
>	880
0	1.457699e+04
>	881
0	1.736599e+03
>	882
0	2.965499e+04
>	883
0	2.398834e+05
>	884
0	4.390791e+04
>	885
0	4.755577e+03
>	886
0	4.552243e+04
>	887
0	4.452523e+04
>	888
>	889
>	890
>	891
0	3.627978e+03
>	892
0	7.906645e+03
>	893
0	2.725089e+04
>	894
>	895
>	896
>	897
0	1.255266e+06
>	898
0	8.823217e+03
>	899
0	2.333588e+05
>	900
0	7.033531e+03
>	901
0	2.195981e+05
>	902
0	4.954817e+03
>	903
0	1.167535e+04
>	904
0	2.964122e+04
>	905
>	906
0	7.926773e+03
>	907
0	5.385916e+03
>	908
0	4.509462e+05
>	909
0	7.492349e+04
>	910
0	8.644643e+04
>	911
0	9.312950e+02
>	912
0	3.712910e+03
>	913
0	1.409375e+04
>	914
0	7.265612e+02
>	915
>	916
0	5.567991e+03
>	917
0	1.006813e+04
>	918
0	1.046057e+04
>	919
>	920
>	921
0	5.304312e+04
>	922
0	1.125297e+04
>	923
0	6.087528e+03
>	924
>	925
>	926
0	3.899464e+03
>	927
>	928
0	3.498366e+03
>	929
>	930
0	3.642262e+03
>	931
0	3.571193e+05
>	932
0	6.435774e+04
>	933
0	7.902725e+04
>	934
0	2.463233e+03
>	935
0	2.101915e+03
>	936
0	3.877698e+05
>	937
0	8.657787e+04
>	938
0	7.708237e+04
>	939
0	6.111266e+03
>	940
0	2.819659e+03
>	941
0	9.681304e+03
>	942
0	1.546991e+04
>	943
0	2.561396e+03
>	944
0	9.855870e+03
>	945
0	6.628445e+02
>	946
0	1.226105e+05
>	947
0	3.714353e+04
>	948
0	3.266787e+04
>	949
0	1.392890e+03
>	950
0	8.370930e+03
>	951
0	1.857711e+03
>	952
0	9.972370e+02
>	953
0	1.298116e+05
>	954
0	2.988463e+03
>	955
0	2.639665e+04
>	956
0	2.488735e+03
>	957
0	9.843994e+02
>	958
0	5.431784e+03
>	959
0	1.099738e+04
>	960
0	3.437747e+03
>	961
0	6.343832e+04
>	962
0	1.793176e+04
>	963
0	1.858618e+04
>	964
0	6.638870e+04
>	965
0	1.632426e+04
>	966
0	2.211825e+04
>	967
0	5.415693e+02
>	968
0	1.470165e+05
>	969
0	1.651694e+04
>	970
0	7.063169e+04
>	971
0	9.197047e+04
>	972
0	2.587304e+04
>	973
0	3.662857e+04
>	974
0	5.180137e+04
>	975
0	2.480453e+04
>	976
0	1.408752e+04
>	977
0	4.265386e+04
>	978
0	1.141137e+04
>	979
>	980
0	2.678501e+04
>	981
0	8.177359e+04
>	982
0	1.448816e+04
>	983
>	984
0	1.830798e+05
>	985
0	1.523190e+03
>	986
>	987
0	5.867036e+04
>	988
>	989
>	990
0	1.179207e+05
>	991
>	992
0	2.088951e+04
>	993
0	5.315510e+04
>	994
>	995
>	996
0	5.105262e+05
>	997
0	9.958464e+04
>	998
0	9.208914e+04
>	999
0	2.496909e+03
>	1000
0	8.898181e+03
>	1001
0	1.773545e+03
>	1002
0	1.011992e+03
>	1003
0	4.230583e+03
>	1004
0	1.600254e+04
>	1005
>	1006
0	5.340903e+05
>	1007
0	5.337076e+05
>	1008
0	2.948731e+04
>	1009
0	6.080082e+04
>	1010
0	8.715873e+04
>	1011
0	9.049214e+03
>	1012
0	1.215333e+03
>	1013
0	1.409971e+05
>	1014
0	1.261742e+04
>	1015
0	2.412565e+03
>	1016
0	1.365570e+04
>	1017
0	6.803438e+03
>	1018
0	3.194258e+04
>	1019
0	9.838459e+03
>	1020
0	9.531489e+04
>	1021
0	8.326703e+03
>	1022
0	2.462403e+01
>	1023
0	2.850443e+04
>	1024
0	2.835494e+04
>	1025
>	1026
>	1027
>	1028
0	3.848267e+04
>	1029
0	1.174078e+05
>	1030
0	1.981658e+03
>	1031
0	6.799239e+03
>	1032
0	6.696697e+03
>	1033
0	4.565217e+03
>	1034
0	2.288372e+04
>	1035
0	1.027210e+04
>	1036
0	2.865616e+04
>	1037
0	2.882667e+03
>	1038
0	1.583964e+04
>	1039
0	9.546832e+03
>	1040
>	1041
0	1.234624e+04
>	1042
0	2.869084e+04
>	1043
0	2.275169e+05
>	1044
0	4.200319e+04
>	1045
0	3.672407e+03
>	1046
0	4.733562e+04
>	1047
0	3.816854e+04
>	1048
>	1049
>	1050
>	1051
0	4.539280e+03
>	1052
0	3.134735e+04
>	1053
>	1054
0	8.419175e+03
>	1055
0	1.181492e+06
>	1056
0	1.049120e+04
>	1057
0	2.313719e+05
>	1058
0	6.984897e+03
>	1059
0	2.009637e+05
>	1060
0	9.795534e+03
>	1061
0	1.148169e+04
>	1062
0	1.757070e+04
>	1063
0	5.536511e+03
>	1064
0	3.326978e+03
>	1065
0	2.698357e+03
>	1066
>	1067
0	3.948988e+05
>	1068
0	4.689968e+04
>	1069
0	3.338745e+04
>	1070
0	1.026392e+04
>	1071
0	3.265838e+03
>	1072
0	1.541034e+04
>	1073
>	1074
0	9.416045e+00
>	1075
0	1.067749e+04
>	1076
>	1077
0	6.820587e+03
>	1078
0	7.641288e+03
>	1079
0	5.270878e+04
>	1080
0	1.721732e+04
>	1081
0	7.917560e+02
>	1082
0	2.775697e+03
>	1083
0	2.186140e+03
>	1084
0	3.467398e+05
>	1085
0	6.223538e+04
>	1086
0	7.764959e+04
>	1087
0	6.931366e+03
>	1088
0	2.183434e+03
>	1089
0	3.271262e+05
>	1090
0	8.329957e+04
>	1091
0	6.561576e+04
>	1092
0	2.483268e+03
>	1093
0	1.189924e+04
>	1094
0	1.611233e+04
>	1095
0	2.345811e+03
>	1096
0	5.210360e+03
>	1097
0	1.090216e+05
>	1098
0	2.390479e+04
>	1099
0	2.547281e+04
>	1100
