2546	184
> 0
3	57851.76392941392
4	112500.25918165344
5	149673.2186571791
6	164177.30992601693
7	243918.63588026934
8	254633.23372999765
9	281454.192180358
10	301517.48370699876
11	364959.29195816425
12	365933.8700536525
13	375099.705343987
14	389109.9964680783
15	392161.75603810605
16	395076.8044482085
17	397932.82282895106
18	398752.7112305468
19	399846.83005851705
20	400840.55078360054
21	401265.2091410894
22	404593.7992663388
23	407215.4974724747
24	411794.28612269746
25	426734.20903692034
26	428852.91306885204
27	431559.6516737018
28	434410.5582585373
29	439896.3419829869
30	440217.079450887
31	443830.5983286562
32	444540.9362294774
33	447221.6504217574
34	451912.74058499903
35	452566.23332924035
36	454160.4187557591
37	456638.577963848
38	456977.79479125433
39	457309.2971944918
40	458167.4681622091
41	460606.51186604094
42	460703.31499362923
43	461165.0567495884
44	462427.70937067486
45	463427.35782380815
46	464448.72179750237
47	465171.8989169965
48	466096.0759172315
49	468210.9872255
50	469707.48095499235
51	470953.3827288338
52	471095.5367182655
53	471204.8910320175
54	471983.9893330639
55	472038.11942723655
56	472071.9024765232
57	473342.5747599359
58	473641.45370185433
59	475198.17152907775
60	476501.02749714616
61	477004.07296197757
62	477397.8934225387
63	477506.22512201493
64	478127.5996446066
65	478461.124891368
66	478902.2331304418
67	480316.0574582658
68	480648.25353924383
69	480665.33842564677
70	481636.5571320079
71	481687.94413124304
72	481692.7023584726
73	482131.87989751116
74	482584.96140018833
75	483291.16651115724
76	483430.9609434868
77	483689.0956815238
78	483813.0589332701
79	483958.7315014097
80	484421.8214167129
81	484561.242637981
82	484864.2057359943
83	485775.4092528182
84	485922.74898266664
85	485983.8299676735
86	486213.9234511274
87	486591.5120392903
88	486974.43641846505
89	487281.0966884655
90	487768.1797901514
91	487865.2977356097
92	487887.67327912507
93	487943.4302624488
94	488765.05950227944
95	488842.37052259233
96	488929.9792408833
97	488944.9253176188
98	489239.2610076739
99	489602.5462968733
100	489640.21565642976
101	489770.2782601497
102	490762.14079021744
103	490784.6201622929
104	490944.7172338252
105	491160.9026801733
106	491191.0767603207
107	491691.83627711463
108	491789.491109787
109	491792.99027400935
110	491981.1392798881
111	492065.06220096454
112	492186.70789334597
113	492410.1103300333
114	492532.6585634212
115	492571.70881743066
116	492637.40484680573
117	493151.60691054206
118	493168.19503946276
119	493193.68005782535
120	493239.3797306144
121	493286.5279030589
122	493427.96258941543
123	493614.92555564735
124	493820.1300398254
125	493841.32138520526
126	493860.08965684846
127	493870.05109008716
128	493999.5069925774
129	494044.1995927971
130	494044.33824372565
131	494144.71634080337
132	494153.0760275045
133	494347.35534081963
134	494491.2009283522
135	494565.4460988788
136	494602.70259731676
137	494711.25491772004
138	494766.8847302382
139	495160.2877159823
140	495181.1569196039
141	495313.6491637066
142	495435.14137690695
