t	min m/z	max m/z	charge
37	578.072663045	578.086536955	1
37	579.051451299	579.065348701	1
37	593.073883028	593.088116972	1
37	594.083170916	594.097429084	1
37	595.07955896	595.09384104	1
37	596.086246879	596.100553121	1
37	607.145614165	607.160185835	1
37	608.150902102	608.165497898	1
37	609.150390108	609.165009892	1
37	610.104078663	610.118721337	1
37	611.108566609	611.123233391	1
37	612.099254721	612.113945279	1
37	613.108742607	613.123457393	1
37	624.17000987	624.18499013	1
37	642.969884269	642.985315731	4
37	642.88228532	642.89771468	3
37	643.302580276	643.318019724	4
37	643.223781222	643.239218778	3
37	651.072487036	651.088112964	1
37	652.117274499	652.132925501	1
37	667.086794862	667.102805138	1
37	668.08698286	668.10301714	1
37	669.089370831	669.105429169	1
37	670.094058775	670.110141225	1
37	681.162725949	681.179074051	1
37	684.112090556	684.128509444	1
37	685.112278554	685.128721446	1
37	686.114666525	686.131133475	1
37	687.11925447	687.13574553	1
37	741.095806744	741.113593256	1
37	742.104194643	742.122005357	1
37	743.103782648	743.121617352	1
37	758.129702334	758.147897666	1
37	759.128190352	759.146409648	1
37	760.139878212	760.158121788	1
37	815.117318475	815.136881525	1
37	816.117806469	816.137393531	1
37	832.147214114	832.167185886	1
37	833.153402039	833.173397961	1
37	834.148490098	834.168509902	1
37	837.01415571	837.03424429	4
37	868.465878284	868.486721716	4
37	868.53457746	868.55542254	2
37	868.658275976	868.679124024	2
37	887.757846778	887.779153222	3
37	888.127142346	888.148457654	1
38	355.02573964	355.03426036	1
38	356.02992759	356.03847241	1
38	357.027515618	357.036084382	1
38	358.032903554	358.041496446	1
38	358.995092007	359.003707993	1
38	360.00147993	360.01012007	1
38	361.001067935	361.009732065	1
38	362.001155934	362.009844066	1
38	362.149054159	362.157745841	1
38	366.122106482	366.130893518	1
38	369.088770882	369.097629118	1
38	370.092058842	370.100941158	1
38	371.049547352	371.058452648	4
38	371.049547352	371.058452648	1
38	371.276044634	371.284955366	1
38	372.053135309	372.062064691	4
38	372.053135309	372.062064691	1
38	373.053123309	373.062076691	1
38	374.053211308	374.062188692	1
38	375.057299258	375.066300742	1
38	381.04792737	381.05707263	1
38	382.048315365	382.057484635	1
38	383.157202058	383.166397942	1
38	383.826594026	383.835805974	3
38	383.988092088	383.997307912	2
38	384.161890002	384.171109998	3
38	384.161890002	384.171109998	1
38	385.117678532	385.126921468	1
38	386.121966481	386.131233519	1
38	387.146454187	387.155745813	1
38	388.154442091	388.163757909	1
38	389.112930589	389.122269411	1
38	390.116218549	390.125581451	1
38	391.173305864	391.182694136	1
38	392.247192977	392.256607023	1
38	393.049283352	393.058716648	4
38	393.049283352	393.058716648	1
38	393.254280892	393.263719108	1
38	394.055071282	394.064528718	4
38	394.088670879	394.098129121	1
38	395.09445881	395.10394119	1
38	396.049147353	396.058652647	1
38	399.306308267	399.315891733	1
38	402.187773689	402.197426311	1
38	404.113050585	404.122749415	1
38	408.067303134	408.077096866	1
38	409.073791056	409.083608944	1
38	414.996519982	415.006480018	1
38	419.27326866	419.28333134	1
38	420.279856581	420.289943419	1
38	421.290144458	421.300255542	1
38	428.846153784	428.856446216	4
38	429.032151552	429.042448448	1
38	430.04063945	430.05096055	1
38	430.841329842	430.851670158	4
38	430.846129784	430.856470216	1
38	431.038327478	431.048672522	1
38	431.851417721	431.861782279	4
38	431.851417721	431.861782279	1
38	432.845705789	432.856094211	1
38	433.8530937	433.8635063	1
38	445.054859278	445.065540722	1
38	445.892849222	445.903550778	4
38	446.05964722	446.07035278	1
38	447.062835182	447.073564818	4
38	447.062835182	447.073564818	1
38	448.064323164	448.075076836	1
38	449.069111106	449.079888894	1
38	455.14373821	455.15466179	1
38	459.131890351	459.142909649	1
38	460.131778352	460.142821648	1
38	461.134966314	461.146033686	1
38	462.08275494	462.09384506	1
38	463.087042889	463.098157111	1
38	464.088930866	464.100069134	1
38	465.0944188	465.1055812	1
38	466.097606762	466.108793238	1
38	467.055395268	467.066604732	1
38	468.059583218	468.070816782	1
38	489.011431792	489.023168208	4
38	489.011431792	489.023168208	1
38	503.049163338	503.061236662	1
38	504.050151326	504.062248674	1
38	505.041939424	505.054060576	1
38	506.042627416	506.054772584	1
38	519.062271178	519.074728822	1
38	520.066959122	520.079440878	1
38	521.074447032	521.086952968	1
38	522.072135059	522.084664941	1
38	536.085766894	536.098633106	1
38	537.093454801	537.106345199	1
38	538.097342754	538.110257246	1
38	539.097230756	539.110169244	1
38	540.100018722	540.112981278	1
38	550.158298021	550.171501979	1
38	551.16418595	551.17741405	1
38	577.066675117	577.080524883	1
38	578.072663045	578.086536955	1
38	579.051451299	579.065348701	1
38	593.073883028	593.088116972	1
38	594.083170916	594.097429084	1
38	595.07955896	595.09384104	1
38	596.086246879	596.100553121	1
38	607.145614165	607.160185835	1
38	610.104078663	610.118721337	1
38	611.108566609	611.123233391	1
38	612.099254721	612.113945279	1
38	613.108742607	613.123457393	1
38	624.17000987	624.18499013	1
38	642.96978427	642.98521573	4
38	642.88228532	642.89771468	3
38	651.072487036	651.088112964	1
38	652.117274499	652.132925501	1
38	667.086794862	667.102805138	1
38	668.096282748	668.112317252	1
38	669.089370831	669.105429169	1
38	670.094058775	670.110141225	1
38	681.162725949	681.179074051	1
38	682.16601391	682.18238609	1
38	683.162001958	683.178398042	1
38	684.112090556	684.128509444	1
38	685.112278554	685.128721446	1
38	686.124366409	686.140833591	1
38	687.128954354	687.145445646	1
38	741.095806744	741.113593256	1
38	742.104194643	742.122005357	1
38	743.103782648	743.121617352	1
38	758.129702334	758.147897666	1
38	759.128190352	759.146409648	1
38	760.139878212	760.158121788	1
38	815.117318475	815.136881525	1
38	816.130306319	816.149893681	1
38	832.147214114	832.167185886	1
38	833.153402039	833.173397961	1
38	868.658275976	868.679124024	4
38	869.070771026	869.091628974	3
38	868.658275976	868.679124024	2
38	887.757846778	887.779153222	3
38	888.127142346	888.148457654	1
39	355.029439596	355.037960404	1
39	356.033627545	356.042172455	4
39	356.033627545	356.042172455	1
39	357.027515618	357.036084382	1
39	358.032903554	358.041496446	1
39	358.116602549	358.125197451	1
39	358.99149205	359.00010795	1
39	359.997779975	360.006420025	1
39	360.99736798	361.00603202	1
39	362.001155934	362.009844066	1
39	366.118306528	366.127093472	1
39	366.66809993	366.67690007	2
39	369.084970927	369.093829073	1
39	370.092058842	370.100941158	1
39	371.049547352	371.058452648	4
39	371.049547352	371.058452648	1
39	371.276044634	371.284955366	1
39	372.053135309	372.062064691	4
39	372.053135309	372.062064691	1
39	372.288332486	372.297267514	1
39	373.053123309	373.062076691	4
39	373.053123309	373.062076691	1
39	374.057111261	374.066088739	1
39	375.061199212	375.070200788	1
39	379.055051285	379.064148715	1
39	380.059439232	380.068560768	1
39	381.051927322	381.061072678	1
39	382.048315365	382.057484635	1
39	383.149202154	383.158397846	1
39	383.826594026	383.835805974	3
39	384.169989905	384.179210095	3
39	384.153790099	384.163009901	1
39	385.117778531	385.127021469	1
39	388.15454209	388.16385791	1
39	389.108830638	389.118169362	1
39	390.116318548	390.125681452	1
39	391.169205913	391.178594087	1
39	392.247192977	392.256607023	1
39	393.049283352	393.058716648	4
39	393.049283352	393.058716648	1
39	393.25858084	393.26801916	1
39	394.055171281	394.064628719	4
39	394.088770878	394.098229122	1
39	395.094558808	395.104041192	1
39	396.049147353	396.058652647	1
39	399.306308267	399.315891733	1
39	404.117450532	404.127149468	1
39	409.069391108	409.079208892	1
39	413.22754121	413.23745879	1
39	414.996519982	415.006480018	1
39	416.006007868	416.015992132	3
39	419.27326866	419.28333134	1
39	420.279856581	420.289943419	1
39	421.290144458	421.300255542	2
39	421.290144458	421.300255542	1
39	421.79663838	421.80676162	2
39	428.846153784	428.856446216	4
39	429.032151552	429.042448448	1
39	430.04063945	430.05096055	1
39	430.841429841	430.851770159	4
39	430.851029726	430.861370274	1
39	431.038327478	431.048672522	1
39	431.856317662	431.866682338	4
39	431.856317662	431.866682338	1
39	443.897673164	443.908326836	4
39	444.103670692	444.114329308	1
39	445.054859278	445.065540722	1
39	445.892849222	445.903550778	4
39	446.059747219	446.070452781	1
39	447.062835182	447.073564818	4
39	447.062835182	447.073564818	1
39	448.064323164	448.075076836	1
39	449.069211105	449.079988895	1
39	455.14373821	455.15466179	1
39	459.131890351	459.142909649	1
39	460.137078289	460.148121711	1
39	461.134966314	461.146033686	1
39	462.082854939	462.093945061	1
39	463.087042889	463.098157111	1
39	464.089030865	464.100169135	1
39	465.0944188	465.1055812	1
39	466.09770676	466.10889324	1
39	467.055395268	467.066604732	1
39	468.059583218	468.070816782	1
39	489.011531791	489.023268209	4
39	489.011531791	489.023268209	1
39	503.049163338	503.061236662	1
39	504.050251324	504.062348676	1
39	505.042039423	505.054160577	1
39	506.042627416	506.054772584	1
39	519.068671101	519.081128899	1
39	520.066959122	520.079440878	1
39	521.07454703	521.08705297	1
39	522.072235058	522.084764942	1
39	536.085766894	536.098633106	1
39	537.0935548	537.1064452	1
39	538.097342754	538.110257246	1
39	539.097330754	539.110269246	1
39	540.106718642	540.119681358	1
39	550.158298021	550.171501979	1
39	551.164285949	551.177514051	1
39	577.066675117	577.080524883	1
39	578.065263134	578.079136866	1
39	593.081582936	593.095817064	1
39	594.083270915	594.097529085	1
39	595.07955896	595.09384104	1
39	596.086246879	596.100553121	1
39	607.145714164	607.160285836	1
39	610.104078663	610.118721337	1
39	611.108566609	611.123233391	1
39	612.107454622	612.122145378	1
39	613.108742607	613.123457393	1
39	624.17000987	624.18499013	1
39	651.072487036	651.088112964	1
39	667.086794862	667.102805138	1
39	668.096282748	668.112317252	1
39	669.08947083	669.10552917	1
39	670.094158774	670.110241226	1
39	681.162725949	681.179074051	1
39	682.166113908	682.182486092	1
39	683.162001958	683.178398042	1
39	684.112090556	684.128509444	1
39	685.112278554	685.128721446	1
39	686.114666525	686.131133475	1
39	687.119354469	687.135845531	1
39	698.178421758	698.195178242	1
39	699.189809622	699.206590378	1
39	741.095906742	741.113693258	1
39	742.104194643	742.122005357	1
39	743.103782648	743.121617352	1
39	758.129802333	758.147997667	1
39	759.128190352	759.146409648	1
39	760.139878212	760.158121788	1
39	815.117318475	815.136881525	1
39	816.117806469	816.137393531	1
39	868.685875644	868.706724356	4
39	869.070871024	869.091728976	3
39	868.685875644	868.706724356	2
40	355.029339597	355.037860403	1
40	356.033527546	356.042072454	4
40	356.033527546	356.042072454	1
40	357.027515618	357.036084382	1
40	358.032903554	358.041496446	1
40	358.112902594	358.121497406	1
40	358.995092007	359.003707993	1
40	359.997779975	360.006420025	1
40	360.993668024	361.002331976	1
40	366.664299976	366.673100024	2
40	368.062983191	368.071816809	1
40	369.084970927	369.093829073	1
40	370.092058842	370.100941158	1
40	371.045747398	371.054652602	4
40	371.045747398	371.054652602	1
40	371.279944587	371.288855413	1
40	372.053135309	372.062064691	4
40	372.053135309	372.062064691	1
40	372.284432533	372.293367467	1
40	373.053123309	373.062076691	4
40	373.053123309	373.062076691	1
40	374.057011262	374.065988738	1
40	379.055051285	379.064148715	1
40	380.05543928	380.06456072	1
40	381.04792737	381.05707263	1
40	382.052315317	382.061484683	1
40	383.153202106	383.162397894	1
40	383.822494075	383.831705925	3
40	384.161890002	384.171109998	3
40	384.157790051	384.167009949	1
40	385.117678532	385.126921468	1
40	386.121966481	386.131233519	1
40	387.146454187	387.155745813	1
40	388.154442091	388.163757909	1
40	389.11703054	389.12636946	1
40	390.116218549	390.125581451	1
40	391.173305864	391.182694136	1
40	391.243905017	391.253294983	1
40	392.251392927	392.260807073	1
40	393.049283352	393.058716648	4
40	393.049283352	393.058716648	1
40	393.258480842	393.267919158	1
40	394.055071282	394.064528718	4
40	394.088670879	394.098129121	1
40	395.09445881	395.10394119	1
40	396.049147353	396.058652647	1
40	399.306308267	399.315891733	1
40	402.192173636	402.201826364	1
40	409.069391108	409.079208892	1
40	413.227441211	413.237358789	1
40	415.001119927	415.011080073	1
40	416.006007868	416.015992132	3
40	419.27326866	419.28333134	1
40	420.279856581	420.289943419	1
40	421.294744402	421.304855598	2
40	421.290144458	421.300255542	1
40	421.801338323	421.811461677	2
40	428.846153784	428.856446216	4
40	429.032151552	429.042448448	1
40	430.04063945	430.05096055	1
40	430.841329842	430.851670158	4
40	430.846129784	430.856470216	1
40	431.038327478	431.048672522	1
40	431.851417721	431.861782279	4
40	431.851417721	431.861782279	1
40	440.756110863	440.766689137	2
40	443.892673224	443.903326776	4
40	444.103670692	444.114329308	1
40	445.059859218	445.070540782	1
40	445.892849222	445.903550778	4
40	446.05964722	446.07035278	1
40	447.062835182	447.073564818	4
40	447.062835182	447.073564818	1
40	448.069423102	448.080176898	1
40	449.069111106	449.079888894	1
40	459.131890351	459.142909649	1
40	462.088154876	462.099245124	1
40	463.092342825	463.103457175	1
40	464.088930866	464.100069134	1
40	465.094318801	465.105481199	1
40	466.097606762	466.108793238	1
40	467.055395268	467.066604732	1
40	489.011431792	489.023168208	4
40	489.011431792	489.023168208	1
40	503.049163338	503.061236662	1
40	504.050151326	504.062248674	1
40	505.041939424	505.054060576	1
40	519.068671101	519.081128899	1
40	520.073259046	520.085740954	1
40	521.074447032	521.086952968	1
40	522.078534982	522.091065018	1
40	536.092466813	536.105333187	1
40	537.100154721	537.113045279	1
40	538.097342754	538.110257246	1
40	539.097230756	539.110169244	1
40	577.059175207	577.073024793	1
40	578.065263134	578.079136866	1
40	579.051451299	579.065348701	1
40	593.081582936	593.095817064	1
40	594.083170916	594.097429084	1
40	595.07955896	595.09384104	1
40	596.086246879	596.100553121	1
40	609.150390108	609.165009892	1
40	610.103978664	610.118621336	1
40	611.108566609	611.123233391	1
40	612.107354624	612.122045376	1
40	613.108742607	613.123457393	1
40	624.17000987	624.18499013	1
40	642.961084374	642.976515626	4
40	642.88228532	642.89771468	3
40	643.302580276	643.318019724	4
40	643.214981328	643.230418672	3
40	651.072487036	651.088112964	1
40	667.086794862	667.102805138	1
40	668.096282748	668.112317252	1
40	669.089370831	669.105429169	1
40	670.103358663	670.119441337	1
40	681.162725949	681.179074051	1
40	684.112090556	684.128509444	1
40	685.112278554	685.128721446	1
40	686.114666525	686.131133475	1
40	687.128954354	687.145445646	1
40	698.178421758	698.195178242	1
40	699.189709623	699.206490377	1
40	741.095806744	741.113593256	1
40	742.104194643	742.122005357	1
40	743.103782648	743.121617352	1
40	758.129702334	758.147897666	1
40	759.128190352	759.146409648	1
40	760.139878212	760.158121788	1
40	815.117318475	815.136881525	1
40	816.117806469	816.137393531	1
40	817.132594291	817.152205709	1
40	832.147214114	832.167185886	1
40	833.153402039	833.173397961	1
40	868.685775646	868.706624354	4
40	868.685775646	868.706624354	3
41	355.025839639	355.034360361	1
41	356.02992759	356.03847241	4
41	356.02992759	356.03847241	1
41	357.027515618	357.036084382	1
41	358.032903554	358.041496446	1
41	358.991392052	359.000007948	1
41	359.997779975	360.006420025	1
41	360.99736798	361.00603202	1
41	362.078755003	362.087444997	1
41	368.081982963	368.090817037	1
41	369.088770882	369.097629118	1
41	370.092058842	370.100941158	1
41	371.049547352	371.058452648	4
41	371.049547352	371.058452648	1
41	371.279944587	371.288855413	1
41	372.053135309	372.062064691	4
41	372.053135309	372.062064691	1
41	372.284432533	372.293367467	1
41	373.053123309	373.062076691	4
41	373.053123309	373.062076691	1
41	374.057111261	374.066088739	1
41	375.061199212	375.070200788	1
41	381.04792737	381.05707263	1
41	382.052315317	382.061484683	1
41	383.157302057	383.166497943	1
41	383.826594026	383.835805974	3
41	384.161890002	384.171109998	3
41	384.161890002	384.171109998	1
41	385.117678532	385.126921468	1
41	386.121966481	386.131233519	1
41	387.150554138	387.159845862	1
41	388.15454209	388.16385791	1
41	391.173305864	391.182694136	1
41	392.247192977	392.256607023	1
41	393.049283352	393.058716648	4
41	393.049283352	393.058716648	1
41	393.258480842	393.267919158	1
41	394.055071282	394.064528718	4
41	394.088670879	394.098129121	1
41	395.09445881	395.10394119	1
41	396.049147353	396.058652647	1
41	399.306308267	399.315891733	1
41	402.192173636	402.201826364	1
41	403.198761557	403.208438443	1
41	409.069391108	409.079208892	1
41	413.227441211	413.237358789	1
41	414.996519982	415.006480018	1
41	416.001507922	416.011492078	1
41	419.277868605	419.287931395	1
41	420.284556525	420.294643475	1
41	421.290144458	421.300255542	2
41	421.290144458	421.300255542	1
41	421.79663838	421.80676162	2
41	428.846153784	428.856446216	4
41	429.032151552	429.042448448	1
41	430.04063945	430.05096055	1
41	430.841329842	430.851670158	4
41	430.850929727	430.861270273	1
41	431.033527536	431.043872464	1
41	431.856217663	431.866582337	4
41	431.856217663	431.866582337	1
41	432.840905847	432.851294153	2
41	439.803722292	439.814277708	1
41	440.805810267	440.816389733	2
41	445.054859278	445.065540722	1
41	445.892849222	445.903550778	4
41	446.05964722	446.07035278	1
41	447.062835182	447.073564818	4
41	447.062835182	447.073564818	1
41	448.064323164	448.075076836	1
41	449.064011167	449.074788833	1
41	459.131890351	459.142909649	1
41	462.088154876	462.099245124	1
41	463.092342825	463.103457175	1
41	464.088930866	464.100069134	1
41	465.0944188	465.1055812	1
41	466.092206826	466.103393174	1
41	467.055395268	467.066604732	1
41	468.059583218	468.070816782	1
41	489.011431792	489.023168208	4
41	489.011431792	489.023168208	1
41	503.049163338	503.061236662	1
41	504.050151326	504.062248674	1
41	505.042039423	505.054160577	1
41	506.103726682	506.115873318	1
41	519.062271178	519.074728822	1
41	520.066959122	520.079440878	1
41	521.068147107	521.080652893	1
41	522.072135059	522.084664941	1
41	533.145702175	533.158497825	1
41	536.085766894	536.098633106	1
41	537.093454801	537.106345199	1
41	538.097342754	538.110257246	1
41	539.097230756	539.110169244	1
41	540.100018722	540.112981278	1
41	550.165197938	550.178402062	1
41	577.059175207	577.073024793	1
41	578.065263134	578.079136866	1
41	579.051451299	579.065348701	1
41	593.073883028	593.088116972	1
41	594.083170916	594.097429084	1
41	595.07955896	595.09384104	1
41	596.086246879	596.100553121	1
41	607.145614165	607.160185835	1
41	608.150902102	608.165497898	1
41	609.150390108	609.165009892	1
41	610.104078663	610.118721337	1
41	611.108566609	611.123233391	1
41	612.107454622	612.122145378	1
41	613.108742607	613.123457393	1
41	624.17000987	624.18499013	1
41	625.175897799	625.190902201	1
41	642.961084374	642.976515626	4
41	642.88228532	642.89771468	3
41	651.08138693	651.09701307	1
41	667.086794862	667.102805138	1
41	668.096282748	668.112317252	1
41	669.089370831	669.105429169	1
41	670.094058775	670.110141225	1
41	681.153226063	681.169573937	1
41	684.112090556	684.128509444	1
41	685.112278554	685.128721446	1
41	686.114666525	686.131133475	1
41	687.128954354	687.145445646	1
41	741.095806744	741.113593256	1
41	742.104194643	742.122005357	1
41	743.103782648	743.121617352	1
41	758.129702334	758.147897666	1
41	759.128190352	759.146409648	1
41	760.139878212	760.158121788	1
41	815.117318475	815.136881525	1
41	816.117806469	816.137393531	1
41	817.132594291	817.152205709	1
41	832.147214114	832.167185886	1
41	833.153402039	833.173397961	1
41	868.8645735	868.8854265	4
41	868.8645735	868.8854265	3
41	887.516449675	887.537750325	4
42	355.025839639	355.034360361	1
42	356.02992759	356.03847241	1
42	357.027515618	357.036084382	1
42	358.032903554	358.041496446	1
42	358.995092007	359.003707993	1
42	359.119290517	359.127909483	1
42	359.997779975	360.006420025	1
42	360.99736798	361.00603202	1
42	362.075055047	362.083744953	1
42	367.101994723	367.110805277	1
42	368.066783146	368.075616854	1
42	369.084970927	369.093829073	1
42	370.092058842	370.100941158	1
42	371.053447305	371.062352695	4
42	371.053447305	371.062352695	1
42	371.276044634	371.284955366	1
42	372.053135309	372.062064691	4
42	372.053135309	372.062064691	1
42	373.053123309	373.062076691	1
42	374.057111261	374.066088739	1
42	375.057299258	375.066300742	1
42	375.11969851	375.12870149	1
42	381.04792737	381.05707263	1
42	382.048315365	382.057484635	1
42	383.153202106	383.162397894	1
42	383.826594026	383.835805974	3
42	384.161890002	384.171109998	3
42	384.15789005	384.16710995	1
42	385.117678532	385.126921468	1
42	389.108830638	389.118169362	1
42	390.157618052	390.166981948	1
42	391.169205913	391.178594087	1
42	391.239805066	391.249194934	1
42	392.247192977	392.256607023	1
42	393.049283352	393.058716648	4
42	393.258480842	393.267919158	1
42	395.09445881	395.10394119	1
42	396.049147353	396.058652647	1
42	399.306308267	399.315891733	1
42	400.310696214	400.320303786	1
42	402.192173636	402.201826364	1
42	403.198761557	403.208438443	1
42	409.073791056	409.083608944	1
42	413.222941265	413.232858735	1
42	414.996519982	415.006480018	1
42	416.001507922	416.011492078	1
42	419.277868605	419.287931395	1
42	420.284556525	420.294643475	1
42	421.290144458	421.300255542	2
42	421.285544513	421.295655487	1
42	421.79663838	421.80676162	2
42	424.042711426	424.052888574	1
42	425.099498745	425.109701255	1
42	428.846153784	428.856446216	4
42	428.850953727	428.861246273	1
42	429.032151552	429.042448448	1
42	429.858741633	429.869058367	4
42	429.858741633	429.869058367	1
42	430.04063945	430.05096055	1
42	430.841329842	430.851670158	4
42	430.894229207	430.904570793	3
42	430.851029726	430.861370274	1
42	431.028727593	431.039072407	4
42	431.033527536	431.043872464	1
42	431.856217663	431.866582337	4
42	431.856217663	431.866582337	1
42	432.044215407	432.054584593	1
42	432.836005906	432.846394094	4
42	432.836005906	432.846394094	3
42	432.836005906	432.846394094	2
42	433.048903351	433.059296649	4
42	439.803722292	439.814277708	1
42	440.691511638	440.702088362	2
42	440.85550967	440.86609033	3
42	445.054859278	445.065540722	1
42	445.892849222	445.903550778	4
42	446.05964722	446.07035278	1
42	447.062835182	447.073564818	4
42	447.062835182	447.073564818	1
42	448.064323164	448.075076836	1
42	449.064011167	449.074788833	1
42	459.131890351	459.142909649	1
42	462.088154876	462.099245124	1
42	463.092342825	463.103457175	1
42	464.088930866	464.100069134	1
42	465.0944188	465.1055812	1
42	466.092206826	466.103393174	1
42	467.055395268	467.066604732	1
42	467.804186282	467.815413718	4
42	467.798686348	467.809913652	3
42	468.059583218	468.070816782	1
42	489.011431792	489.023168208	4
42	489.011431792	489.023168208	1
42	503.049163338	503.061236662	1
42	504.050151326	504.062248674	1
42	505.042039423	505.054160577	1
42	506.103726682	506.115873318	1
42	519.062271178	519.074728822	1
42	520.066959122	520.079440878	1
42	521.068147107	521.080652893	1
42	522.072135059	522.084664941	1
42	533.145702175	533.158497825	1
42	536.085766894	536.098633106	1
42	537.093454801	537.106345199	1
42	538.097342754	538.110257246	1
42	539.097230756	539.110169244	1
42	540.106718642	540.119681358	1
42	550.165197938	550.178402062	1
42	577.059175207	577.073024793	1
42	578.065263134	578.079136866	1
42	579.051451299	579.065348701	1
42	580.115238534	580.129161466	1
42	593.073883028	593.088116972	1
42	594.083170916	594.097429084	1
42	595.07955896	595.09384104	1
42	596.086246879	596.100553121	1
42	607.145614165	607.160185835	1
42	608.150902102	608.165497898	1
42	609.150390108	609.165009892	1
42	610.104078663	610.118721337	1
42	611.108566609	611.123233391	1
42	612.107454622	612.122145378	1
42	613.108742607	613.123457393	1
42	624.17000987	624.18499013	1
42	625.175897799	625.190902201	1
42	642.961084374	642.976515626	4
42	642.88228532	642.89771468	3
42	651.08138693	651.09701307	1
42	667.086794862	667.102805138	1
42	668.096282748	668.112317252	1
42	669.089370831	669.105429169	1
42	670.094058775	670.110141225	1
42	681.162725949	681.179074051	1
42	684.112090556	684.128509444	1
42	685.112278554	685.128721446	1
42	686.114666525	686.131133475	1
42	687.128954354	687.145445646	1
42	698.178421758	698.195178242	1
42	741.095806744	741.113593256	1
42	742.104194643	742.122005357	1
42	743.103782648	743.121617352	1
42	758.129702334	758.147897666	1
42	759.128190352	759.146409648	1
42	760.139878212	760.158121788	1
42	815.117318475	815.136881525	1
42	816.117806469	816.137393531	1
42	832.147214114	832.167185886	1
42	833.153402039	833.173397961	1
42	868.64457614	868.66542386	4
42	868.64457614	868.66542386	3
42	868.64457614	868.66542386	2
42	887.516449675	887.537750325	4
42	889.136930229	889.158269771	1
43	355.025839639	355.034360361	1
43	356.026327633	356.034872367	1
43	357.027515618	357.036084382	1
43	358.029303597	358.037896403	1
43	358.112902594	358.121497406	1
43	358.995092007	359.003707993	1
43	359.997779975	360.006420025	1
43	361.001067935	361.009732065	1
43	366.095706799	366.104493201	1
43	366.171005895	366.179794105	1
43	367.101994723	367.110805277	1
43	368.062983191	368.071816809	1
43	369.084970927	369.093829073	1
43	370.092058842	370.100941158	1
43	371.01884772	371.02775228	4
