16126	1	S
0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	1557.544
9	2927.164
10	3679.575
11	3251.627
12	1966.846
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
18	0.0
18	0.0
18	318.2511
18	4317.88
18	5752.878
18	15012.85
18	58113.91
18	187078.5
18	334727.6
18	458852.3
18	382333.2
18	229910.2
18	89205.99
18	25544.98
18	9024.613
18	6801.805
18	2061.159
18	1547.034
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
23	0.0
23	0.0
23	0.0
23	900.5413
23	5346.207
23	23542.5
23	73342.93
23	128266.0
23	173127.2
23	143411.6
23	86678.71
23	34258.56
23	9570.417
23	2215.483
23	1246.315
23	0.0
23	0.0
23	0.0
23	0.0
24	0.0
24	0.0
24	0.0
24	0.0
24	1039.052
24	4308.214
24	16825.01
24	49369.12
24	83519.84
24	108676.3
24	87384.14
24	52538.64
24	20616.04
24	5624.977
24	0.0
24	0.0
24	0.0
24	0.0
24	0.0
25	0.0
25	0.0
25	0.0
25	0.0
25	804.3618
25	2821.396
25	9419.618
25	18644.01
25	28188.01
25	27330.54
25	17529.75
25	8457.076
25	2283.619
25	471.5775
25	0.0
25	0.0
25	0.0
25	0.0
26	0.0
26	0.0
26	0.0
26	0.0
26	1214.667
26	3035.659
26	9632.742
26	17331.38
26	23012.7
26	18152.14
26	10488.29
26	3315.938
26	499.0827
26	0.0
26	1104.782
26	1501.766
26	3299.778
26	5992.714
26	7549.238
26	6537.553
26	3596.306
26	1021.5
26	0.0
26	0.0
26	1922.648
26	3366.38
26	4886.513
26	5399.651
26	4324.203
26	2322.711
26	698.6675
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
31	0.0
31	0.0
31	0.0
31	1302.556
31	3674.683
31	6497.462
31	8394.614
31	6524.334
31	3784.006
31	1195.903
31	0.0
31	0.0
31	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	912.9357
37	2078.485
38	2901.122
39	2782.977
40	1848.112
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
45	0.0
45	0.0
45	0.0
45	1961.516
45	3854.794
45	5184.641
45	5011.988
45	3527.79
45	1751.3
45	0.0
45	0.0
45	0.0
45	0.0
46	0.0
47	0.0
47	0.0
47	0.0
47	864.5217
47	4557.641
47	9345.269
47	14280.46
47	13533.92
47	8555.125
47	4011.379
47	1151.192
47	0.0
47	0.0
47	0.0
47	0.0
49	0.0
50	0.0
51	0.0
52	0.0
53	1934.188
54	3146.914
55	3380.757
56	2532.561
57	1267.345
58	0.0
59	0.0
60	0.0
61	0.0
62	0.0
63	0.0
64	0.0
65	0.0
66	1262.493
67	2687.186
68	3861.253
69	5868.926
70	3036.052
71	1653.614
72	681.3356
73	0.0
74	0.0
75	0.0
76	0.0
78	0.0
78	0.0
79	0.0
80	0.0
81	912.2021
82	2076.352
83	3331.524
84	3988.466
85	3564.51
86	2224.472
87	845.8105
88	0.0
89	1041.898
90	2040.508
91	2503.979
92	2213.786
93	1549.996
94	0.0
95	0.0
96	0.0
97	0.0
98	1601.797
99	2603.463
100	3056.995
101	2562.64
102	1399.266
103	0.0
104	0.0
105	0.0
106	0.0
107	0.0
108	0.0
109	0.0
110	851.6818
111	2294.004
112	3422.483
112	3269.71
112	1952.032
112	0.0
112	0.0
112	0.0
112	0.0
113	0.0
113	0.0
113	0.0
113	0.0
113	420.9516
113	3428.007
113	9287.55
113	15449.43
113	18396.75
113	13530.96
113	7696.833
113	2760.531
113	844.8647
113	0.0
113	0.0
114	0.0
115	0.0
116	0.0
116	0.0
116	0.0
116	0.0
116	1122.568
116	2596.228
116	4201.713
116	4950.957
116	4280.098
116	2637.393
116	1065.265
116	0.0
116	0.0
116	0.0
116	0.0
117	0.0
118	0.0
119	0.0
119	0.0
119	0.0
119	0.0
119	0.0
119	0.0
119	0.0
119	0.0
119	0.0
119	0.0
119	349.6021
119	3513.029
119	12691.05
119	18303.88
119	29375.41
119	103480.2
119	353195.8
119	680566.2
119	1004299.0
119	928301.8
119	581339.1
119	261097.6
119	75838.55
119	26879.67
119	20752.73
119	10411.52
119	2858.249
119	265.5164
119	0.0
119	0.0
119	0.0
119	0.0
119	0.0
120	0.0
121	0.0
122	0.0
123	0.0
124	0.0
125	0.0
126	0.0
127	0.0
128	0.0
129	0.0
130	0.0
131	0.0
131	0.0
131	0.0
131	0.0
131	645.7187
131	3398.394
131	14163.1
131	45451.32
131	81058.23
131	110769.0
131	92132.13
131	55358.81
131	21698.7
131	6113.785
131	1380.559
131	0.0
131	0.0
131	0.0
131	0.0
131	0.0
134	0.0
134	0.0
134	0.0
134	0.0
134	824.1284
134	1460.065
134	3379.493
134	4935.607
134	7404.66
134	29511.04
134	106781.2
134	219179.7
134	338910.2
134	340362.4
134	221925.8
134	110217.9
134	33313.02
134	10277.51
134	5752.963
134	2303.403
134	0.0
134	0.0
134	0.0
134	0.0
134	0.0
135	0.0
135	0.0
135	0.0
135	0.0
135	63.68907
135	1359.995
135	6214.87
135	15207.02
135	24931.34
135	28073.4
135	19532.05
135	10453.44
135	3225.205
135	719.431
135	0.0
135	0.0
135	0.0
135	0.0
138	0.0
138	0.0
138	0.0
138	0.0
138	0.0
138	3635.415
138	6366.543
138	16217.0
138	49945.09
138	115565.7
138	186132.5
138	213492.8
138	152962.1
138	85251.46
138	27795.1
138	6386.281
138	0.0
138	0.0
138	0.0
138	0.0
138	0.0
139	0.0
139	0.0
139	0.0
139	0.0
139	642.1798
139	1620.887
139	3237.419
139	5463.49
139	3806.658
139	2234.662
139	772.9962
139	0.0
139	0.0
139	0.0
139	0.0
142	0.0
142	0.0
142	0.0
142	0.0
142	1054.793
142	1660.566
142	3689.825
142	10829.09
142	27235.44
142	44588.75
142	54181.34
142	40808.8
142	23719.56
142	7960.392
142	1273.725
142	0.0
142	0.0
142	0.0
142	0.0
145	0.0
145	0.0
145	0.0
145	0.0
145	819.5751
145	1851.536
145	4249.093
145	9803.216
145	15849.33
145	18967.1
145	14123.33
145	8065.349
145	2460.569
145	87.18192
145	0.0
145	0.0
145	0.0
145	0.0
147	0.0
147	0.0
148	0.0
149	0.0
150	1940.531
151	3283.939
152	3691.331
153	2828.855
154	1380.306
155	0.0
156	0.0
157	0.0
158	0.0
161	0.0
161	0.0
161	0.0
161	0.0
161	1232.676
161	2947.38
161	5429.887
161	6863.573
161	5042.01
161	1768.752
161	463.4106
161	0.0
161	0.0
162	0.0
163	0.0
164	0.0
164	0.0
164	0.0
164	0.0
164	859.7593
164	2476.645
164	4517.372
164	5807.109
164	5373.321
164	3463.341
164	1431.562
164	0.0
164	0.0
164	0.0
164	0.0
165	0.0
166	0.0
166	0.0
166	0.0
166	1388.032
166	3119.308
166	4847.651
166	5458.955
