t	min m/z	max m/z	charge
38	430.0358	430.142	1
38	430.8365	430.9622	4
38	430.8365	430.9622	1
38	431.0335	431.1352	1
38	431.8466	431.9341	4
38	431.8466	431.9341	1
38	432.8312	432.9334	1
38	433.8483	433.9266	1
38	445.0502	445.2315	1
38	445.8882	445.9789	4
38	446.055	446.1863	1
38	447.0582	447.1747	4
38	447.0582	447.1747	1
38	448.0597	448.1714	1
38	449.0645	449.1663	1
38	455.1392	455.2426	1
38	459.1274	459.216	1
38	460.1273	460.2162	1
38	461.1305	461.2143	1
38	462.0783	462.2157	1
38	463.0826	463.2041	1
38	464.0845	464.2012	1
38	465.09	465.2015	1
38	466.0932	466.1943	1
38	467.0456	467.1523	1
38	468.0552	468.1513	1
38	489.0073	489.1028	4
38	489.0073	489.1028	1
38	503.0452	503.1682	1
38	504.0462	504.1695	1
38	505.038	505.2041	1
38	506.0387	506.1993	1
38	519.0585	519.2183	1
38	520.0632	520.2169	1
38	521.0707	521.2057	1
38	522.0684	522.1973	1
38	536.0822	536.2489	1
38	537.0899	537.2436	1
38	538.0938	538.2344	1
38	539.0937	539.228	1
38	540.0965	540.2243	1
38	550.1549	550.2788	1
38	551.1608	551.2781	1
38	577.0561	577.1952	1
38	578.0696	578.1867	1
38	579.0409	579.2331	1
38	593.071	593.2383	1
38	594.0803	594.2325	1
38	595.0767	595.2292	1
38	596.0834	596.2284	1
38	607.1429	607.2754	1
38	610.0933	610.267	1
38	611.1059	611.2638	1
38	612.0966	612.263	1
38	613.1061	613.2565	1
38	624.1675	624.3047	1
38	642.88	643.0138	4
38	642.88	643.0138	3
38	651.0703	651.2152	1
38	652.0793	652.2156	1
38	667.0848	667.2621	1
38	668.0943	668.2626	1
38	669.0874	669.2561	1
38	670.0921	670.2518	1
38	681.1609	681.305	1
38	682.1642	682.299	1
38	683.1602	683.2952	1
38	684.1103	684.3224	1
38	685.1105	685.2942	1
38	686.1129	686.2873	1
38	687.1272	687.2826	1
38	741.0947	741.1147	1
38	742.1031	742.1231	1
38	743.1027	743.1227	1
38	758.1288	758.1488	1
38	759.1273	759.1473	1
38	760.139	760.159	1
38	815.1171	815.1371	1
38	816.1301	816.1501	1
38	832.1472	832.1672	1
38	833.1534	833.1734	1
38	868.6587	868.6787	4
38	868.6587	868.6787	2
38	869.0712	869.0912	4
38	869.0712	869.0912	3
38	887.7585	887.7785	3
38	888.1278	888.1478	1
39	355.0201	355.1191	1
39	355.1853	355.2485	1
39	356.0279	356.1164	4
39	356.0279	356.1164	1
39	357.0182	357.1106	1
39	358.0272	358.1091	1
39	358.9858	359.13	1
39	359.9921	360.0672	1
39	360.9917	361.0596	1
39	361.9881	362.0673	1
39	366.0826	366.144	1
39	366.6625	366.7277	2
39	369.0642	369.1641	1
39	370.0865	370.1562	1
39	371.044	371.2061	4
39	371.044	371.2061	1
39	371.2705	371.3597	1
39	372.0476	372.191	4
39	372.0476	372.191	1
39	372.2751	372.3606	1
39	373.0476	373.145	4
39	373.0476	373.145	1
39	374.0438	374.1415	1
39	375.0557	375.1381	1
39	379.0496	379.1211	1
39	380.054	380.1218	1
39	381.0465	381.1264	1
39	382.0429	382.119	1
39	383.0391	383.1759	1
39	383.8212	383.9058	3
39	384.1484	384.2412	3
39	384.1484	384.2412	1
39	385.1124	385.1973	1
39	388.1492	388.2308	1
39	389.1035	389.1853	1
39	390.111	390.1847	1
39	391.1016	391.3418	1
39	392.171	392.3328	1
39	393.044	393.1226	4
39	393.044	393.1226	1
39	393.2491	393.3401	1
39	394.0499	394.1245	4
39	394.0499	394.1245	1
39	395.0893	395.1894	1
39	396.0397	396.1316	1
39	399.2969	399.3983	1
39	404.1036	404.1934	1
39	409.0643	409.1554	1
39	413.218	413.3101	1
39	414.9915	415.0842	1
39	415.9965	416.0712	3
39	419.2683	419.3621	1
39	420.2749	420.3597	1
39	421.2806	421.3749	2
39	421.2806	421.3749	1
39	421.7917	421.8722	2
39	428.8413	428.9376	4
39	429.0273	429.1523	1
39	430.0358	430.142	1
39	430.8366	430.9622	4
39	430.8366	430.9622	1
39	431.0335	431.1352	1
39	431.8515	431.9341	4
39	431.8515	431.9341	1
39	443.893	443.9833	4
39	444.099	444.1793	1
39	445.0502	445.1912	1
39	445.8882	445.979	4
39	446.0551	446.1914	1
39	447.0582	447.1747	4
39	447.0582	447.1747	1
39	448.0597	448.1765	1
39	449.0646	449.1715	1
39	455.1392	455.2426	1
39	459.1274	459.2161	1
39	460.1326	460.2162	1
39	461.1305	461.2143	1
39	462.0784	462.2157	1
39	463.0826	463.2041	1
39	464.0846	464.2012	1
39	465.09	465.2015	1
39	466.0933	466.1943	1
39	467.0456	467.1523	1
39	468.0552	468.1513	1
39	489.0074	489.1028	4
39	489.0074	489.1028	1
39	503.0452	503.1682	1
39	504.0463	504.1696	1
39	505.0381	505.2042	1
39	506.0326	506.1993	1
39	519.0649	519.2183	1
39	520.0632	520.2106	1
39	521.0708	521.2057	1
39	522.0685	522.1974	1
39	536.0822	536.2489	1
39	537.09	537.2436	1
39	538.0938	538.2345	1
39	539.0938	539.228	1
39	540.0965	540.2243	1
39	550.1549	550.2788	1
39	551.1609	551.2712	1
39	577.0636	577.1878	1
39	578.0622	578.1867	1
39	593.0787	593.2384	1
39	594.0804	594.2326	1
39	595.0767	595.2293	1
39	596.0834	596.2285	1
39	607.143	607.2754	1
39	610.1014	610.2671	1
39	611.1059	611.2719	1
39	612.1048	612.263	1
39	613.1061	613.2565	1
39	624.1675	624.3047	1
39	651.0703	651.2152	1
39	667.0848	667.2621	1
39	668.0943	668.2627	1
39	669.0875	669.2562	1
39	670.0922	670.2519	1
39	681.1609	681.305	1
39	682.1643	682.2991	1
39	683.1602	683.2953	1
39	684.1103	684.2937	1
39	685.1105	685.2942	1
39	686.1129	686.2874	1
39	687.1176	687.2826	1
39	698.1768	698.2562	1
39	699.1882	699.2181	1
39	741.0948	741.1148	1
39	742.1031	742.1231	1
39	743.1027	743.1227	1
39	758.1289	758.1489	1
39	759.1273	759.1473	1
39	760.139	760.159	1
39	815.1171	815.1371	1
39	816.1176	816.1376	1
39	868.6863	868.7063	4
39	868.6863	868.7063	2
39	869.0713	869.0913	4
39	869.0713	869.0913	3
40	355.02	355.1227	1
40	356.0278	356.12	4
40	356.0278	356.12	1
40	357.0182	357.1106	1
40	358.0272	358.109	1
40	358.9894	359.1299	1
40	359.9921	360.0708	1
40	360.988	361.0633	1
40	366.6587	366.7277	2
40	368.0536	368.1305	1
40	369.0642	369.1679	1
40	370.0865	370.16	1
40	371.0402	371.206	4
40	371.0402	371.206	1
40	371.2705	371.3635	1
40	372.0476	372.1948	4
40	372.0476	372.1948	1
40	372.2789	372.3606	1
40	373.0476	373.1449	4
40	373.0476	373.1449	1
40	374.0515	374.1454	1
40	379.0496	379.1171	1
40	380.05	380.1257	1
40	381.0425	381.1264	1
40	382.0469	382.123	1
40	383.0431	383.1799	1
40	383.8171	383.9058	3
40	384.1524	384.2412	3
40	384.1524	384.2412	1
40	385.1083	385.1973	1
40	386.1166	386.2466	1
40	387.1165	387.1856	1
40	388.1491	388.2348	1
40	389.1117	389.2265	1
40	390.1109	390.1847	1
40	391.1057	391.2462	1
40	392.2461	392.3328	1
40	393.044	393.1267	4
40	393.044	393.1267	1
40	393.2532	393.3443	1
40	394.0498	394.1202	4
40	394.0498	394.1202	1
40	395.0892	395.1894	1
40	396.0396	396.1358	1
40	399.2968	399.4025	1
40	402.1696	402.2459	1
40	409.0643	409.1554	1
40	413.2224	413.3101	1
40	414.9915	415.0796	1
40	416.001	416.0757	3
40	416.1514	416.2261	4
40	419.2683	419.362	1
40	420.2749	420.3643	1
40	421.2806	421.3748	2
40	421.2806	421.3748	1
40	421.7964	421.8722	2
40	428.8413	428.9424	4
40	429.0273	429.1523	1
40	430.0358	430.142	1
40	430.8365	430.967	4
40	430.8365	430.967	1
40	431.0335	431.14	1
40	431.8466	431.9341	4
40	431.8466	431.9341	1
40	440.6818	440.7714	2
40	443.888	443.9833	4
40	444.099	444.1793	1
40	445.0552	445.1861	1
40	445.8882	445.9789	4
40	446.055	446.1914	1
40	447.0582	447.1797	4
40	447.0582	447.1797	1
40	448.0648	448.1765	1
40	449.0645	449.1714	1
40	459.1274	459.216	1
40	462.0783	462.2157	1
40	463.0879	463.2042	1
40	464.0845	464.2012	1
40	465.0899	465.2015	1
40	466.0932	466.1889	1
40	467.0456	467.1523	1
40	489.0073	489.1028	4
40	489.0073	489.1028	1
40	503.0452	503.1682	1
40	504.0462	504.1695	1
40	505.038	505.2041	1
40	519.0585	519.2182	1
40	520.0695	520.2106	1
40	521.0707	521.2057	1
40	522.0748	522.1973	1
40	536.0889	536.2489	1
40	537.0966	537.2436	1
40	538.0938	538.2344	1
40	539.0937	539.228	1
40	577.0561	577.1952	1
40	578.0622	578.1941	1
40	579.0484	579.233	1
40	593.0787	593.2383	1
40	594.0803	594.2325	1
40	595.0767	595.2292	1
40	596.0834	596.2284	1
40	609.1477	609.2727	1
40	610.1013	610.267	1
40	611.1059	611.2719	1
40	612.1047	612.263	1
40	613.1061	613.2565	1
40	624.1675	624.3047	1
40	642.88	643.0226	4
40	643.2127	643.3553	4
40	651.0703	651.2152	1
40	667.0848	667.2713	1
40	668.0943	668.2626	1
40	669.0874	669.2561	1
40	670.0921	670.2611	1
40	681.1609	681.2954	1
40	684.1103	684.2936	1
40	685.1105	685.2942	1
40	686.1129	686.2873	1
40	687.1175	687.2826	1
40	698.1768	698.3255	1
40	699.1881	699.2081	1
40	741.0947	741.1147	1
40	742.1031	742.1231	1
40	743.1027	743.1227	1
40	758.1288	758.1488	1
40	759.1273	759.1473	1
40	760.139	760.159	1
40	815.1171	815.1371	1
40	816.1176	816.1376	1
40	817.1324	817.1524	1
40	832.1472	832.1672	1
40	833.1534	833.1734	1
40	868.6862	868.7062	4
40	868.6862	868.7062	3
41	355.0201	355.1191	1
41	356.0242	356.12	4
41	356.0242	356.12	1
41	357.0182	357.1143	1
41	358.0272	358.1091	1
41	358.9857	359.1299	1
41	359.9921	360.0671	1
41	360.9917	361.0596	1
41	361.9881	362.0968	1
41	368.0499	368.1267	1
41	369.0832	369.1641	1
41	370.0865	370.16	1
41	371.044	371.206	4
41	371.044	371.206	1
41	371.2667	371.3597	1
41	372.0476	372.1909	4
41	372.0476	372.1909	1
41	372.2789	372.3606	1
41	373.0476	373.145	4
41	373.0476	373.145	1
41	374.0477	374.2153	1
41	375.0557	375.1381	1
41	381.0425	381.1224	1
41	382.0469	382.123	1
41	383.0472	383.1759	1
41	383.8212	383.9058	3
41	384.1565	384.2371	3
41	384.1565	384.2371	1
41	385.1083	385.1973	1
41	386.1166	386.2466	1
41	387.1165	387.1856	1
41	388.1492	388.2307	1
41	391.1639	391.3334	1
41	392.1752	392.3328	1
41	393.044	393.1225	4
41	393.044	393.1225	1
41	393.249	393.3401	1
41	394.0498	394.1202	4
41	394.0498	394.1202	1
41	395.0892	395.1641	1
41	396.0397	396.1316	1
41	399.2925	399.394	1
41	402.1653	402.246	1
41	403.1936	403.2701	1
41	409.0643	409.1554	1
41	413.2179	413.3101	1
41	414.9915	415.0796	1
41	415.9965	416.0757	1
41	419.2637	419.362	1
41	420.2796	420.3597	1
41	421.2806	421.3749	2
41	421.2806	421.3749	1
41	421.7917	421.8722	2
41	428.8413	428.9376	4
41	429.0178	429.1523	1
41	430.0358	430.142	1
41	430.8365	430.9622	4
41	430.8365	430.9622	1
41	431.0287	431.1352	1
41	431.8514	431.9341	4
41	431.8514	431.9341	1
41	432.8361	432.9334	2
41	439.799	439.8884	1
41	440.6818	440.7664	2
41	440.8011	440.8857	2
41	445.0502	445.2315	1
41	445.8882	445.9739	4
41	446.055	446.1863	1
41	447.0582	447.1747	4
41	447.0582	447.1747	1
41	448.0597	448.1714	1
41	449.0594	449.1663	1
41	459.1274	459.216	1
41	462.0783	462.2157	1
41	463.0879	463.2041	1
41	464.0845	464.2012	1
41	465.09	465.1961	1
41	466.0878	466.1943	1
41	467.0456	467.1523	1
41	468.0552	468.1513	1
41	489.0073	489.1028	4
41	489.0073	489.1028	1
41	503.0452	503.1682	1
41	504.0462	504.1635	1
41	505.0381	505.2041	1
41	506.0387	506.1993	1
41	519.0585	519.2183	1
41	520.0632	520.2106	1
41	521.0644	521.2057	1
41	522.0684	522.1973	1
41	533.1355	533.2481	1
41	536.0822	536.2489	1
41	537.0832	537.2369	1
41	538.0938	538.2344	1
41	539.0937	539.228	1
41	540.0965	540.2243	1
41	550.1549	550.2788	1
41	577.0561	577.1952	1
41	578.0622	578.1941	1
41	579.0484	579.1807	1
41	593.071	593.2383	1
41	594.0803	594.2325	1
41	595.0767	595.2292	1
41	596.0834	596.2284	1
41	607.1429	607.2754	1
41	608.1482	608.2727	1
41	609.1477	609.2727	1
41	610.0852	610.267	1
41	611.1059	611.2638	1
41	612.1048	612.263	1
41	613.1061	613.2565	1
41	624.1675	624.3047	1
41	625.165	625.3025	1
41	642.88	643.0226	4
41	642.88	643.0226	3
41	651.0792	651.2152	1
41	667.0848	667.2714	1
41	668.0943	668.2626	1
41	669.0874	669.2561	1
41	670.0921	670.2612	1
41	681.1514	681.305	1
41	684.1103	684.2936	1
41	685.1105	685.2942	1
41	686.1129	686.2873	1
41	687.1175	687.2826	1
41	741.0947	741.1147	1
41	742.1031	742.1231	1
41	743.1027	743.1227	1
41	758.1288	758.1488	1
41	759.1273	759.1473	1
41	760.139	760.159	1
41	815.1171	815.1371	1
41	816.1176	816.1376	1
41	817.1324	817.1524	1
41	832.1472	832.1672	1
41	833.1534	833.1734	1
41	868.865	868.885	4
41	868.865	868.885	3
41	887.5171	887.5371	4
42	355.0201	355.1191	1
42	356.0242	356.1128	1
42	357.0182	357.1106	1
42	358.0272	358.1091	1
42	358.9894	359.1336	1
42	359.9921	360.0635	1
42	360.9917	361.0596	1
42	361.9881	362.0968	1
42	367.0964	367.1692	1
42	368.0612	368.1267	1
42	369.0604	369.1641	1
42	370.0865	370.1562	1
42	371.0479	371.206	4
42	371.0479	371.206	1
42	371.2667	371.3597	1
42	372.0476	372.1524	4
42	372.0476	372.1524	1
42	373.0476	373.145	1
42	374.0516	374.1415	1
42	375.0518	375.1381	1
42	381.0425	381.1264	1
42	382.0429	382.123	1
42	383.0432	383.1759	1
42	383.8212	383.9058	3
42	384.1525	384.2412	3
42	384.1525	384.2412	1
42	385.1083	385.1973	1
42	389.1035	389.1482	1
42	390.1068	390.1806	1
42	391.1597	391.242	1
42	392.171	392.3328	1
42	393.044	393.1225	4
42	393.249	393.3401	1
42	395.0892	395.1894	1
42	396.0397	396.1316	1
42	399.2925	399.394	1
42	400.3055	400.3943	1
42	402.161	402.2416	1
42	403.1936	403.2701	1
42	409.0687	409.1509	1
