t	min m/z	max m/z	charge
13	579.11885049	579.13274951	1
13	593.081582936	593.095817064	1
13	594.083270915	594.097529085	1
13	595.07955896	595.09384104	1
13	596.086246879	596.100553121	1
13	607.145714164	607.160285836	1
13	608.150902102	608.165497898	1
13	609.150490106	609.165109894	1
13	610.104078663	610.118721337	1
13	611.108566609	611.123233391	1
13	612.107454622	612.122145378	1
13	613.108742607	613.123457393	1
13	624.17000987	624.18499013	1
13	624.92420082	624.93919918	4
13	624.865501524	624.880498476	3
13	625.175897799	625.190902201	1
13	667.086794862	667.102805138	1
13	668.08698286	668.10301714	1
13	669.08947083	669.10552917	1
13	684.112090556	684.128509444	1
13	685.112278554	685.128721446	1
13	686.114666525	686.131133475	1
13	698.178421758	698.195178242	1
13	741.106706613	741.124493387	1
13	742.104194643	742.122005357	1
13	743.103782648	743.121617352	1
13	758.118602468	758.136797532	1
13	759.128190352	759.146409648	1
13	760.139878212	760.158121788	1
13	761.142266183	761.160533817	1
13	815.104818625	815.124381375	1
13	816.117806469	816.137393531	1
13	831.670619833	831.690580167	2
13	832.147214114	832.167185886	1
13	833.153402039	833.173397961	1
13	868.658375974	868.679224026	4
13	868.658375974	868.679224026	3
13	868.658375974	868.679224026	2
13	887.772046608	887.793353392	4
13	888.127242345	888.148557655	1
14	355.025839639	355.034360361	1
14	356.026327633	356.034872367	1
14	357.027515618	357.036084382	1
14	358.032903554	358.041496446	1
14	358.116602549	358.125197451	1
14	358.995092007	359.003707993	1
14	359.997779975	360.006420025	1
14	360.99736798	361.00603202	1
14	368.081982963	368.090817037	1
14	369.088770882	369.097629118	1
14	370.092058842	370.100941158	1
14	371.053447305	371.062352695	4
14	371.053447305	371.062352695	1
14	371.276044634	371.284955366	1
14	372.053135309	372.062064691	4
14	372.053135309	372.062064691	1
14	373.053123309	373.062076691	1
14	374.057111261	374.066088739	1
14	375.061199212	375.070200788	1
14	375.11969851	375.12870149	1
14	381.04792737	381.05707263	1
14	382.048315365	382.057484635	1
14	383.157302057	383.166497943	1
14	383.826594026	383.835805974	3
14	384.161890002	384.171109998	1
14	385.117778531	385.127021469	1
14	388.15454209	388.16385791	1
14	389.112930589	389.122269411	1
14	390.153518102	390.162881898	1
14	391.173305864	391.182694136	1
14	392.247192977	392.256607023	1
14	393.045083402	393.054516598	4
14	393.049283352	393.058716648	1
14	393.25858084	393.26801916	1
14	394.055071282	394.064528718	4
14	394.092970828	394.102429172	1
14	395.098758758	395.108241242	1
14	396.049147353	396.058652647	1
14	399.306308267	399.315891733	1
14	402.192173636	402.201826364	1
14	404.113150584	404.122849416	1
14	408.067303134	408.077096866	1
14	409.073791056	409.083608944	1
14	413.223041264	413.232958736	1
14	415.001119927	415.011080073	1
14	416.001507922	416.011492078	1
14	419.27326866	419.28333134	1
14	420.279856581	420.289943419	1
14	421.290144458	421.300255542	2
14	421.290144458	421.300255542	1
14	421.79663838	421.80676162	2
14	428.846153784	428.856446216	4
14	429.032151552	429.042448448	1
14	430.04063945	430.05096055	1
14	430.841429841	430.851770159	4
14	430.851029726	430.861370274	1
14	431.038327478	431.048672522	1
14	431.856317662	431.866682338	4
14	431.856317662	431.866682338	1
14	432.049115348	432.059484652	1
14	432.840905847	432.851294153	4
14	445.054859278	445.065540722	1
14	445.892849222	445.903550778	4
14	446.059747219	446.070452781	1
14	447.062835182	447.073564818	4
14	447.062835182	447.073564818	1
14	448.064323164	448.075076836	1
14	449.069211105	449.079988895	1
14	455.148938147	455.159861853	1
14	459.131890351	459.142909649	1
14	462.08275494	462.09384506	1
14	463.087042889	463.098157111	1
14	464.089030865	464.100169135	1
14	465.0944188	465.1055812	1
14	466.092306825	466.103493175	1
14	467.055395268	467.066604732	1
14	468.064983153	468.076216847	3
14	468.059583218	468.070816782	1
14	468.402279105	468.413520895	2
14	469.061571194	469.072828806	1
14	476.155186069	476.166613931	1
14	488.199641534	488.211358466	1
14	489.005731861	489.017468139	4
14	489.17992977	489.19167023	1
14	503.049163338	503.061236662	1
14	504.050251324	504.062348676	1
14	505.035939496	505.048060504	1
14	506.036527489	506.048672511	1
14	519.062371177	519.074828823	1
14	520.066959122	520.079440878	1
14	521.07454703	521.08705297	1
14	522.072235058	522.084764942	1
14	523.085622897	523.098177103	1
14	536.085766894	536.098633106	1
14	537.0935548	537.1064452	1
14	538.097342754	538.110257246	1
14	539.097330754	539.110269246	1
14	540.100018722	540.112981278	1
14	550.165197938	550.178402062	1
14	551.171185866	551.184414134	1
14	577.066675117	577.080524883	1
14	578.065263134	578.079136866	1
14	579.11885049	579.13274951	1
14	593.081582936	593.095817064	1
14	594.083270915	594.097529085	1
14	595.07955896	595.09384104	1
14	596.086246879	596.100553121	1
14	609.150490106	609.165109894	1
14	610.104078663	610.118721337	1
14	611.100466706	611.115133294	1
14	612.107454622	612.122145378	1
14	613.108742607	613.123457393	1
14	624.178409769	624.193390231	1
14	625.184297698	625.199302302	1
14	642.961084374	642.976515626	4
14	642.891085214	642.906514786	3
14	667.086794862	667.102805138	1
14	668.08698286	668.10301714	1
14	669.08947083	669.10552917	1
14	670.094158774	670.110241226	1
14	684.112090556	684.128509444	1
14	685.112278554	685.128721446	1
14	686.114666525	686.131133475	1
14	698.178421758	698.195178242	1
14	741.095806744	741.113593256	1
14	742.104194643	742.122005357	1
14	743.114682517	743.132517483	1
14	758.118602468	758.136797532	1
14	759.128190352	759.146409648	1
14	760.139878212	760.158121788	1
14	815.104818625	815.124381375	1
14	816.117806469	816.137393531	1
14	832.147314112	832.167285888	1
14	833.153502038	833.173497962	1
14	836.741258984	836.761341016	4
14	836.663359919	836.683440081	3
14	836.611360543	836.631439457	2
14	868.658375974	868.679224026	4
14	868.658375974	868.679224026	3
14	868.658375974	868.679224026	2
14	887.516449675	887.537750325	4
14	887.6726478	887.6939522	3
14	887.516449675	887.537750325	2
14	887.772046608	887.793353392	4
14	888.127242345	888.148557655	1
15	355.025839639	355.034360361	1
15	356.030027588	356.038572412	1
15	357.031215574	357.039784426	1
15	358.033003552	358.041596448	1
15	358.995092007	359.003707993	1
15	360.00147993	360.01012007	1
15	360.993768023	361.002431977	1
15	366.084506933	366.093293067	1
15	367.056695267	367.065504733	1
15	368.081982963	368.090817037	1
15	369.08887088	369.09772912	1
15	370.095958795	370.104841205	1
15	371.041947443	371.050852557	4
15	371.045747398	371.054652602	1
15	371.279944587	371.288855413	1
15	372.053235308	372.062164692	4
15	372.053235308	372.062164692	1
15	372.284532532	372.293467468	1
15	373.037623495	373.046576505	4
15	373.045423401	373.054376599	1
15	374.057111261	374.066088739	1
15	375.068999118	375.078000882	1
15	375.115798556	375.124801444	1
15	379.055051285	379.064148715	1
15	380.059539231	380.068660769	1
15	381.048027369	381.057172631	1
15	382.048315365	382.057484635	1
15	383.157302057	383.166497943	1
15	383.826594026	383.835805974	3
15	384.165989953	384.175210047	3
15	384.161890002	384.171109998	1
15	385.121878482	385.131121518	1
15	388.15864204	388.16795796	1
15	389.108830638	389.118169362	1
15	390.161818002	390.171181998	1
15	391.173405863	391.182794137	1
15	392.251392927	392.260807073	1
15	393.049283352	393.058716648	4
15	393.049283352	393.058716648	1
15	393.25858084	393.26801916	1
15	394.055171281	394.064628719	4
15	396.049147353	396.058652647	1
15	399.306408266	399.315991734	1
15	402.192173636	402.201826364	1
15	413.232041156	413.241958844	1
15	415.005719872	415.015680128	1
15	416.010607813	416.020592187	1
15	419.27326866	419.28333134	1
15	420.27995658	420.29004342	1
15	421.290244456	421.300355544	1
15	428.846253783	428.856546217	4
15	429.032251551	429.042548449	1
15	430.040739449	430.051060551	1
15	430.841429841	430.851770159	4
15	430.851029726	430.861370274	1
15	431.038327478	431.048672522	1
15	431.856317662	431.866682338	4
15	431.856317662	431.866682338	1
15	432.044315406	432.054684594	1
15	432.840905847	432.851294153	4
15	440.686611697	440.697188303	2
15	445.054859278	445.065540722	1
15	445.892849222	445.903550778	4
15	446.059747219	446.070452781	1
15	447.06293518	447.07366482	4
15	447.06293518	447.07366482	1
15	448.064423162	448.075176838	1
15	449.069211105	449.079988895	1
15	459.131890351	459.142909649	1
15	462.088154876	462.099245124	1
15	463.092442824	463.103557176	1
15	464.089030865	464.100169135	1
15	465.0944188	465.1055812	1
15	466.09770676	466.10889324	1
15	467.055395268	467.066604732	1
15	467.804186282	467.815413718	4
15	467.798786347	467.810013653	3
15	468.065083152	468.076316848	3
15	468.059583218	468.070816782	1
15	468.402379104	468.413620896	2
15	476.155186069	476.166613931	1
15	488.199741533	488.211458467	1
15	489.011531791	489.023268209	4
15	489.17992977	489.19167023	1
15	503.049263336	503.061336664	1
15	504.056351251	504.068448749	1
15	505.042039423	505.054160577	1
15	506.042727414	506.054872586	1
15	519.0687711	519.0812289	1
15	520.073359045	520.085840955	1
15	521.07454703	521.08705297	1
15	522.072235058	522.084764942	1
15	523.085622897	523.098177103	1
15	536.085866892	536.098733108	1
15	537.0935548	537.1064452	1
15	538.097442753	538.110357247	1
15	539.104030674	539.116969326	1
15	540.10681864	540.11978136	1
15	550.165297937	550.178502063	1
15	577.066675117	577.080524883	1
15	578.072763044	578.086636956	1
15	579.118950489	579.132849511	1
15	593.081682934	593.095917066	1
15	594.083270915	594.097529085	1
15	595.079658958	595.093941042	1
15	607.145714164	607.160285836	1
15	608.1510021	608.1655979	1
15	609.150490106	609.165109894	1
15	610.104078663	610.118721337	1
15	611.100566705	611.115233295	1
15	612.107454622	612.122145378	1
15	613.116942508	613.131657492	1
15	642.961184373	642.976615627	4
15	642.891185213	642.906614787	3
15	667.086894861	667.102905139	1
15	668.096382747	668.112417253	1
15	669.098770718	669.114829282	1
15	670.094158774	670.110241226	1
15	684.112190555	684.128609445	1
15	685.121978438	685.138421562	1
15	686.114766524	686.131233476	1
15	687.129054352	687.145545648	1
15	698.178521757	698.195278243	1
15	741.095906742	741.113693258	1
15	742.104294642	742.122105358	1
15	743.114782516	743.132617484	1
15	758.129802333	758.147997667	1
15	759.128290351	759.146509649	1
15	760.139978211	760.158221789	1
15	815.117418474	815.136981526	1
15	816.117906468	816.137493532	1
15	832.160213958	832.180186042	1
15	833.140602193	833.160597807	1
15	868.672175809	868.693024191	4
15	868.864673499	868.885526501	4
15	868.864673499	868.885526501	3
16	355.029439596	355.037960404	1
16	356.033627545	356.042172455	1
16	357.031215574	357.039784426	1
16	358.032903554	358.041496446	1
16	358.995092007	359.003707993	1
16	359.997879974	360.006520026	1
16	360.993768023	361.002431977	1
16	366.080706979	366.089493021	1
16	367.056695267	367.065504733	1
16	368.081982963	368.090817037	1
16	369.088770882	369.097629118	1
16	370.092058842	370.100941158	1
16	371.045747398	371.054652602	4
16	371.045747398	371.054652602	1
16	371.279944587	371.288855413	1
16	372.053235308	372.062164692	4
16	372.053235308	372.062164692	1
16	372.284432533	372.293367467	1
16	373.037623495	373.046576505	4
16	373.057023262	373.065976738	1
16	374.061011214	374.069988786	1
16	375.061199212	375.070200788	1
16	380.059439232	380.068560768	1
16	381.04792737	381.05707263	1
16	382.052315317	382.061484683	1
16	383.157302057	383.166497943	1
16	383.826594026	383.835805974	3
16	384.165989953	384.175210047	3
16	384.161890002	384.171109998	1
16	385.121778483	385.131021517	1
16	386.126066432	386.135333568	1
16	387.150554138	387.159845862	1
16	388.15454209	388.16385791	1
16	391.244005016	391.253394984	1
16	392.247192977	392.256607023	1
16	393.049283352	393.058716648	4
16	393.049283352	393.058716648	1
16	393.25858084	393.26801916	1
16	394.055171281	394.064628719	4
16	394.109770626	394.119229374	1
16	395.115658555	395.125141445	1
16	396.049147353	396.058652647	1
16	399.306308267	399.315891733	1
16	400.319296111	400.328903889	1
16	402.196473584	402.206126416	1
16	408.07180308	408.08159692	1
16	409.078291002	409.088108998	1
16	410.075179039	410.085020961	1
16	413.22754121	413.23745879	1
16	415.001119927	415.011080073	1
16	419.27326866	419.28333134	1
16	420.27995658	420.29004342	1
16	421.290144458	421.300255542	2
16	421.290144458	421.300255542	1
16	421.796738378	421.806861622	2
16	428.846153784	428.856446216	4
16	429.032251551	429.042548449	1
16	430.040739449	430.051060551	1
16	430.841429841	430.851770159	4
16	430.851029726	430.861370274	1
16	431.038327478	431.048672522	1
16	431.856317662	431.866682338	4
16	431.856317662	431.866682338	1
16	432.049115348	432.059484652	1
16	432.840905847	432.851294153	4
16	440.686611697	440.697188303	2
16	445.054859278	445.065540722	1
16	445.892849222	445.903550778	4
16	446.059747219	446.070452781	1
16	447.06293518	447.07366482	4
16	447.06293518	447.07366482	1
16	448.064323164	448.075076836	1
16	449.069211105	449.079988895	1
16	459.131890351	459.142909649	1
16	462.088154876	462.099245124	1
16	463.092442824	463.103557176	1
16	464.089030865	464.100169135	1
16	465.0944188	465.1055812	1
16	466.09770676	466.10889324	1
16	467.055395268	467.066604732	1
16	467.804186282	467.815413718	4
16	467.798786347	467.810013653	3
16	468.065083152	468.076316848	3
16	468.059583218	468.070816782	1
16	468.402279105	468.413520895	4
16	468.402279105	468.413520895	2
16	468.652776099	468.664023901	4
16	468.72357525	468.73482475	3
16	488.199741533	488.211458467	1
16	489.011531791	489.023268209	4
16	489.17992977	489.19167023	1
16	503.049263336	503.061336664	1
16	504.050251324	504.062348676	1
16	505.054239276	505.066360724	1
16	519.068671101	519.081128899	1
16	520.073359045	520.085840955	1
16	521.07454703	521.08705297	1
16	522.078634981	522.091165019	1
16	523.085622897	523.098177103	1
16	536.092466813	536.105333187	1
16	537.10025472	537.11314528	1
16	538.097342754	538.110257246	1
16	539.097330754	539.110269246	1
16	540.100018722	540.112981278	1
16	577.066675117	577.080524883	1
16	578.065263134	578.079136866	1
16	593.081682934	593.095917066	1
16	594.083270915	594.097529085	1
16	595.079658958	595.093941042	1
16	596.086346878	596.100653122	1
16	607.145714164	607.160285836	1
16	610.104078663	610.118721337	1
16	611.108566609	611.123233391	1
16	612.107454622	612.122145378	1
16	613.108742607	613.123457393	1
16	667.086894861	667.102905139	1
16	668.096282748	668.112317252	1
16	669.08947083	669.10552917	1
16	670.103458662	670.119541338	1
16	683.162001958	683.178398042	1
16	684.112090556	684.128509444	1
16	685.121978438	685.138421562	1
16	686.114766524	686.131233476	1
16	687.129054352	687.145545648	1
16	741.095906742	741.113693258	1
16	742.104294642	742.122105358	1
16	743.114682517	743.132517483	1
16	758.118602468	758.136797532	1
16	759.128290351	759.146509649	1
16	760.128678346	760.146921654	1
16	815.117318475	815.136881525	1
16	816.117806469	816.137393531	1
16	832.147314112	832.167285888	1
16	833.140602193	833.160597807	1
16	868.658375974	868.679224026	4
16	868.658375974	868.679224026	2
16	868.878373334	868.899226666	4
16	868.878373334	868.899226666	3
16	887.68684763	887.70815237	3
16	887.587548822	887.608851178	2
17	355.029339597	355.037860403	1
17	356.033527546	356.042072454	1
17	357.031115575	357.039684425	1
17	358.032903554	358.041496446	1
17	358.995092007	359.003707993	1
17	360.00147993	360.01012007	1
17	361.001067935	361.009732065	1
17	368.081982963	368.090817037	1
17	369.088770882	369.097629118	1
17	370.092058842	370.100941158	1
17	371.041847444	371.050752556	4
17	371.045747398	371.054652602	1
17	371.276044634	371.284955366	1
17	372.053135309	372.062064691	4
17	372.053135309	372.062064691	1
17	372.288332486	372.297267514	1
17	373.053123309	373.062076691	4
17	373.053123309	373.062076691	1
17	374.057111261	374.066088739	1
17	375.061199212	375.070200788	1
17	381.04792737	381.05707263	1
17	382.052315317	382.061484683	1
17	383.157302057	383.166497943	1
17	383.826594026	383.835805974	3
17	384.165889954	384.175110046	3
17	384.161890002	384.171109998	1
17	385.117678532	385.126921468	1
17	386.121966481	386.131233519	1
17	387.150554138	387.159845862	1
17	388.15454209	388.16385791	1
17	391.173305864	391.182694136	1
17	391.239805066	391.249194934	1
17	392.247192977	392.256607023	1
17	393.045083402	393.054516598	4
17	393.045083402	393.054516598	1
17	393.258480842	393.267919158	1
17	394.050871333	394.060328667	4
17	395.119758506	395.129241494	1
17	396.044947404	396.054452596	1
17	399.306308267	399.315891733	1
17	400.310696214	400.320303786	1
17	408.062903186	408.072696814	1
17	409.069391108	409.079208892	1
17	410.075179039	410.085020961	1
17	413.232041156	413.241958844	1
17	419.27326866	419.28333134	1
17	420.279856581	420.289943419	1
17	421.294844401	421.304955599	2
17	421.290144458	421.300255542	1
17	421.801338323	421.811461677	2
17	428.846153784	428.856446216	4
17	429.032151552	429.042448448	1
17	430.04063945	430.05096055	1
17	430.217837324	430.228162676	1
17	430.836629898	430.846970102	4
17	430.889429265	430.899770735	3
17	430.851029726	430.861370274	1
17	431.038327478	431.048672522	4
17	431.038327478	431.048672522	1
17	431.856217663	431.866582337	4
17	431.856217663	431.866582337	1
17	432.044215407	432.054584593	1
17	432.840905847	432.851294153	4
17	432.845705789	432.856094211	1
17	433.8530937	433.8635063	1
17	445.054859278	445.065540722	1
17	445.892849222	445.903550778	4
17	446.05964722	446.07035278	1
17	447.062835182	447.073564818	4
17	447.062835182	447.073564818	1
17	448.064323164	448.075076836	1
17	449.069211105	449.079988895	1
17	455.14373821	455.15466179	1
17	459.131890351	459.142909649	1
17	462.088154876	462.099245124	1
17	463.092342825	463.103457175	1
17	464.089030865	464.100169135	1
17	465.0944188	465.1055812	1
17	466.097606762	466.108793238	1
17	467.055395268	467.066604732	1
17	467.804186282	467.815413718	4
17	467.798686348	467.809913652	3
17	468.064983153	468.076216847	3
17	468.059583218	468.070816782	1
17	468.402279105	468.413520895	4
17	468.72357525	468.73482475	3
17	488.199641534	488.211358466	1
17	489.011431792	489.023168208	4
17	489.17992977	489.19167023	1
17	503.049163338	503.061236662	1
17	504.050151326	504.062248674	1
17	505.04813935	505.06026065	1
17	519.062371177	519.074828823	1
17	520.066959122	520.079440878	1
17	521.07454703	521.08705297	1
17	522.078534982	522.091065018	1
17	523.09202282	523.10457718	1
17	536.092466813	536.105333187	1
17	537.100154721	537.113045279	1
17	538.097342754	538.110257246	1
17	539.097230756	539.110169244	1
17	540.100018722	540.112981278	1
17	577.066675117	577.080524883	1
17	578.065263134	578.079136866	1
17	593.081582936	593.095817064	1
17	594.083170916	594.097429084	1
17	595.07955896	595.09384104	1
17	596.086246879	596.100553121	1
17	607.153714068	607.168285932	1
17	610.104078663	610.118721337	1
17	611.108566609	611.123233391	1
17	612.107454622	612.122145378	1
17	613.108742607	613.123457393	1
17	624.17000987	624.18499013	1
17	642.969884269	642.985315731	4
17	642.891085214	642.906514786	3
17	651.08138693	651.09701307	1
17	652.126274391	652.141925609	1
17	667.086794862	667.102805138	1
17	668.096282748	668.112317252	1
17	669.089370831	669.105429169	1
17	670.103358663	670.119441337	1
17	683.162001958	683.178398042	1
17	684.112090556	684.128509444	1
17	685.121878439	685.138321561	1
17	686.114666525	686.131133475	1
17	687.128954354	687.145445646	1
17	698.178421758	698.195178242	1
17	741.095806744	741.113593256	1
17	742.104194643	742.122005357	1
17	743.114682517	743.132517483	1
17	758.118502469	758.136697531	1
17	759.128190352	759.146409648	1
17	760.128578348	760.146821652	1
17	815.117318475	815.136881525	1
17	816.117806469	816.137393531	1
17	817.120094441	817.139705559	1
17	832.147214114	832.167185886	1
17	833.153402039	833.173397961	1
17	868.658275976	868.679124024	4
17	868.658275976	868.679124024	3
17	868.658275976	868.679124024	2
17	868.878273336	868.899126664	4
17	868.878273336	868.899126664	3
18	355.029439596	355.037960404	1
18	356.033627545	356.042172455	1
18	357.031215574	357.039784426	1
18	358.033003552	358.041596448	1
18	358.995192006	359.003807994	1
18	359.997879974	360.006520026	1
18	360.997467978	361.006132022	1
18	367.101994723	367.110805277	1
18	368.078283008	368.087116992	1
18	369.085070926	369.093929074	1
18	370.092158841	370.101041159	1
18	371.045747398	371.054652602	4
18	371.045747398	371.054652602	1
18	371.279944587	371.288855413	1
18	372.053235308	372.062164692	4
18	372.053235308	372.062164692	1
18	372.288332486	372.297267514	1
18	373.053123309	373.062076691	4
18	373.057023262	373.065976738	1
18	374.061011214	374.069988786	1
18	375.119798508	375.128801492	1
18	381.052027321	381.061172679	1
18	382.104514691	382.113685309	1
18	383.157302057	383.166497943	1
18	383.826594026	383.835805974	3
18	384.165989953	384.175210047	3
18	384.161990001	384.171209999	1
18	385.117778531	385.127021469	1
18	388.15864204	388.16795796	1
18	391.169205913	391.178594087	1
18	391.244005016	391.253394984	1
18	392.251492926	392.260907074	1
18	393.049283352	393.058716648	4
18	393.049283352	393.058716648	1
18	393.25858084	393.26801916	1
18	394.055171281	394.064628719	4
18	394.088770878	394.098229122	1
18	395.094558808	395.104041192	1
18	396.049247352	396.058752648	1
18	399.306408266	399.315991734	1
18	400.319296111	400.328903889	1
18	402.192273635	402.201926365	1
18	409.073891054	409.083708946	1
18	413.22754121	413.23745879	1
18	415.001119927	415.011080073	1
18	416.006107867	416.016092133	1
18	419.273368659	419.283431341	1
18	420.27995658	420.29004342	1
18	421.290244456	421.300355544	1
18	428.850953727	428.861246273	4
18	429.032251551	429.042548449	1
18	430.040739449	430.051060551	1
18	430.222737265	430.233062735	1
18	430.841429841	430.851770159	4
18	430.894229207	430.904570793	3
18	430.851029726	430.861370274	1
18	431.038427477	431.048772523	4
18	431.038427477	431.048772523	1
18	431.856317662	431.866682338	4
18	431.856317662	431.866682338	1
18	432.845805788	432.856194212	1
18	433.853193699	433.863606301	1
18	445.054959276	445.065640724	1
18	445.892849222	445.903550778	4
18	446.059747219	446.070452781	1
18	447.06293518	447.07366482	4
18	447.06293518	447.07366482	1
18	448.069523101	448.080276899	1
18	449.069211105	449.079988895	1
18	454.888441273	454.899358727	4
18	454.831141961	454.842058039	3
18	455.143838208	455.154761792	1
18	459.13199035	459.14300965	1
18	462.088154876	462.099245124	1
18	463.092442824	463.103557176	1
18	464.089030865	464.100169135	1
18	465.0944188	465.1055812	1
18	466.09770676	466.10889324	1
18	467.055495267	467.066704733	1
18	467.798786347	467.810013653	4
18	467.798786347	467.810013653	3
18	468.065083152	468.076316848	3
18	488.199741533	488.211458467	1
18	489.011531791	489.023268209	4
18	489.19162963	489.20337037	1
18	503.049263336	503.061336664	1
18	504.056351251	504.068448749	1
18	505.04813935	505.06026065	1
18	519.062371177	519.074828823	1
18	520.06705912	520.07954088	1
18	521.07454703	521.08705297	1
18	522.078634981	522.091165019	1
18	536.092566812	536.105433188	1
18	537.10025472	537.11314528	1
18	538.097442753	538.110357247	1
18	539.104030674	539.116969326	1
18	540.11351856	540.12648144	1
18	550.165297937	550.178502063	1
18	577.066775116	577.080624884	1
18	578.072763044	578.086636956	1
18	593.081682934	593.095917066	1
18	594.083270915	594.097529085	1
18	595.079658958	595.093941042	1
18	596.086346878	596.100653122	1
18	609.150590105	609.165209895	1
18	610.104178662	610.118821338	1
18	611.108666608	611.123333392	1
18	612.107554621	612.122245379	1
18	613.116942508	613.131657492	1
18	624.170109869	624.185090131	1
18	651.081486928	651.097113072	1
18	652.12637439	652.14202561	1
18	667.09619475	667.11220525	1
18	668.096382747	668.112417253	1
18	669.098770718	669.114829282	1
18	670.103558661	670.119641339	1
18	681.153326062	681.169673938	1
18	684.112190555	684.128609445	1
18	685.121978438	685.138421562	1
18	686.124466408	686.140933592	1
18	741.106806612	741.124593388	1
18	742.104294642	742.122105358	1
18	743.114782516	743.132617484	1
18	758.118702466	758.136897534	1
18	759.128290351	759.146509649	1
18	760.139978211	760.158221789	1
18	815.117418474	815.136981526	1
18	816.117906468	816.137493532	1
18	817.120294439	817.139905561	1
18	818.149582087	818.169217913	2
18	832.160313956	832.180286044	1
18	833.153602037	833.173597963	1
18	837.638748214	837.658851786	1
19	355.029439596	355.037960404	1
19	356.033627545	356.042172455	1
19	357.027515618	357.036084382	1
19	358.032903554	358.041496446	1
19	358.99149205	359.00010795	1
19	359.997879974	360.006520026	1
19	360.99736798	361.00603202	1
19	367.105794678	367.114605322	1
19	368.081982963	368.090817037	1
19	369.088770882	369.097629118	1
19	370.092058842	370.100941158	1
19	371.049647351	371.058552649	4
19	371.049647351	371.058552649	1
19	371.276144633	371.285055367	1
19	372.053235308	372.062164692	4
19	372.053235308	372.062164692	1
19	372.288332486	372.297267514	1
19	373.053123309	373.062076691	4
19	373.053123309	373.062076691	1
19	374.057111261	374.066088739	1
19	375.061199212	375.070200788	1
19	375.115798556	375.124801444	1
19	381.04792737	381.05707263	1
19	382.048315365	382.057484635	1
19	383.157302057	383.166497943	1
19	383.826594026	383.835805974	3
19	384.161890002	384.171109998	3
19	384.161890002	384.171109998	1
19	385.117778531	385.127021469	1
19	388.15454209	388.16385791	1
19	391.169205913	391.178594087	1
19	392.251392927	392.260807073	1
19	393.049283352	393.058716648	4
19	393.25858084	393.26801916	1
19	395.094558808	395.104041192	1
19	396.044947404	396.054452596	1
19	399.306408266	399.315991734	1
