t	min m/z	max m/z	charge
7	607.173456937	607.180743063	1
7	607.181456889	607.188743111	1
7	607.189456841	607.196743159	1
7	607.197556793	607.204843207	1
7	607.205556745	607.212843255	1
7	607.213556697	607.220843303	1
7	607.221656648	607.228943352	1
7	607.2296566	607.2369434	1
7	607.237656552	607.244943448	1
7	607.245756504	607.253043496	1
7	607.253756456	607.261043544	1
7	610.107739332	610.115060668	1
7	610.115839283	610.123160717	1
7	610.123939234	610.131260766	1
7	610.132039186	610.139360814	1
7	610.140139137	610.147460863	1
7	610.148239089	610.155560911	1
7	610.156239041	610.163560959	1
7	610.245338506	610.252661494	1
7	611.112233305	611.119566695	1
7	611.14473311	611.15206689	1
7	612.111127311	612.118472689	1
7	612.233126579	612.240473421	1
7	612.241226531	612.248573469	1
7	613.112421303	613.119778697	1
7	624.173754935	624.181245065	1
7	624.182154885	624.189645115	1
7	624.190554834	624.198045166	1
7	624.198854784	624.206345216	1
7	624.207254734	624.214745266	1
7	624.215654684	624.223145316	1
7	624.224054633	624.231545367	1
7	624.232354583	624.239845417	1
7	624.240754533	624.248245467	1
7	624.249154483	624.256645517	1
7	624.257454433	624.264945567	1
7	624.265854382	624.273345618	1
7	624.274254332	624.281745668	1
7	624.282654282	624.290145718	1
7	642.894942607	642.902657393	3
7	642.903742554	642.911457446	3
7	642.912442502	642.920157498	3
7	642.921242449	642.928957551	3
7	642.929942397	642.937657603	3
7	642.938742344	642.946457656	3
7	642.947442292	642.955157708	3
7	642.956242239	642.963957761	3
7	642.964942187	642.972657813	3
7	642.973742134	642.981457866	4
7	642.973742134	642.981457866	3
7	642.982442082	642.990157918	4
7	642.982442082	642.990157918	3
7	642.991242029	642.998957971	4
7	642.991242029	642.998957971	3
7	642.999941977	643.007658023	4
7	642.999941977	643.007658023	3
7	667.100097375	667.108102625	1
7	667.10939732	667.11740268	1
7	667.118597264	667.126602736	1
7	667.127897209	667.135902791	1
7	667.137097153	667.145102847	1
7	667.146397098	667.154402902	1
7	667.155597042	667.163602958	1
7	667.164896987	667.172903013	1
7	667.174096931	667.182103069	1
7	667.183396876	667.191403124	1
7	667.19259682	667.20060318	1
7	667.201896765	667.209903235	1
7	667.211096709	667.219103291	1
7	667.220396654	667.228403346	1
7	667.229596598	667.237603402	1
7	667.238896543	667.246903457	1
7	667.248096487	667.256103513	1
7	668.100291374	668.108308626	1
7	669.102785359	669.110814641	1
7	670.107479331	670.115520669	1
7	684.125795221	684.134004779	1
7	684.135395163	684.143604837	1
7	684.144995105	684.153204895	1
7	684.154595048	684.162804952	1
7	684.16429499	684.17250501	1
7	684.173894932	684.182105068	1
7	684.183494874	684.191705126	1
7	684.193094817	684.201305183	1
7	684.202694759	684.210905241	1
7	684.212294702	684.220505298	1
7	684.221894644	684.230105356	1
7	684.231494586	684.239705414	1
7	684.241094529	684.249305471	1
7	684.250694471	684.258905529	1
7	684.260294414	684.268505586	1
7	684.269994355	684.278205645	1
7	684.279594298	684.287805702	1
7	685.126089219	685.134310781	1
7	686.118883262	686.127116738	1
7	686.128483204	686.136716796	1
7	686.138083147	686.146316853	1
7	686.147783089	686.156016911	1
7	686.157383031	686.165616969	1
7	686.167082973	686.175317027	1
7	686.176682915	686.184917085	1
7	686.186382857	686.194617143	1
7	686.196082799	686.204317201	1
7	686.205682741	686.213917259	1
7	686.215382683	686.223617317	1
7	686.263582394	686.271817606	1
7	687.123477234	687.131722766	1
7	687.133077177	687.141322823	1
7	687.142777119	687.151022881	1
7	687.15247706	687.16072294	1
7	687.162077003	687.170322997	1
7	687.171776945	687.180023055	1
7	687.181476886	687.189723114	1
7	687.191176828	687.199423172	1
7	687.200776771	687.209023229	1
7	687.210476712	687.218723288	1
7	687.220176654	687.228423346	1
7	742.108747321	742.117652679	1
7	742.119547256	742.128452744	1
7	742.130447191	742.139352809	1
7	742.141247126	742.150152874	1
7	742.15214706	742.16105294	1
7	742.162946996	742.171853004	1
7	742.17384693	742.18275307	1
7	742.184646865	742.193553135	1
7	742.1955468	742.2044532	1
7	742.206446735	742.215353265	1
7	742.21724667	742.22615333	1
7	742.228146604	742.237053396	1
7	742.23894654	742.24785346	1
7	742.249846474	742.258753526	1
7	742.260646409	742.269553591	1
7	742.271546344	742.280453656	1
7	743.119141258	743.128058742	1
7	744.120735249	744.129664751	1
7	744.131635183	744.140564817	1
7	744.142535118	744.151464882	1
7	744.153435053	744.162364947	1
7	744.164334987	744.173265013	1
7	744.175234922	744.184165078	1
7	744.186134856	744.195065144	1
7	744.197034791	744.205965209	1
7	744.207934726	744.216865274	1
7	744.21883466	744.22776534	1
7	744.229734595	744.238665405	1
7	744.240634529	744.249565471	1
7	758.291250225	758.300349775	1
7	758.302450158	758.311549842	1
7	759.132745176	759.141854824	1
7	759.144045108	759.153154892	1
7	759.155245041	759.164354959	1
7	759.166444974	759.175555026	1
7	759.177744906	759.186855094	1
7	759.188944839	759.198055161	1
7	759.200144772	759.209255228	1
7	759.211444704	759.220555296	1
7	759.222644637	759.231755363	1
7	759.23384457	759.24295543	1
7	759.245044502	759.254155498	1
7	759.256344435	759.265455565	1
7	759.267544367	759.276655633	1
7	759.2787443	759.2878557	1
7	759.290044232	759.299155768	1
7	760.133239173	760.142360827	1
7	815.122209237	815.131990763	1
7	815.134709162	815.144490838	1
7	815.147209087	815.156990913	1
7	815.159709012	815.169490988	1
7	815.172208937	815.181991063	1
7	815.184708862	815.194491138	1
7	815.197208787	815.206991213	1
7	815.209708712	815.219491288	1
7	815.222208637	815.231991363	1
7	815.234708562	815.244491438	1
7	815.247208487	815.256991513	1
7	815.259708412	815.269491588	1
7	815.272208337	815.281991663	1
7	815.284708262	815.294491738	1
7	815.297208187	815.306991813	1
7	816.122703234	816.132496766	1
7	816.222902633	816.232697367	1
7	816.235402558	816.245197442	1
7	816.247902483	816.257697517	1
7	816.260402408	816.270197592	1
7	816.272902333	816.282697667	1
7	816.285502258	816.295297742	1
7	816.298002183	816.307797817	1
7	817.12509722	817.13490278	1
7	817.137597145	817.147402855	1
7	817.15009707	817.15990293	1
7	817.162696994	817.172503006	1
7	817.175196919	817.185003081	1
7	817.187796844	817.197603156	1
7	817.200296769	817.210103231	1
7	817.212796694	817.222603306	1
7	817.225396618	817.235203382	1
7	817.237896543	817.247703457	1
7	817.250496468	817.260303532	1
7	817.262996393	817.272803607	1
7	817.275596317	817.285403683	1
7	832.152307056	832.162292944	1
7	832.165206979	832.175193021	1
7	832.178006902	832.187993098	1
7	832.190906825	832.200893175	1
7	832.203806747	832.213793253	1
7	832.21670667	832.22669333	1
7	832.229606592	832.239593408	1
7	832.242506515	832.252493485	1
7	832.255406438	832.265393562	1
7	832.26830636	832.27829364	1
7	832.281206283	832.291193717	1
7	832.294106205	832.304093795	1
7	832.307006128	832.316993872	1
7	832.319806051	832.329793949	1
7	833.145601096	833.155598904	1
7	833.158501019	833.168498981	1
7	833.171400942	833.181399058	1
7	836.99327801	837.00332199	3
7	837.006277932	837.016322068	4
7	837.006277932	837.016322068	3
7	837.019277854	837.029322146	4
7	837.019277854	837.029322146	3
7	837.032277776	837.042322224	4
7	837.032277776	837.042322224	3
7	837.045277698	837.055322302	4
7	837.045277698	837.055322302	3
7	837.05827762	837.06832238	4
7	837.05827762	837.06832238	3
7	837.071277542	837.081322458	4
7	837.071277542	837.081322458	3
7	837.084277464	837.094322536	4
7	837.084277464	837.094322536	3
7	837.097277386	837.107322614	4
7	837.097277386	837.107322614	3
7	837.110277308	837.120322692	4
7	837.12327723	837.13332277	4
7	837.136277152	837.146322848	4
7	837.149277074	837.159322926	4
7	837.162276996	837.172323004	4
7	837.175276918	837.185323082	4
7	868.636088152	868.646511848	4
7	868.636088152	868.646511848	3
7	868.636088152	868.646511848	1
7	868.64978807	868.66021193	4
7	868.64978807	868.66021193	3
7	868.663587987	868.674012013	4
7	868.663587987	868.674012013	3
7	868.677287905	868.687712095	4
7	868.677287905	868.687712095	3
7	868.691087822	868.701512178	4
7	868.691087822	868.701512178	3
7	868.70478774	868.71521226	4
7	868.70478774	868.71521226	3
7	868.718587657	868.729012343	4
7	868.718587657	868.729012343	3
7	868.732287575	868.742712425	4
7	868.732287575	868.742712425	3
7	868.746087492	868.756512508	4
7	868.746087492	868.756512508	3
7	868.75978741	868.77021259	4
7	868.75978741	868.77021259	3
7	868.773587327	868.784012673	4
7	868.773587327	868.784012673	3
7	868.787287245	868.797712755	4
7	868.787287245	868.797712755	3
7	868.801087162	868.811512838	4
7	868.801087162	868.811512838	3
7	868.81478708	868.82521292	4
7	868.81478708	868.82521292	3
7	868.828586997	868.839013003	4
7	868.828586997	868.839013003	3
7	868.842286915	868.852713085	4
7	868.842286915	868.852713085	3
7	868.856086832	868.866513168	4
7	868.856086832	868.866513168	3
7	868.86978675	868.88021325	4
7	868.86978675	868.88021325	3
7	868.883586667	868.894013333	4
7	868.883586667	868.894013333	3
7	868.897286585	868.907713415	3
7	868.911086502	868.921513498	4
7	868.911086502	868.921513498	3
7	868.92478642	868.93521358	3
7	868.938586337	868.949013663	4
7	868.938586337	868.949013663	3
7	868.952286255	868.962713745	3
7	868.966086172	868.976513828	4
7	868.993586007	869.004013993	4
7	869.021085842	869.031514158	4
7	869.048585677	869.059014323	4
7	869.062385594	869.072814406	4
7	869.076085512	869.086514488	4
7	869.089885429	869.100314571	4
7	869.103585347	869.114014653	4
7	868.966086172	868.976513828	3
7	869.296184192	869.306615808	3
7	887.763173389	887.773826611	4
7	887.777373304	887.788026696	4
7	887.777373304	887.788026696	2
7	887.791573219	887.802226781	4
7	887.791573219	887.802226781	2
7	887.805773133	887.816426867	4
7	887.805773133	887.816426867	2
7	887.819973048	887.830626952	4
7	887.819973048	887.830626952	2
7	887.834172963	887.844827037	4
7	887.834172963	887.844827037	2
7	887.848372878	887.859027122	4
7	887.848372878	887.859027122	2
7	887.862572793	887.873227207	4
7	887.862572793	887.873227207	2
7	887.876772707	887.887427293	4
7	887.876772707	887.887427293	2
7	887.891072622	887.901727378	4
7	887.891072622	887.901727378	2
7	887.905272536	887.915927464	4
7	887.905272536	887.915927464	2
7	887.919472451	887.930127549	4
7	887.919472451	887.930127549	2
7	887.933672366	887.944327634	4
7	887.933672366	887.944327634	2
7	887.947872281	887.958527719	4
7	887.947872281	887.958527719	2
7	887.962072196	887.972727804	4
7	887.962072196	887.972727804	2
7	888.018871855	888.029528145	4
7	888.018871855	888.029528145	2
7	888.27467032	888.28532968	4
7	888.27467032	888.28532968	2
7	888.51636887	888.52703113	4
7	888.644368102	888.655031898	2
7	888.758167419	888.768832581	2
7	888.772367334	888.783032666	2
7	999.30570413	999.31769587	3
7	999.322604028	999.334595972	3
7	999.339603926	999.351596074	3
7	999.356503825	999.368496175	3
7	999.373503723	999.385496277	3
7	999.390503621	999.402496379	4
7	999.390503621	999.402496379	3
7	999.40740352	999.41939648	4
7	999.40740352	999.41939648	3
7	999.424403418	999.436396582	4
7	999.424403418	999.436396582	3
7	999.441403316	999.453396684	4
7	999.441403316	999.453396684	3
7	999.458303214	999.470296786	4
7	999.458303214	999.470296786	3
7	999.475303112	999.487296888	4
7	999.475303112	999.487296888	3
7	999.49230301	999.50429699	4
7	999.49230301	999.50429699	3
7	999.509202909	999.521197091	4
7	999.509202909	999.521197091	3
8	355.031469798	355.035730202	1
8	356.035663773	356.039936227	1
8	357.033257788	357.037542212	1
8	358.038651755	358.042948245	1
8	358.115051297	358.119348703	1
8	358.997246004	359.001553996	1
8	359.073945543	359.078254457	1
8	359.999939987	360.004260013	1
8	360.99953399	361.00386601	1
8	362.15122708	362.15557292	1
8	367.107897339	367.112302661	1
8	368.087991459	368.092408541	1
8	369.094785418	369.099214582	1
8	370.098079398	370.102520602	1
8	371.028773814	371.033226186	4
8	371.051773676	371.056226324	1
8	371.278272317	371.282727683	1
8	372.055367654	372.059832346	4
8	372.055367654	372.059832346	1
8	373.055361654	373.059838346	1
8	374.059255631	374.063744369	1
8	375.059549629	375.064050371	1
8	375.118049278	375.122550722	1
8	381.050213685	381.054786315	1
8	382.050607683	382.055192317	1
8	383.163601005	383.168198995	1
8	383.832896989	383.837503011	3
8	384.168194977	384.172805023	1
8	385.119989266	385.124610734	1
8	386.12428324	386.12891676	1
8	387.148777093	387.153422907	1
8	388.15267107	388.15732893	1
8	391.179852907	391.184547093	1
8	391.246252508	391.250947492	1
8	392.253746463	392.258453537	1
8	393.051541677	393.056258323	4
8	393.055741651	393.060458349	1
8	393.265040396	393.269759604	1
8	394.057435641	394.062164359	4
8	396.047223702	396.051976298	1
8	399.308704133	399.313495867	1
8	400.321698055	400.326501945	1
8	402.194586818	402.199413182	1
8	404.119875266	404.124724734	1
8	408.078551514	408.083448486	1
8	409.080645501	409.085554499	1
8	413.229920606	413.234879394	1
8	419.280384303	419.285415697	1
8	420.282378291	420.287421709	1
8	421.297272201	421.302327799	2
8	421.292672229	421.297727771	1
8	421.79916919	421.80423081	2
8	428.848726892	428.853873108	4
8	429.039525747	429.044674253	1
8	430.043219725	430.048380275	1
8	430.843914921	430.849085079	4
8	430.853514863	430.858685137	1
8	431.040913739	431.046086261	1
8	431.858808832	431.863991168	4
8	431.858808832	431.863991168	1
8	432.046807704	432.051992296	1
8	432.838602953	432.843797047	4
8	432.838602953	432.843797047	2
8	432.853102866	432.858297134	1
8	433.051401676	433.056598324	4
8	433.351599875	433.356800125	2
8	433.85569685	433.86090315	1
8	445.057529639	445.062870361	1
8	445.890424641	445.895775359	4
8	446.06232361	446.06767639	1
8	447.065517591	447.070882409	4
8	447.065517591	447.070882409	1
8	447.89901259	447.90438741	4
8	448.067011582	448.072388418	1
8	449.071805553	449.077194447	1
8	455.151669074	455.157130926	1
8	459.134645176	459.140154824	1
8	462.090827438	462.096372562	1
8	463.095121413	463.100678587	1
8	464.091715433	464.097284567	1
8	465.097109401	465.102690599	1
8	466.100403381	466.105996619	1
8	467.058197634	467.063802366	1
8	467.806893142	467.812506858	4
8	467.801493174	467.807106826	3
8	468.073191544	468.078808456	3
8	468.056891642	468.062508358	1
8	468.405089553	468.410710447	4
8	468.41048952	468.41611048	2
8	468.660988017	468.666611983	4
8	468.726387625	468.732012375	3
8	468.65548805	468.66111195	2
8	468.911686513	468.917313487	4
8	469.05888563	469.06451437	1
8	476.158043035	476.163756965	1
8	503.058281632	503.064318368	1
8	503.07038156	503.07641844	1
8	503.082481487	503.088518513	1
8	503.094581414	503.100618586	1
8	503.100681378	503.106718622	1
8	503.112781305	503.118818695	1
8	503.124881233	503.130918767	1
8	503.130981196	503.137018804	1
8	503.143081123	503.149118877	1
8	504.059275626	504.065324374	1
8	505.044969712	505.051030288	1
8	505.051069675	505.057130325	1
8	505.057169639	505.063230361	1
8	505.063269602	505.069330398	1
8	505.069369566	505.075430434	1
8	505.075469529	505.081530471	1
8	505.081569492	505.087630508	1
8	505.087669456	505.093730544	1
8	505.093769419	505.099830581	1
8	505.099869383	505.105930617	1
8	505.105969346	505.112030654	1
8	505.112069309	505.118130691	1
8	505.118169273	505.124230727	1
8	505.124269236	505.130330764	1
8	505.1303692	505.1364308	1
8	505.136469163	505.142530837	1
8	505.142569126	505.148630874	1
8	505.154669054	505.160730946	1
8	505.160769017	505.166830983	1
8	505.166868981	505.172931019	1
8	505.178868909	505.184931091	1
8	505.184968872	505.191031128	1
8	505.191068835	505.197131165	1
8	519.065385589	519.071614411	1
8	519.071785551	519.078014449	1
8	519.078085513	519.084314487	1
8	519.084485474	519.090714526	1
8	519.090785437	519.097014563	1
8	519.097185398	519.103414602	1
8	519.10348536	519.10971464	1
8	519.109885322	519.116114678	1
8	519.116185284	519.122414716	1
8	519.122585246	519.128814754	1
8	519.128885208	519.135114792	1
8	519.13528517	519.14151483	1
8	519.141585132	519.147814868	1
8	519.147985093	519.154214907	1
8	519.154285056	519.160514944	1
8	519.160685017	519.166914983	1
8	519.166984979	519.173215021	1
8	519.173384941	519.179615059	1
8	519.179684903	519.185915097	1
8	519.186084865	519.192315135	1
8	519.192384827	519.198615173	1
8	519.198784789	519.205015211	1
8	520.076379523	520.082620477	1
8	520.184678873	520.190921127	1
8	520.191078835	520.197321165	1
8	521.077573516	521.083826484	1
8	522.081667491	522.087932509	1
8	522.088067453	522.094332547	1
8	522.094467414	522.100732586	1
8	522.100867376	522.107132624	1
8	522.107267338	522.113532662	1
8	522.113667299	522.119932701	1
8	522.120067261	522.126332739	1
8	522.126567222	522.132832778	1
8	522.132967183	522.139232817	1
8	522.139367145	522.145632855	1
8	522.145767107	522.152032893	1
8	522.152167068	522.158432932	1
8	522.15856703	522.16483297	1
8	522.164966991	522.171233009	1
8	522.171366953	522.177633047	1
8	522.177766915	522.184033085	1
8	533.142301127	533.148698873	1
8	533.148901087	533.155298913	1
8	533.155501048	533.161898952	1
8	533.162101008	533.168498992	1
8	533.168800968	533.175199032	1
8	533.175400928	533.181799072	1
8	533.182000889	533.188399111	1
8	533.188600849	533.194999151	1
8	533.19520081	533.20159919	1
8	533.20180077	533.20819923	1
8	533.20840073	533.21479927	1
8	533.215000691	533.221399309	1
8	533.221600651	533.227999349	1
8	536.095683407	536.102116593	1
8	536.102283367	536.108716633	1
8	536.108983327	536.115416673	1
8	536.115683287	536.122116713	1
8	536.122283247	536.128716753	1
8	536.128983207	536.135416793	1
8	536.135683167	536.142116833	1
8	536.142283127	536.148716873	1
8	536.148983087	536.155416913	1
8	536.222282647	536.228717353	1
8	537.096677401	537.103122599	1
8	538.180970895	538.187429105	1
8	538.214470694	538.220929306	1
8	539.100465378	539.106934622	1
8	539.107165338	539.113634662	1
8	539.113965297	539.120434703	1
8	539.120665257	539.127134743	1
8	539.127365216	539.133834784	1
8	539.134065176	539.140534824	1
8	539.140765136	539.147234864	1
8	539.147565095	539.154034905	1
8	539.154265055	539.160734945	1
8	539.160965015	539.167434985	1
8	539.167664975	539.174135025	1
8	539.174364934	539.180835066	1
8	539.181164894	539.187635106	1
8	539.187864853	539.194335147	1
8	539.194564813	539.201035187	1
8	539.201264773	539.207735227	1
8	539.208064732	539.214535268	1
8	550.168498969	550.175101031	1
8	550.175398928	550.182001072	1
8	550.182298886	550.188901114	1
8	550.189298844	550.195901156	1
8	550.196198803	550.202801197	1
8	550.203098762	550.209701238	1
8	550.21009872	550.21670128	1
8	550.216998678	550.223601322	1
8	550.223898637	550.230501363	1
8	550.230798595	550.237401405	1
8	550.237798553	550.244401447	1
8	550.244698512	550.251301488	1
8	550.251598471	550.258201529	1
8	577.070037559	577.076962441	1
8	577.077537514	577.084462486	1
8	577.08493747	577.09186253	1
8	577.092437425	577.099362575	1
8	577.09983738	577.10676262	1
8	577.107337335	577.114262665	1
8	577.114737291	577.121662709	1
8	577.122137246	577.129062754	1
8	577.129637201	577.136562799	1
8	577.137037157	577.143962843	1
8	577.144537112	577.151462888	1
8	577.151937068	577.158862932	1
8	577.159437023	577.166362977	1
8	577.166836978	577.173763022	1
8	577.174336933	577.181263067	1
8	578.068731567	578.075668433	1
8	579.05492565	579.06187435	1
8	579.062425605	579.069374395	1
8	579.06992556	579.07687444	1
8	593.085141468	593.092258532	1
8	593.092941421	593.100058579	1
8	593.100641375	593.107758625	1
8	593.108441328	593.115558672	1
8	593.116141282	593.123258718	1
8	593.123941235	593.131058765	1
8	593.131641189	593.138758811	1
8	593.139441142	593.146558858	1
8	593.147141096	593.154258904	1
8	593.154941049	593.162058951	1
8	593.162741002	593.169858998	1
8	593.170440956	593.177559044	1
8	593.178240909	593.185359091	1
8	593.185940863	593.193059137	1
8	593.193740816	593.200859184	1
8	593.20144077	593.20855923	1
8	593.209240723	593.216359277	1
8	593.216940677	593.224059323	1
8	594.086735458	594.093864542	1
8	595.090929433	595.098070567	1
8	596.08982344	596.09697656	1
