t	min m/z	max m/z	charge
15	550.196298802	550.202901198	1
15	550.203198761	550.209801239	1
15	550.21009872	550.21670128	1
15	550.217098678	550.223701322	1
15	550.223998636	550.230601364	1
15	550.230898595	550.237501405	1
15	550.237898553	550.244501447	1
15	550.244798511	550.251401489	1
15	550.25169847	550.25830153	1
15	577.070137558	577.077062442	1
15	577.077637513	577.084562487	1
15	577.085037469	577.091962531	1
15	577.092537424	577.099462576	1
15	577.09993738	577.10686262	1
15	577.107337335	577.114262665	1
15	577.11483729	577.12176271	1
15	577.122237246	577.129162754	1
15	577.129737201	577.136662799	1
15	577.137137156	577.144062844	1
15	577.144637111	577.151562889	1
15	577.152037067	577.158962933	1
15	577.159537022	577.166462978	1
15	577.166936978	577.173863022	1
15	578.076231522	578.083168478	1
15	579.122425245	579.129374755	1
15	593.085241467	593.092358533	1
15	593.092941421	593.100058579	1
15	593.100741374	593.107858626	1
15	593.108541327	593.115658673	1
15	593.116241281	593.123358719	1
15	593.124041234	593.131158766	1
15	593.131741188	593.138858812	1
15	593.139541141	593.146658859	1
15	593.147241095	593.154358905	1
15	593.155041048	593.162158952	1
15	593.162741002	593.169858998	1
15	593.170540955	593.177659045	1
15	593.178340909	593.185459091	1
15	593.186040862	593.193159138	1
15	593.193840816	593.200959184	1
15	593.201540769	593.208659231	1
15	593.209340723	593.216459277	1
15	593.217040676	593.224159324	1
15	594.086835458	594.093964542	1
15	595.083229479	595.090370521	1
15	607.149357082	607.156642918	1
15	607.157357034	607.164642966	1
15	607.165456985	607.172743015	1
15	607.173456937	607.180743063	1
15	607.181456889	607.188743111	1
15	607.189556841	607.196843159	1
15	607.197556793	607.204843207	1
15	607.205556745	607.212843255	1
15	607.213656696	607.220943304	1
15	607.221656648	607.228943352	1
15	607.2296566	607.2369434	1
15	607.237756552	607.245043448	1
15	607.245756504	607.253043496	1
15	607.253756456	607.261043544	1
15	608.20295076	608.21024924	1
15	608.219050664	608.226349336	1
15	609.154145053	609.161454947	1
15	610.107739332	610.115060668	1
15	610.115839283	610.123160717	1
15	610.123939234	610.131260766	1
15	610.132039186	610.139360814	1
15	610.140139137	610.147460863	1
15	610.148239089	610.155560911	1
15	610.15633904	610.16366096	1
15	611.104233353	611.111566647	1
15	612.111127311	612.118472689	1
15	612.233126579	612.240473421	1
15	612.241226531	612.248573469	1
15	613.120621254	613.127978746	1
15	642.895042607	642.902757393	3
15	642.903742554	642.911457446	3
15	642.912542502	642.920257498	3
15	642.921242449	642.928957551	3
15	642.930042397	642.937757603	3
15	642.938742344	642.946457656	3
15	642.947542292	642.955257708	3
15	642.956242239	642.963957761	3
15	642.965042187	642.972757813	4
15	642.965042187	642.972757813	3
15	642.973742134	642.981457866	4
15	642.973742134	642.981457866	3
15	642.982542082	642.990257918	4
15	642.982542082	642.990257918	3
15	642.991242029	642.998957971	4
15	642.991242029	642.998957971	3
15	643.000041977	643.007758023	4
15	643.000041977	643.007758023	3
15	667.100097375	667.108102625	1
15	667.10939732	667.11740268	1
15	667.118697264	667.126702736	1
15	667.127897209	667.135902791	1
15	667.137197153	667.145202847	1
15	667.146397098	667.154402902	1
15	667.155697042	667.163702958	1
15	667.164896987	667.172903013	1
15	667.174196931	667.182203069	1
15	667.183396876	667.191403124	1
15	667.19269682	667.20070318	1
15	667.201896765	667.209903235	1
15	667.211196709	667.219203291	1
15	667.220396654	667.228403346	1
15	667.229696598	667.237703402	1
15	667.238896543	667.246903457	1
15	667.248196487	667.256203513	1
15	668.100391374	668.108408626	1
15	669.102785359	669.110814641	1
15	669.232884579	669.240915421	1
15	670.098179387	670.106220613	1
15	684.12589522	684.13410478	1
15	684.135495162	684.143704838	1
15	684.145095105	684.153304895	1
15	684.154695047	684.162904953	1
15	684.16429499	684.17250501	1
15	684.173894932	684.182105068	1
15	684.183494874	684.191705126	1
15	684.193094817	684.201305183	1
15	684.202694759	684.210905241	1
15	684.212294702	684.220505298	1
15	684.221994643	684.230205357	1
15	684.231594586	684.239805414	1
15	684.241194528	684.249405472	1
15	684.250794471	684.259005529	1
15	684.260394413	684.268605587	1
15	684.269994355	684.278205645	1
15	684.279594298	684.287805702	1
15	685.126089219	685.134310781	1
15	686.118883262	686.127116738	1
15	686.128583204	686.136816796	1
15	686.138183146	686.146416854	1
15	686.147883088	686.156116912	1
15	686.15748303	686.16571697	1
15	686.167182972	686.175417028	1
15	686.176782915	686.185017085	1
15	686.186482856	686.194717144	1
15	686.196082799	686.204317201	1
15	686.205782741	686.214017259	1
15	686.225082625	686.233317375	1
15	686.263682393	686.271917607	1
15	687.133177176	687.141422824	1
15	687.142877118	687.151122882	1
15	687.15247706	687.16072294	1
15	687.162177002	687.170422998	1
15	687.171876944	687.180123056	1
15	687.181476886	687.189723114	1
15	687.191176828	687.199423172	1
15	687.20087677	687.20912323	1
15	687.210576712	687.218823288	1
15	687.229876596	687.238123404	1
15	698.182710879	698.191089121	1
15	698.192610819	698.200989181	1
15	698.20251076	698.21088924	1
15	698.2124107	698.2207893	1
15	698.222310641	698.230689359	1
15	698.232210582	698.240589418	1
15	698.242110522	698.250489478	1
15	698.252010463	698.260389537	1
15	698.261910403	698.270289597	1
15	698.271810344	698.280189656	1
15	698.281710285	698.290089715	1
15	698.291610225	698.299989775	1
15	698.301510166	698.309889834	1
15	742.108747321	742.117652679	1
15	742.119647255	742.128552745	1
15	742.130447191	742.139352809	1
15	742.141347125	742.150252875	1
15	742.15214706	742.16105294	1
15	742.163046995	742.171953005	1
15	742.17384693	742.18275307	1
15	742.184746865	742.193653135	1
15	742.195646799	742.204553201	1
15	742.206446735	742.215353265	1
15	742.217346669	742.226253331	1
15	742.228146604	742.237053396	1
15	742.239046539	742.247953461	1
15	742.249846474	742.258753526	1
15	742.260746409	742.269653591	1
15	742.271546344	742.280453656	1
15	743.119241258	743.128158742	1
15	758.26885036	758.27794964	1
15	758.302550157	758.311649843	1
15	759.132845176	759.141954824	1
15	759.144045108	759.153154892	1
15	759.155345041	759.164454959	1
15	759.166544973	759.175655027	1
15	759.177744906	759.186855094	1
15	759.188944839	759.198055161	1
15	759.200244771	759.209355229	1
15	759.211444704	759.220555296	1
15	759.222644637	759.231755363	1
15	759.233944569	759.243055431	1
15	759.245144502	759.254255498	1
15	759.256344435	759.265455565	1
15	759.267644367	759.276755633	1
15	759.290044232	759.299155768	1
15	759.301344165	759.310455835	1
15	760.144539105	760.153660895	1
15	815.122309237	815.132090763	1
15	815.134809162	815.144590838	1
15	815.147309087	815.157090913	1
15	815.159809012	815.169590988	1
15	815.172308937	815.182091063	1
15	815.184808862	815.194591138	1
15	815.197308787	815.207091213	1
15	815.209808712	815.219591288	1
15	815.222308637	815.232091363	1
15	815.234708562	815.244491438	1
15	815.247208487	815.256991513	1
15	815.259708412	815.269491588	1
15	815.272208337	815.281991663	1
15	815.284708262	815.294491738	1
15	816.122803234	816.132596766	1
15	816.248002483	816.257797517	1
15	816.260502408	816.270297592	1
15	816.273002333	816.282797667	1
15	816.285502258	816.295297742	1
15	816.298102182	816.307897818	1
15	832.165206979	832.175193021	1
15	832.178106901	832.188093099	1
15	832.191006824	832.200993176	1
15	832.203906747	832.213893253	1
15	832.216806669	832.226793331	1
15	832.229706592	832.239693408	1
15	832.242606514	832.252593486	1
15	832.255406438	832.265393562	1
15	832.26830636	832.27829364	1
15	832.281206283	832.291193717	1
15	832.294106205	832.304093795	1
15	832.307006128	832.316993872	1
15	832.319906051	832.329893949	1
15	833.145601096	833.155598904	1
15	833.158501019	833.168498981	1
15	833.171400942	833.181399058	1
15	833.184400864	833.194399136	1
15	868.677387904	868.687812096	4
15	868.677387904	868.687812096	3
15	868.691087822	868.701512178	4
15	868.691087822	868.701512178	3
15	868.704887739	868.715312261	4
15	868.704887739	868.715312261	3
15	868.718587657	868.729012343	4
15	868.718587657	868.729012343	3
15	868.732387574	868.742812426	4
15	868.732387574	868.742812426	3
15	868.746087492	868.756512508	4
15	868.746087492	868.756512508	3
15	868.759887409	868.770312591	4
15	868.759887409	868.770312591	3
15	868.773587327	868.784012673	4
15	868.773587327	868.784012673	3
15	868.787387244	868.797812756	4
15	868.787387244	868.797812756	3
15	868.801087162	868.811512838	4
15	868.801087162	868.811512838	3
15	868.814887079	868.825312921	4
15	868.814887079	868.825312921	3
15	868.828586997	868.839013003	4
15	868.828586997	868.839013003	3
15	868.842386914	868.852813086	4
15	868.842386914	868.852813086	3
15	868.869886749	868.880313251	4
15	868.869886749	868.880313251	3
15	868.883586667	868.894013333	4
15	868.883586667	868.894013333	3
15	868.897386584	868.907813416	4
15	868.897386584	868.907813416	3
15	868.911086502	868.921513498	4
15	868.911086502	868.921513498	3
15	868.924886419	868.935313581	4
15	868.952386254	868.962813746	4
15	868.979886089	868.990313911	4
16	355.031569798	355.035830202	1
16	356.035763773	356.040036227	1
16	357.033357787	357.037642213	1
16	358.035051777	358.039348223	1
16	358.997246004	359.001553996	1
16	360.000039987	360.004360013	1
16	360.995934011	361.000265989	1
16	366.082903489	366.087296511	1
16	367.062697611	367.067102389	1
16	368.087991459	368.092408541	1
16	369.090985441	369.095414559	1
16	370.094279421	370.098720579	1
16	371.047973699	371.052426301	4
16	371.051773676	371.056226324	1
16	371.282172294	371.286627706	1
16	372.055467654	372.059932346	4
16	372.055467654	372.059932346	1
16	372.286666267	372.291133733	1
16	373.039861747	373.044338253	4
16	373.059261631	373.063738369	1
16	374.063255607	374.067744393	1
16	375.063449606	375.067950394	1
16	380.061719616	380.066280384	1
16	381.050213685	381.054786315	1
16	382.054607659	382.059192341	1
16	383.159601029	383.164198971	1
16	383.828897013	383.833502987	3
16	384.168294976	384.172905024	3
16	384.164195001	384.168804999	1
16	385.124089242	385.128710758	1
16	386.128383216	386.133016784	1
16	387.152877069	387.157522931	1
16	388.156871045	388.161528955	1
16	391.246352508	391.251047492	1
16	392.253746463	392.258453537	1
16	393.051641676	393.056358324	4
16	393.055841651	393.060558349	1
16	393.265140395	393.269859605	1
16	394.057535641	394.062264359	4
16	395.118029278	395.122770722	1
16	396.051523677	396.056276323	1
16	399.308704133	399.313495867	1
16	400.321698055	400.326501945	1
16	402.203286766	402.208113234	1
16	408.078651513	408.083548487	1
16	409.080745501	409.085654499	1
16	410.077639519	410.082560481	1
16	413.234520578	413.239479422	1
16	415.003609963	415.008590037	1
16	419.280384303	419.285415697	1
16	420.28247829	420.28752171	1
16	421.297372201	421.302427799	2
16	421.292672229	421.297727771	1
16	421.799269189	421.804330811	2
16	428.848726892	428.853873108	4
16	429.039525747	429.044674253	1
16	430.043319725	430.048480275	1
16	430.84401492	430.84918508	4
16	430.853614863	430.858785137	1
16	431.04571371	431.05088629	1
16	431.858908831	431.864091169	4
16	431.858908831	431.864091169	1
16	432.051707674	432.056892326	1
16	432.843502923	432.848697077	4
16	440.689255849	440.694544151	2
16	445.057529639	445.062870361	1
16	445.895524611	445.900875389	4
16	446.062423609	446.067776391	1
16	447.06561759	447.07098241	4
16	447.06561759	447.07098241	1
16	448.067011582	448.072388418	1
16	449.071905552	449.077294448	1
16	459.134645176	459.140154824	1
16	462.090927438	462.096472562	1
16	463.095221412	463.100778588	1
16	464.091815432	464.097384568	1
16	465.0972094	465.1027906	1
16	466.10050338	466.10609662	1
16	467.058197634	467.063802366	1
16	467.801593174	467.807206826	3
16	467.812393109	467.818006891	4
16	468.067891576	468.073508424	3
16	468.062391609	468.068008391	1
16	468.405089553	468.410710447	4
16	468.405089553	468.410710447	2
16	468.65558805	468.66121195	4
16	488.202670766	488.208529234	1
16	489.014465896	489.020334104	4
16	489.18866485	489.19453515	1
16	489.217764676	489.223635324	1
16	503.052281668	503.058318332	1
16	503.064381596	503.070418404	1
16	503.076481523	503.082518477	1
16	503.08858145	503.09461855	1
16	503.094681414	503.100718586	1
16	503.106781341	503.112818659	1
16	503.118881269	503.124918731	1
16	503.124981232	503.131018768	1
16	503.137081159	503.143118841	1
16	503.149181087	503.155218913	1
16	504.053275662	504.059324338	1
16	504.059375626	504.065424374	1
16	505.063369602	505.069430398	1
16	505.069469565	505.075530435	1
16	505.075569528	505.081630472	1
16	505.081669492	505.087730508	1
16	505.087769455	505.093830545	1
16	505.093869419	505.099930581	1
16	505.105969346	505.112030654	1
16	505.112069309	505.118130691	1
16	505.118169273	505.124230727	1
16	505.124269236	505.130330764	1
16	505.1303692	505.1364308	1
16	505.136469163	505.142530837	1
16	505.142569126	505.148630874	1
16	505.14866909	505.15473091	1
16	505.154769053	505.160830947	1
16	505.160869017	505.166930983	1
16	505.16696898	505.17303102	1
16	505.173068943	505.179131057	1
16	505.185068871	505.191131129	1
16	505.191168835	505.197231165	1
16	519.071785551	519.078014449	1
16	519.078185512	519.084414488	1
16	519.084485474	519.090714526	1
16	519.090885436	519.097114564	1
16	519.097185398	519.103414602	1
16	519.10358536	519.10981464	1
16	519.109885322	519.116114678	1
16	519.116285284	519.122514716	1
16	519.122585246	519.128814754	1
16	519.128985207	519.135214793	1
16	519.13528517	519.14151483	1
16	519.141685131	519.147914869	1
16	519.147985093	519.154214907	1
16	519.154385055	519.160614945	1
16	519.160685017	519.166914983	1
16	519.167084979	519.173315021	1
16	519.173384941	519.179615059	1
16	519.179784903	519.186015097	1
16	519.186084865	519.192315135	1
16	519.192484826	519.198715174	1
16	519.198784789	519.205015211	1
16	520.076479522	520.082720478	1
16	520.184778873	520.191021127	1
16	520.191078835	520.197321165	1
16	521.077673515	521.083926485	1
16	522.081767491	522.088032509	1
16	522.171466952	522.177733048	1
16	522.177866914	522.184133086	1
16	523.088761449	523.095038551	1
16	523.09516141	523.10143859	1
16	523.101561372	523.107838628	1
16	523.107961333	523.114238667	1
16	523.114461294	523.120738706	1
16	523.120861256	523.127138744	1
16	523.127261218	523.133538782	1
16	523.133661179	523.139938821	1
16	523.14016114	523.14643886	1
16	523.146561102	523.152838898	1
16	523.152961063	523.159238937	1
16	523.159361025	523.165638975	1
16	523.165860986	523.172139014	1
16	536.102383366	536.108816634	1
16	536.109083326	536.115516674	1
16	536.115683287	536.122116713	1
16	536.122383246	536.128816754	1
16	536.129083206	536.135516794	1
16	536.135683167	536.142116833	1
16	536.142383126	536.148816874	1
16	536.148983087	536.155416913	1
16	536.155683047	536.162116953	1
16	536.162383006	536.168816994	1
16	536.168982967	536.175417033	1
16	536.175682927	536.182117073	1
16	536.182382886	536.188817114	1
16	536.188982847	536.195417153	1
16	536.195682807	536.202117193	1
16	536.202382766	536.208817234	1
16	536.208982727	536.215417273	1
16	536.215682687	536.222117313	1
16	536.222382646	536.228817354	1
16	537.10347736	537.10992264	1
16	538.160871015	538.167328985	1
16	538.187770854	538.194229146	1
16	538.214570693	538.221029307	1
16	539.100565377	539.107034623	1
16	539.107265337	539.113734663	1
16	539.154265055	539.160734945	1
16	539.161065014	539.167534986	1
16	539.167764974	539.174235026	1
16	539.174464934	539.180935066	1
16	539.181164894	539.187635106	1
16	539.187964853	539.194435147	1
16	539.194664813	539.201135187	1
16	539.201364772	539.207835228	1
16	539.208064732	539.214535268	1
16	540.103259361	540.109740639	1
16	540.11005932	540.11654068	1
16	540.11675928	540.12324072	1
16	540.12345924	540.12994076	1
16	540.130259199	540.136740801	1
16	540.136959159	540.143440841	1
16	540.143759118	540.150240882	1
16	540.150459078	540.156940922	1
16	577.070137558	577.077062442	1
16	577.077537514	577.084462486	1
16	577.085037469	577.091962531	1
16	577.092437425	577.099362575	1
16	577.09993738	577.10686262	1
16	577.107337335	577.114262665	1
16	577.11483729	577.12176271	1
16	577.122237246	577.129162754	1
16	577.129737201	577.136662799	1
16	577.137137156	577.144062844	1
16	577.144537112	577.151462888	1
16	577.152037067	577.158962933	1
16	577.159437023	577.166362977	1
16	577.166936978	577.173863022	1
16	577.174336933	577.181263067	1
16	578.068731567	578.075668433	1
16	593.085241467	593.092358533	1
16	593.092941421	593.100058579	1
16	593.100741374	593.107858626	1
16	593.108441328	593.115558672	1
16	593.116241281	593.123358719	1
16	593.123941235	593.131058765	1
16	593.131741188	593.138858812	1
16	593.139541141	593.146658859	1
16	593.147241095	593.154358905	1
16	593.155041048	593.162158952	1
16	593.162741002	593.169858998	1
16	593.170540955	593.177659045	1
16	593.178240909	593.185359091	1
16	593.186040862	593.193159138	1
16	593.193740816	593.200859184	1
16	593.201540769	593.208659231	1
16	593.209340723	593.216459277	1
16	593.217040676	593.224159324	1
16	594.086835458	594.093964542	1
16	595.083229479	595.090370521	1
16	596.097723392	596.104876608	1
16	596.191522829	596.198677171	1
16	596.199322783	596.206477217	1
16	607.149357082	607.156642918	1
16	607.157357034	607.164642966	1
16	607.165456985	607.172743015	1
16	607.173456937	607.180743063	1
16	607.181456889	607.188743111	1
16	607.189556841	607.196843159	1
16	607.197556793	607.204843207	1
16	607.205556745	607.212843255	1
16	607.213656696	607.220943304	1
16	607.221656648	607.228943352	1
16	607.2296566	607.2369434	1
16	607.237756552	607.245043448	1
16	607.245756504	607.253043496	1
16	607.253756456	607.261043544	1
16	610.107739332	610.115060668	1
16	610.115839283	610.123160717	1
16	610.123939234	610.131260766	1
16	610.132039186	610.139360814	1
16	610.140139137	610.147460863	1
16	610.148239089	610.155560911	1
16	610.15633904	610.16366096	1
16	610.245338506	610.252661494	1
16	611.112233305	611.119566695	1
16	611.128533207	611.135866793	1
16	612.111127311	612.118472689	1
16	612.241226531	612.248573469	1
16	613.112421303	613.119778697	1
16	667.100097375	667.108102625	1
16	667.10939732	667.11740268	1
16	667.118597264	667.126602736	1
16	667.127897209	667.135902791	1
16	667.137097153	667.145102847	1
16	667.146397098	667.154402902	1
16	667.155597042	667.163602958	1
16	667.164896987	667.172903013	1
16	667.174096931	667.182103069	1
16	667.183396876	667.191403124	1
16	667.19259682	667.20060318	1
16	667.201896765	667.209903235	1
16	667.211096709	667.219103291	1
16	667.220396654	667.228403346	1
16	667.229596598	667.237603402	1
16	667.238896543	667.246903457	1
16	667.248196487	667.256203513	1
16	668.100291374	668.108308626	1
16	669.093485415	669.101514585	1
16	669.102785359	669.110814641	1
16	670.107479331	670.115520669	1
16	684.125795221	684.134004779	1
16	684.135495162	684.143704838	1
16	684.145095105	684.153304895	1
16	684.154695047	684.162904953	1
16	684.16429499	684.17250501	1
16	684.173894932	684.182105068	1
16	684.183494874	684.191705126	1
16	684.193094817	684.201305183	1
16	684.202694759	684.210905241	1
16	684.212294702	684.220505298	1
16	684.221894644	684.230105356	1
16	684.231494586	684.239705414	1
16	684.241094529	684.249305471	1
16	684.250794471	684.259005529	1
16	684.260394413	684.268605587	1
16	684.269994355	684.278205645	1
16	684.279594298	684.287805702	1
16	685.126089219	685.134310781	1
16	686.118883262	686.127116738	1
16	686.128483204	686.136716796	1
16	686.138183146	686.146416854	1
16	686.147783089	686.156016911	1
16	686.15748303	686.16571697	1
16	686.167082973	686.175317027	1
16	686.176782915	686.185017085	1
16	686.186382857	686.194617143	1
16	686.196082799	686.204317201	1
16	686.215382683	686.223617317	1
16	686.263582394	686.271817606	1
16	687.133177176	687.141422824	1
16	687.142777119	687.151022881	1
16	687.15247706	687.16072294	1
16	687.162177002	687.170422998	1
16	687.171776945	687.180023055	1
16	687.181476886	687.189723114	1
16	687.191176828	687.199423172	1
16	687.20087677	687.20912323	1
16	687.220176654	687.228423346	1
16	742.108747321	742.117652679	1
16	742.119547256	742.128452744	1
16	742.130447191	742.139352809	1
16	742.141247126	742.150152874	1
16	742.15214706	742.16105294	1
16	742.162946996	742.171853004	1
16	742.17384693	742.18275307	1
16	742.184746865	742.193653135	1
16	742.1955468	742.2044532	1
16	742.206446735	742.215353265	1
16	742.21724667	742.22615333	1
16	742.228146604	742.237053396	1
16	742.23894654	742.24785346	1
16	742.249846474	742.258753526	1
16	742.260746409	742.269653591	1
16	742.271546344	742.280453656	1
16	743.119141258	743.128058742	1
16	758.280050292	758.289149708	1
16	758.291250225	758.300349775	1
16	758.302450158	758.311549842	1
16	759.132845176	759.141954824	1
16	759.144045108	759.153154892	1
16	759.155245041	759.164354959	1
16	759.166444974	759.175555026	1
16	759.177744906	759.186855094	1
16	759.188944839	759.198055161	1
16	759.200144772	759.209255228	1
16	759.211444704	759.220555296	1
16	759.222644637	759.231755363	1
16	759.23384457	759.24295543	1
16	759.245144502	759.254255498	1
16	759.256344435	759.265455565	1
16	759.267544367	759.276655633	1
16	759.2788443	759.2879557	1
16	760.133239173	760.142360827	1
16	815.122209237	815.131990763	1
16	815.134709162	815.144490838	1
16	815.147209087	815.156990913	1
16	815.159709012	815.169490988	1
16	815.172208937	815.181991063	1
16	815.184708862	815.194491138	1
16	815.197208787	815.206991213	1
16	815.209708712	815.219491288	1
16	815.222208637	815.231991363	1
16	815.234708562	815.244491438	1
16	815.247208487	815.256991513	1
16	815.259708412	815.269491588	1
16	815.272208337	815.281991663	1
16	815.284708262	815.294491738	1
16	815.297208187	815.306991813	1
16	816.122703234	816.132496766	1
16	816.197902783	816.207697217	1
16	816.210402708	816.220197292	1
16	816.222902633	816.232697367	1
16	816.235402558	816.245197442	1
16	816.247902483	816.257697517	1
16	816.260502408	816.270297592	1
16	816.273002333	816.282797667	1
16	816.285502258	816.295297742	1
16	816.298002183	816.307797817	1
16	832.152307056	832.162292944	1
