t	min m/z	max m/z	charge
47	596.086246879	596.100553121	1
47	607.145714164	607.160285836	1
47	610.104078663	610.118721337	1
47	611.108566609	611.123233391	1
47	612.107454622	612.122145378	1
47	613.108742607	613.123457393	1
47	624.17000987	624.18499013	1
47	642.961084374	642.976515626	4
47	642.882385319	642.897814681	3
47	643.302580276	643.318019724	4
47	643.215081326	643.230518674	3
47	667.086794862	667.102805138	1
47	668.096282748	668.112317252	1
47	669.08947083	669.10552917	1
47	670.094158774	670.110241226	1
47	684.112090556	684.128509444	1
47	685.112278554	685.128721446	1
47	686.124366409	686.140833591	1
47	687.128954354	687.145445646	1
47	698.18832164	698.20507836	1
47	699.189809622	699.206590378	1
47	741.106706613	741.124493387	1
47	742.104294642	742.122105358	1
47	743.114682517	743.132517483	1
47	758.129802333	758.147997667	1
47	759.128190352	759.146409648	1
47	815.104818625	815.124381375	1
47	816.117806469	816.137393531	1
47	832.147314112	832.167285888	1
47	833.140602193	833.160597807	1
47	868.479678119	868.500521881	4
47	868.479678119	868.500521881	3
47	868.479678119	868.500521881	2
47	887.6726478	887.6939522	3
47	887.516449675	887.537750325	2
47	888.01354371	888.03485629	4
48	355.029439596	355.037960404	1
48	356.033527546	356.042072454	1
48	357.027515618	357.036084382	1
48	358.032903554	358.041496446	1
48	358.995092007	359.003707993	1
48	359.997779975	360.006420025	1
48	360.99736798	361.00603202	1
48	362.12315447	362.13184553	1
48	366.099506753	366.108293247	1
48	367.105694679	367.114505321	1
48	368.081982963	368.090817037	1
48	369.088770882	369.097629118	1
48	370.088258888	370.097141112	1
48	371.045747398	371.054652602	4
48	371.045747398	371.054652602	1
48	371.276044634	371.284955366	1
48	372.053135309	372.062064691	4
48	372.053135309	372.062064691	1
48	373.053123309	373.062076691	1
48	374.057111261	374.066088739	1
48	374.142510236	374.151489764	1
48	375.057299258	375.066300742	1
48	381.04792737	381.05707263	1
48	382.048315365	382.057484635	1
48	383.153202106	383.162397894	1
48	383.822594074	383.831805926	3
48	384.161890002	384.171109998	3
48	384.15789005	384.16710995	1
48	385.121778483	385.131021517	1
48	388.15454209	388.16385791	1
48	391.169205913	391.178594087	1
48	392.251392927	392.260807073	1
48	393.049283352	393.058716648	4
48	393.049283352	393.058716648	1
48	393.258480842	393.267919158	1
48	394.055071282	394.064528718	4
48	396.049147353	396.058652647	1
48	399.306308267	399.315891733	1
48	400.310696214	400.320303786	1
48	409.073791056	409.083608944	1
48	413.22754121	413.23745879	1
48	419.277868605	419.287931395	1
48	420.284556525	420.294643475	1
48	421.290144458	421.300255542	2
48	421.290144458	421.300255542	1
48	421.79663838	421.80676162	2
48	428.846153784	428.856446216	4
48	429.032151552	429.042448448	1
48	430.04063945	430.05096055	1
48	430.841429841	430.851770159	4
48	430.846229783	430.856570217	1
48	431.038327478	431.048672522	1
48	431.851417721	431.861782279	4
48	431.851417721	431.861782279	1
48	432.044215407	432.054584593	1
48	432.840905847	432.851294153	4
48	432.840905847	432.851294153	2
48	432.845705789	432.856094211	1
48	433.048903351	433.059296649	4
48	433.34899975	433.35940025	2
48	433.853193699	433.863606301	1
48	440.691511638	440.702088362	2
48	445.054859278	445.065540722	1
48	445.887749283	445.898450717	4
48	446.059747219	446.070452781	1
48	447.062835182	447.073564818	4
48	447.062835182	447.073564818	1
48	448.064323164	448.075076836	1
48	449.064111166	449.074888834	1
48	455.14373821	455.15466179	1
48	459.126590415	459.137609585	1
48	462.08275494	462.09384506	1
48	463.087042889	463.098157111	1
48	464.089030865	464.100169135	1
48	465.0944188	465.1055812	1
48	466.09770676	466.10889324	1
48	467.055395268	467.066604732	1
48	468.059583218	468.070816782	1
48	476.155186069	476.166613931	1
48	488.199641534	488.211358466	1
48	489.185729701	489.197470299	1
48	503.049163338	503.061236662	1
48	504.056251252	504.068348748	1
48	505.042039423	505.054160577	1
48	515.996607966	516.008992034	4
48	516.229505172	516.241894828	1
48	519.062371177	519.074828823	1
48	520.066959122	520.079440878	1
48	521.07454703	521.08705297	1
48	522.072235058	522.084764942	1
48	523.085522898	523.098077102	1
48	535.147378154	535.160221846	1
48	536.085766894	536.098633106	1
48	537.0935548	537.1064452	1
48	538.097342754	538.110257246	1
48	539.104030674	539.116969326	1
48	540.100018722	540.112981278	1
48	550.158298021	550.171501979	1
48	577.066675117	577.080524883	1
48	578.065263134	578.079136866	1
48	579.11885049	579.13274951	1
48	593.081582936	593.095817064	1
48	594.083270915	594.097529085	1
48	595.07955896	595.09384104	1
48	596.086246879	596.100553121	1
48	607.153714068	607.168285932	1
48	608.159002004	608.173597996	1
48	609.150490106	609.165109894	1
48	610.104078663	610.118721337	1
48	611.108566609	611.123233391	1
48	612.107454622	612.122145378	1
48	613.108742607	613.123457393	1
48	624.17000987	624.18499013	1
48	642.961084374	642.976515626	4
48	642.882385319	642.897814681	3
48	643.302580276	643.318019724	4
48	643.214981328	643.230418672	3
48	651.072487036	651.088112964	1
48	652.126274391	652.141925609	1
48	666.744698968	666.760701032	3
48	666.744698968	666.760701032	2
48	667.086794862	667.102805138	1
48	668.096282748	668.112317252	1
48	669.08947083	669.10552917	1
48	670.094158774	670.110241226	1
48	681.162725949	681.179074051	1
48	684.112090556	684.128509444	1
48	685.112278554	685.128721446	1
48	686.114666525	686.131133475	1
48	687.128954354	687.145445646	1
48	698.18832164	698.20507836	1
48	699.17990974	699.19669026	1
48	741.106706613	741.124493387	1
48	742.104194643	742.122005357	1
48	743.114682517	743.132517483	1
48	758.129802333	758.147997667	1
48	759.128190352	759.146409648	1
48	760.139878212	760.158121788	1
48	815.104818625	815.124381375	1
48	816.117806469	816.137393531	1
48	832.147314112	832.167285888	1
48	833.153502038	833.173497962	1
48	834.148490098	834.168509902	1
48	868.64457614	868.66542386	4
48	868.64457614	868.66542386	3
48	868.64457614	868.66542386	2
48	887.615848482	887.637151518	4
48	887.615848482	887.637151518	3
48	887.615848482	887.637151518	2
48	887.757846778	887.779153222	4
48	887.928344732	887.949655268	3
48	887.757846778	887.779153222	2
48	887.99934388	888.02065612	3
49	355.029339597	355.037860403	1
49	356.033527546	356.042072454	1
49	357.027515618	357.036084382	1
49	358.032903554	358.041496446	1
49	358.995092007	359.003707993	1
49	359.994180018	360.002819982	1
49	360.99736798	361.00603202	1
49	362.119454514	362.128145486	1
49	366.099506753	366.108293247	1
49	367.105694679	367.114505321	1
49	368.081982963	368.090817037	1
49	369.088770882	369.097629118	1
49	370.092058842	370.100941158	1
49	371.022747674	371.031652326	4
49	371.01884772	371.02775228	3
49	371.045747398	371.054652602	1
49	371.279944587	371.288855413	1
49	372.053135309	372.062064691	4
49	372.053135309	372.062064691	1
49	373.053123309	373.062076691	1
49	374.057111261	374.066088739	1
49	374.142510236	374.151489764	1
49	375.061199212	375.070200788	1
49	381.04792737	381.05707263	1
49	382.044315413	382.053484587	1
49	383.157302057	383.166497943	1
49	383.826594026	383.835805974	3
49	384.165889954	384.175110046	3
49	384.161890002	384.171109998	1
49	385.117678532	385.126921468	1
49	388.15454209	388.16385791	1
49	391.169205913	391.178594087	1
49	392.251392927	392.260807073	1
49	393.049283352	393.058716648	4
49	393.049283352	393.058716648	1
49	393.258480842	393.267919158	1
49	394.050871333	394.060328667	4
49	396.049147353	396.058652647	1
49	399.306308267	399.315891733	1
49	400.310696214	400.320303786	1
49	402.18347374	402.19312626	1
49	409.073791056	409.083608944	1
49	413.227441211	413.237358789	1
49	419.27326866	419.28333134	1
49	420.279856581	420.289943419	1
49	421.294844401	421.304955599	2
49	421.290144458	421.300255542	1
49	421.801338323	421.811461677	2
49	428.846153784	428.856446216	4
49	429.032151552	429.042448448	1
49	430.04063945	430.05096055	1
49	430.841429841	430.851770159	4
49	430.846229783	430.856570217	1
49	431.038327478	431.048672522	1
49	431.851417721	431.861782279	4
49	431.851417721	431.861782279	1
49	432.044215407	432.054584593	1
49	432.840905847	432.851294153	4
49	432.845705789	432.856094211	1
49	433.8530937	433.8635063	1
49	440.686511698	440.697088302	2
49	445.054859278	445.065540722	1
49	445.892849222	445.903550778	4
49	446.05964722	446.07035278	1
49	447.062835182	447.073564818	4
49	447.062835182	447.073564818	1
49	447.306532257	447.317267743	1
49	448.069423102	448.080176898	4
49	448.069423102	448.080176898	1
49	449.069211105	449.079988895	1
49	455.14373821	455.15466179	1
49	459.131890351	459.142909649	1
49	462.088154876	462.099245124	1
49	463.092342825	463.103457175	1
49	464.089030865	464.100169135	1
49	465.0944188	465.1055812	1
49	466.097606762	466.108793238	1
49	467.055395268	467.066604732	1
49	468.059583218	468.070816782	1
49	488.199641534	488.211358466	1
49	489.005631862	489.017368138	4
49	489.185729701	489.197470299	1
49	503.049163338	503.061236662	1
49	504.056251252	504.068348748	1
49	505.042039423	505.054160577	1
49	519.062371177	519.074828823	1
49	520.066959122	520.079440878	1
49	521.07454703	521.08705297	1
49	522.078534982	522.091065018	1
49	523.085522898	523.098077102	1
49	535.147378154	535.160221846	1
49	536.092466813	536.105333187	1
49	537.100154721	537.113045279	1
49	538.097342754	538.110257246	1
49	539.097230756	539.110169244	1
49	540.106718642	540.119681358	1
49	550.165197938	550.178402062	1
49	551.171185866	551.184414134	1
49	577.066675117	577.080524883	1
49	578.065263134	578.079136866	1
49	579.058951209	579.072848791	1
49	593.081582936	593.095817064	1
49	594.083170916	594.097429084	1
49	595.07955896	595.09384104	1
49	596.086246879	596.100553121	1
49	607.145614165	607.160185835	1
49	608.150902102	608.165497898	1
49	609.150490106	609.165109894	1
49	610.104078663	610.118721337	1
49	611.108566609	611.123233391	1
49	612.107454622	612.122145378	1
49	613.108742607	613.123457393	1
49	624.17000987	624.18499013	1
49	651.072487036	651.088112964	1
49	666.744698968	666.760701032	3
49	666.744698968	666.760701032	2
49	667.086794862	667.102805138	1
49	668.096282748	668.112317252	1
49	669.089370831	669.105429169	1
49	670.103358663	670.119441337	1
49	681.162725949	681.179074051	1
49	684.112090556	684.128509444	1
49	685.112278554	685.128721446	1
49	686.114666525	686.131133475	1
49	687.11925447	687.13574553	1
49	698.18832164	698.20507836	1
49	741.106706613	741.124493387	1
49	742.104194643	742.122005357	1
49	743.114682517	743.132517483	1
49	758.118502469	758.136697531	1
49	759.128190352	759.146409648	1
49	760.139878212	760.158121788	1
49	815.117318475	815.136881525	1
49	816.117806469	816.137393531	1
49	832.147214114	832.167185886	1
49	833.153402039	833.173397961	1
49	834.148490098	834.168509902	1
49	868.64457614	868.66542386	4
49	868.64457614	868.66542386	3
49	868.64457614	868.66542386	2
49	887.757846778	887.779153222	4
50	355.029439596	355.037960404	1
50	356.033627545	356.042172455	1
50	357.027515618	357.036084382	1
50	358.032903554	358.041496446	1
50	358.995092007	359.003707993	1
50	359.997879974	360.006520026	1
50	360.99736798	361.00603202	1
50	367.105794678	367.114605322	1
50	368.081982963	368.090817037	1
50	369.088770882	369.097629118	1
50	370.088258888	370.097141112	1
50	371.01884772	371.02775228	4
50	371.01884772	371.02775228	3
50	371.045747398	371.054652602	1
50	371.279944587	371.288855413	1
50	372.053235308	372.062164692	4
50	372.053235308	372.062164692	1
50	373.053123309	373.062076691	1
50	374.057111261	374.066088739	1
50	375.061199212	375.070200788	1
50	375.115798556	375.124801444	1
50	381.04792737	381.05707263	1
50	382.052315317	382.061484683	1
50	383.157302057	383.166497943	1
50	383.826594026	383.835805974	3
50	384.161890002	384.171109998	3
50	384.161890002	384.171109998	1
50	385.121778483	385.131021517	1
50	388.15454209	388.16385791	1
50	391.169205913	391.178594087	1
50	392.251392927	392.260807073	1
50	393.049283352	393.058716648	4
50	393.25858084	393.26801916	1
50	395.098758758	395.108241242	1
50	396.049147353	396.058652647	1
50	399.306408266	399.315991734	1
50	400.319296111	400.328903889	1
50	402.196473584	402.206126416	1
50	409.073891054	409.083708946	1
50	413.22754121	413.23745879	1
50	419.277868605	419.287931395	1
50	420.284556525	420.294643475	1
50	421.294844401	421.304955599	2
50	421.290144458	421.300255542	1
50	421.801338323	421.811461677	2
50	428.846153784	428.856446216	4
50	429.032251551	429.042548449	1
50	430.040739449	430.051060551	1
50	430.841429841	430.851770159	4
50	430.851029726	430.861370274	1
50	431.038327478	431.048672522	1
50	431.856317662	431.866682338	4
50	431.856317662	431.866682338	1
50	432.049115348	432.059484652	1
50	432.836105904	432.846494096	4
50	440.756110863	440.766689137	2
50	445.054859278	445.065540722	1
50	445.892849222	445.903550778	4
50	446.059747219	446.070452781	1
50	447.06293518	447.07366482	4
50	447.06293518	447.07366482	1
50	447.306632256	447.317367744	1
50	448.069423102	448.080176898	4
50	448.069423102	448.080176898	1
50	449.069211105	449.079988895	1
50	455.14373821	455.15466179	1
50	456.156826052	456.167773948	1
50	459.137190288	459.148209712	1
50	462.082854939	462.093945061	1
50	463.087042889	463.098157111	1
50	464.089030865	464.100169135	1
50	465.0944188	465.1055812	1
50	466.09770676	466.10889324	1
50	467.055395268	467.066604732	1
50	468.059583218	468.070816782	1
50	476.155186069	476.166613931	1
50	488.199741533	488.211458467	1
50	489.005731861	489.017468139	4
50	489.191529631	489.203270369	1
50	503.049263336	503.061336664	1
50	504.056351251	504.068448749	1
50	505.042039423	505.054160577	1
50	519.062371177	519.074828823	1
50	520.066959122	520.079440878	1
50	521.07454703	521.08705297	1
50	522.078634981	522.091165019	1
50	523.085622897	523.098177103	1
50	536.092466813	536.105333187	1
50	537.10025472	537.11314528	1
50	538.097342754	538.110257246	1
50	539.097330754	539.110269246	1
50	550.165197938	550.178402062	1
50	551.171185866	551.184414134	1
50	577.066675117	577.080524883	1
50	578.065263134	578.079136866	1
50	579.059051208	579.072948792	1
50	593.081682934	593.095917066	1
50	594.083270915	594.097529085	1
50	595.079658958	595.093941042	1
50	596.086346878	596.100653122	1
50	607.145714164	607.160285836	1
50	608.1510021	608.1655979	1
50	609.150490106	609.165109894	1
50	610.104078663	610.118721337	1
50	611.108566609	611.123233391	1
50	612.107454622	612.122145378	1
50	613.108742607	613.123457393	1
50	642.961184373	642.976615627	4
50	642.882385319	642.897814681	3
50	652.126274391	652.141925609	1
50	667.086894861	667.102905139	1
50	668.096282748	668.112317252	1
50	669.08947083	669.10552917	1
50	670.094158774	670.110241226	1
50	681.162825948	681.179174052	1
50	682.166113908	682.182486092	1
50	683.171601842	683.187998158	1
50	684.112090556	684.128509444	1
50	685.112378553	685.128821447	1
50	686.114766524	686.131233476	1
50	687.119354469	687.135845531	1
50	741.095906742	741.113693258	1
50	742.104294642	742.122105358	1
50	743.114682517	743.132517483	1
50	758.129802333	758.147997667	1
50	759.139490217	759.157709783	1
50	780.758730783	780.777469217	1
50	806.674719787	806.694080213	1
50	815.117318475	815.136881525	1
50	816.117806469	816.137393531	1
50	817.12019444	817.13980556	1
50	818.12438239	818.14401761	1
50	832.134414267	832.154385733	1
50	868.658375974	868.679224026	4
50	868.658375974	868.679224026	3
50	887.516549674	887.537850326	4
50	887.914144902	887.935455098	3
50	887.757846778	887.779153222	2
51	355.025839639	355.034360361	1
51	356.02992759	356.03847241	1
51	357.031115575	357.039684425	1
51	358.032903554	358.041496446	1
51	358.995092007	359.003707993	1
51	359.997779975	360.006420025	1
