t	min m/z	max m/z	charge
41	533.188600849	533.194999151	1
41	533.19520081	533.20159919	1
41	533.20180077	533.20819923	1
41	533.20840073	533.21479927	1
41	533.215000691	533.221399309	1
41	533.221700651	533.228099349	1
41	536.088983447	536.095416553	1
41	536.095683407	536.102116593	1
41	536.102283367	536.108716633	1
41	536.108983327	536.115416673	1
41	536.115683287	536.122116713	1
41	536.122283247	536.128716753	1
41	536.128983207	536.135416793	1
41	536.135683167	536.142116833	1
41	536.142283127	536.148716873	1
41	536.148983087	536.155416913	1
41	536.155683047	536.162116953	1
41	536.222282647	536.228717353	1
41	537.096677401	537.103122599	1
41	538.174270935	538.180729065	1
41	538.214470694	538.220929306	1
41	539.100465378	539.106934622	1
41	539.154265055	539.160734945	1
41	539.160965015	539.167434985	1
41	539.167664975	539.174135025	1
41	539.174464934	539.180935066	1
41	539.181164894	539.187635106	1
41	539.187864853	539.194335147	1
41	539.194564813	539.201035187	1
41	539.201364772	539.207835228	1
41	539.208064732	539.214535268	1
41	540.103259361	540.109740639	1
41	540.109959321	540.116440679	1
41	540.116659281	540.123140719	1
41	540.12345924	540.12994076	1
41	540.1301592	540.1366408	1
41	540.136959159	540.143440841	1
41	540.143659119	540.150140881	1
41	540.150359078	540.156840922	1
41	550.168498969	550.175101031	1
41	550.175398928	550.182001072	1
41	550.182398886	550.189001114	1
41	550.189298844	550.195901156	1
41	550.196198803	550.202801197	1
41	550.203098762	550.209701238	1
41	550.21009872	550.21670128	1
41	550.216998678	550.223601322	1
41	550.223898637	550.230501363	1
41	550.230898595	550.237501405	1
41	550.237798553	550.244401447	1
41	550.244698512	550.251301488	1
41	550.251598471	550.258201529	1
41	577.062637603	577.069562397	1
41	577.070137558	577.077062442	1
41	577.077537514	577.084462486	1
41	577.08493747	577.09186253	1
41	577.092437425	577.099362575	1
41	577.09983738	577.10676262	1
41	577.107337335	577.114262665	1
41	577.114737291	577.121662709	1
41	577.122237246	577.129162754	1
41	577.129637201	577.136562799	1
41	577.137037157	577.143962843	1
41	577.144537112	577.151462888	1
41	577.151937068	577.158862932	1
41	577.159437023	577.166362977	1
41	577.166836978	577.173763022	1
41	577.174336933	577.181263067	1
41	578.068731567	578.075668433	1
41	579.05492565	579.06187435	1
41	579.062425605	579.069374395	1
41	579.06992556	579.07687444	1
41	593.085141468	593.092258532	1
41	593.092941421	593.100058579	1
41	593.100641375	593.107758625	1
41	593.108441328	593.115558672	1
41	593.116141282	593.123258718	1
41	593.123941235	593.131058765	1
41	593.131641189	593.138758811	1
41	593.139441142	593.146558858	1
41	593.147241095	593.154358905	1
41	593.154941049	593.162058951	1
41	593.162741002	593.169858998	1
41	593.170440956	593.177559044	1
41	593.178240909	593.185359091	1
41	593.185940863	593.193059137	1
41	593.193740816	593.200859184	1
41	593.201540769	593.208659231	1
41	593.209240723	593.216359277	1
41	593.217040676	593.224159324	1
41	594.086735458	594.093864542	1
41	595.08312948	595.09027052	1
41	596.08982344	596.09697656	1
41	596.19142283	596.19857717	1
41	596.199222783	596.206377217	1
41	607.149257083	607.156542917	1
41	607.157357034	607.164642966	1
41	607.165356986	607.172643014	1
41	607.173356938	607.180643062	1
41	607.181456889	607.188743111	1
41	607.189456841	607.196743159	1
41	607.197456793	607.204743207	1
41	607.205556745	607.212843255	1
41	607.213556697	607.220843303	1
41	607.221556649	607.228843351	1
41	607.2296566	607.2369434	1
41	607.237656552	607.244943448	1
41	607.245656504	607.252943496	1
41	607.253756456	607.261043544	1
41	608.202850761	608.210149239	1
41	609.154045054	609.161354946	1
41	610.107739332	610.115060668	1
41	610.115839283	610.123160717	1
41	610.123839235	610.131160765	1
41	610.131939186	610.139260814	1
41	610.140039138	610.147360862	1
41	610.148139089	610.155460911	1
41	610.156239041	610.163560959	1
41	611.112233305	611.119566695	1
41	612.111127311	612.118472689	1
41	612.241226531	612.248573469	1
41	613.112421303	613.119778697	1
41	624.173754935	624.181245065	1
41	624.182154885	624.189645115	1
41	624.190454835	624.197945165	1
41	624.198854784	624.206345216	1
41	624.207254734	624.214745266	1
41	624.215554684	624.223045316	1
41	624.223954634	624.231445366	1
41	624.232354583	624.239845417	1
41	624.240754533	624.248245467	1
41	624.249054483	624.256545517	1
41	624.257454433	624.264945567	1
41	624.265854382	624.273345618	1
41	624.274254332	624.281745668	1
41	624.282554282	624.290045718	1
41	625.188048849	625.195551151	1
41	642.88614266	642.89385734	3
41	642.894942607	642.902657393	3
41	642.903642555	642.911357445	3
41	642.912442502	642.920157498	3
41	642.92114245	642.92885755	3
41	642.929942397	642.937657603	3
41	642.938642345	642.946357655	3
41	642.947442292	642.955157708	3
41	642.95614224	642.96385776	3
41	642.964942187	642.972657813	4
41	642.964942187	642.972657813	3
41	642.973742134	642.981457866	4
41	642.973742134	642.981457866	3
41	642.982442082	642.990157918	4
41	642.982442082	642.990157918	3
41	642.991242029	642.998957971	4
41	642.991242029	642.998957971	3
41	642.999941977	643.007658023	4
41	642.999941977	643.007658023	3
41	643.008741924	643.016458076	4
41	643.008741924	643.016458076	3
41	651.085293465	651.093106535	1
41	651.094193411	651.102006589	1
41	651.103093358	651.110906642	1
41	651.112093304	651.119906696	1
41	651.120993251	651.128806749	1
41	651.129893197	651.137706803	1
41	651.138793144	651.146606856	1
41	651.14769309	651.15550691	1
41	651.156693036	651.164506964	1
41	651.165592983	651.173407017	1
41	651.17449293	651.18230707	1
41	651.183392876	651.191207124	1
41	651.192392822	651.200207178	1
41	651.201292769	651.209107231	1
41	667.100097375	667.108102625	1
41	667.10929732	667.11730268	1
41	667.118597264	667.126602736	1
41	667.127797209	667.135802791	1
41	667.137097153	667.145102847	1
41	667.146297098	667.154302902	1
41	667.155597042	667.163602958	1
41	667.164796987	667.172803013	1
41	667.174096931	667.182103069	1
41	667.183296876	667.191303124	1
41	667.19259682	667.20060318	1
41	667.201796765	667.209803235	1
41	667.211096709	667.219103291	1
41	667.220296654	667.228303346	1
41	667.229596598	667.237603402	1
41	667.238796543	667.246803457	1
41	667.248096487	667.256103513	1
41	668.100291374	668.108308626	1
41	669.093385416	669.101414584	1
41	669.10268536	669.11071464	1
41	669.232784579	669.240815421	1
41	669.242084523	669.250115477	1
41	670.098079387	670.106120613	1
41	681.157313032	681.165486968	1
41	681.166812975	681.174987025	1
41	681.176412917	681.184587083	1
41	681.18591286	681.19408714	1
41	681.195412803	681.203587197	1
41	681.205012745	681.213187255	1
41	681.214512688	681.222687312	1
41	681.224112631	681.232287369	1
41	681.233612574	681.241787426	1
41	681.243212516	681.251387484	1
41	681.252712459	681.260887541	1
41	681.262312402	681.270487598	1
41	681.271812345	681.279987655	1
41	681.281412287	681.289587713	1
41	684.116195278	684.124404722	1
41	684.125795221	684.134004779	1
41	684.135395163	684.143604837	1
41	684.144995105	684.153204895	1
41	684.154595048	684.162804952	1
41	684.16419499	684.17240501	1
41	684.279494298	684.287705702	1
41	685.116389277	685.124610723	1
41	686.118783263	686.127016737	1
41	686.128483204	686.136716796	1
41	686.138083147	686.146316853	1
41	686.147783089	686.156016911	1
41	686.157383031	686.165616969	1
41	686.167082973	686.175317027	1
41	686.176682915	686.184917085	1
41	686.186382857	686.194617143	1
41	686.195982799	686.204217201	1
41	686.205682741	686.213917259	1
41	686.224982625	686.233217375	1
41	686.263582394	686.271817606	1
41	687.133077177	687.141322823	1
41	687.142777119	687.151022881	1
41	687.152377061	687.160622939	1
41	687.162077003	687.170322997	1
41	687.171776945	687.180023055	1
41	687.181476886	687.189723114	1
41	687.191076829	687.199323171	1
41	687.200776771	687.209023229	1
41	687.210476712	687.218723288	1
41	687.229776597	687.238023403	1
41	742.108647321	742.117552679	1
41	742.119547256	742.128452744	1
41	742.130347191	742.139252809	1
41	742.141247126	742.150152874	1
41	742.152047061	742.160952939	1
41	742.162946996	742.171853004	1
41	742.173746931	742.182653069	1
41	742.184646865	742.193553135	1
41	742.1955468	742.2044532	1
41	742.206346735	742.215253265	1
41	742.21724667	742.22615333	1
41	742.228046605	742.236953395	1
41	742.23894654	742.24785346	1
41	742.249746475	742.258653525	1
41	742.260646409	742.269553591	1
41	742.271546344	742.280453656	1
41	743.108241324	743.117158676	1
41	758.26875036	758.27784964	1
41	758.302450158	758.311549842	1
41	759.132745176	759.141854824	1
41	759.143945109	759.153054891	1
41	759.155245041	759.164354959	1
41	759.166444974	759.175555026	1
41	759.177644907	759.186755093	1
41	759.18884484	759.19795516	1
41	759.200144772	759.209255228	1
41	759.211344705	759.220455295	1
41	759.222544637	759.231655363	1
41	759.23384457	759.24295543	1
41	759.245044502	759.254155498	1
41	759.256244435	759.265355565	1
41	759.267544367	759.276655633	1
41	759.289944233	759.299055767	1
41	759.301244165	759.310355835	1
41	760.144439106	760.153560894	1
41	815.122209237	815.131990763	1
41	815.134709162	815.144490838	1
41	815.147209087	815.156990913	1
41	815.159709012	815.169490988	1
41	815.172208937	815.181991063	1
41	815.184708862	815.194491138	1
41	815.197208787	815.206991213	1
41	815.209608713	815.219391287	1
41	815.222108638	815.231891362	1
41	815.234608563	815.244391437	1
41	815.247108488	815.256891512	1
41	815.259608413	815.269391587	1
41	815.272108338	815.281891662	1
41	815.284608263	815.294391737	1
41	815.297108188	815.306891812	1
41	816.122703234	816.132496766	1
41	816.222802634	816.232597366	1
41	816.235302559	816.245097441	1
41	816.247902483	816.257697517	1
41	816.260402408	816.270197592	1
41	816.272902333	816.282697667	1
41	816.285402258	816.295197742	1
41	817.137497146	817.147302854	1
41	817.15009707	817.15990293	1
41	817.162596995	817.172403005	1
41	817.175196919	817.185003081	1
41	817.187696844	817.197503156	1
41	817.200296769	817.210103231	1
41	817.212796694	817.222603306	1
41	817.225296619	817.235103381	1
41	817.237896543	817.247703457	1
41	817.250396468	817.260203532	1
41	817.262996393	817.272803607	1
41	817.275496318	817.285303682	1
41	817.288096242	817.297903758	1
41	832.152207057	832.162192943	1
41	832.165106979	832.175093021	1
41	832.178006902	832.187993098	1
41	832.190906825	832.200893175	1
41	832.203806747	832.213793253	1
41	832.21670667	832.22669333	1
41	832.229606592	832.239593408	1
41	832.242406516	832.252393484	1
41	832.255306438	832.265293562	1
41	832.268206361	832.278193639	1
41	832.281106283	832.291093717	1
41	832.294006206	832.303993794	1
41	832.306906129	832.316893871	1
41	832.319806051	832.329793949	1
41	833.15840102	833.16839898	1
41	833.171300942	833.181299058	1
41	833.184200865	833.194199135	1
41	833.197200787	833.207199213	1
41	868.86978675	868.88021325	4
41	868.86978675	868.88021325	3
41	868.883486668	868.893913332	4
41	868.883486668	868.893913332	3
41	868.897286585	868.907713415	4
41	868.897286585	868.907713415	3
41	868.910986503	868.921413497	4
41	868.910986503	868.921413497	3
41	868.92478642	868.93521358	4
41	868.92478642	868.93521358	3
41	868.938486338	868.948913662	4
41	868.952286255	868.962713745	4
41	868.965986173	868.976413827	4
41	868.97978609	868.99021391	4
41	868.993486008	869.003913992	4
41	869.007285925	869.017714075	4
41	887.521774837	887.532425163	4
41	887.535974752	887.546625248	4
41	887.550174667	887.560825333	4
41	887.564374582	887.575025418	4
41	887.578574497	887.589225503	4
41	887.592774411	887.603425589	4
41	887.606974326	887.617625674	4
41	887.621174241	887.631825759	4
41	887.635374156	887.646025844	4
41	887.649574071	887.660225929	4
41	887.663773985	887.674426015	4
41	887.6779739	887.6886261	4
41	887.692173815	887.702826185	4
42	355.027969819	355.032230181	1
42	356.032063795	356.036336205	1
42	357.029657809	357.033942191	1
42	358.035051777	358.039348223	1
42	358.997246004	359.001553996	1
42	359.999939987	360.004260013	1
42	360.99953399	361.00386601	1
42	362.077227524	362.081572476	1
42	367.104197362	367.108602638	1
42	368.068991573	368.073408427	1
42	369.090985441	369.095414559	1
42	370.094279421	370.098720579	1
42	371.055673653	371.060126347	4
42	371.055673653	371.060126347	1
42	371.278272317	371.282727683	1
42	372.055367654	372.059832346	4
42	372.055367654	372.059832346	1
42	373.055361654	373.059838346	1
42	374.05935563	374.06384437	1
42	375.059549629	375.064050371	1
42	375.121949255	375.126450745	1
42	381.050213685	381.054786315	1
42	382.050607683	382.055192317	1
42	382.106707346	382.111292654	1
42	383.155501053	383.160098947	1
42	383.828897013	383.833502987	3
42	384.164195001	384.168804999	3
42	384.160195025	384.164804975	1
42	385.119989266	385.124610734	1
42	389.111165319	389.115834681	1
42	390.164159001	390.168840999	1
42	391.175652932	391.180347068	1
42	391.246252508	391.250947492	1
42	392.253746463	392.258453537	1
42	393.051641676	393.056358324	4
42	393.265040396	393.269759604	1
42	395.096829405	395.101570595	1
42	396.051523677	396.056276323	1
42	399.308704133	399.313495867	1
42	400.317398081	400.322201919	1
42	402.198886792	402.203713208	1
42	403.201180778	403.206019222	1
42	409.076245528	409.081154472	1
42	413.229920606	413.234879394	1
42	414.999009991	415.003990009	1
42	416.004003961	416.008996039	1
42	419.284984275	419.290015725	1
42	420.287078262	420.292121738	1
42	421.297372201	421.302427799	2
42	421.288072256	421.293127744	1
42	421.79916919	421.80423081	2
42	424.045255713	424.050344287	1
42	425.102049372	425.107150628	1
42	428.848726892	428.853873108	4
42	428.858226835	428.863373165	1
42	429.039525747	429.044674253	1
42	429.861320817	429.866479183	4
42	429.861320817	429.866479183	1
42	430.043219725	430.048380275	1
42	430.843914921	430.849085079	4
42	430.896814604	430.901985396	3
42	430.853614863	430.858785137	1
42	431.031313797	431.036486203	4
42	431.036113768	431.041286232	1
42	431.858808832	431.863991168	4
42	431.858808832	431.863991168	1
42	432.046807704	432.051992296	1
42	432.838602953	432.843797047	4
42	432.838602953	432.843797047	3
42	432.838602953	432.843797047	2
42	433.051501675	433.056698325	4
42	439.806361146	439.811638854	1
42	440.694155819	440.699444181	2
42	440.863054806	440.868345194	3
42	445.057529639	445.062870361	1
42	445.895524611	445.900875389	4
42	446.06232361	446.06767639	1
42	447.065517591	447.070882409	4
42	447.065517591	447.070882409	1
42	448.067011582	448.072388418	1
42	449.071905552	449.077294448	1
42	459.134645176	459.140154824	1
42	462.090927438	462.096472562	1
42	463.095121413	463.100678587	1
42	464.091715433	464.097284567	1
42	465.0972094	465.1027906	1
42	466.095003413	466.100596587	1
42	467.058197634	467.063802366	1
42	467.801493174	467.807106826	3
42	467.812393109	467.818006891	4
42	468.062391609	468.068008391	1
42	489.014365896	489.020234104	4
42	489.014365896	489.020234104	1
42	489.026065826	489.031934174	4
42	489.026065826	489.031934174	1
42	503.052181669	503.058218331	1
42	503.058281632	503.064318368	1
42	503.07038156	503.07641844	1
42	503.082481487	503.088518513	1
42	503.08858145	503.09461855	1
42	503.100681378	503.106718622	1
42	503.112781305	503.118818695	1
42	503.118881269	503.124918731	1
42	503.130981196	503.137018804	1
42	503.143081123	503.149118877	1
42	503.149181087	503.155218913	1
42	504.053175663	504.059224337	1
42	504.138275152	504.144324848	1
42	504.144375116	504.150424884	1
42	504.150475079	504.156524921	1
42	505.045069711	505.051130289	1
42	505.051169675	505.057230325	1
42	505.063269602	505.069330398	1
42	505.069369566	505.075430434	1
42	505.075469529	505.081530471	1
42	505.081569492	505.087630508	1
42	505.087669456	505.093730544	1
42	505.093769419	505.099830581	1
42	505.099869383	505.105930617	1
42	505.118169273	505.124230727	1
42	505.124269236	505.130330764	1
42	505.1303692	505.1364308	1
42	506.106763341	506.112836659	1
42	506.112963304	506.119036696	1
42	519.065385589	519.071614411	1
42	519.071785551	519.078014449	1
42	519.078085513	519.084314487	1
42	519.084485474	519.090714526	1
42	519.090785437	519.097014563	1
42	519.097185398	519.103414602	1
42	519.10348536	519.10971464	1
42	519.109885322	519.116114678	1
42	519.116185284	519.122414716	1
42	519.122585246	519.128814754	1
42	519.128885208	519.135114792	1
42	519.13528517	519.14151483	1
42	519.141585132	519.147814868	1
42	519.147985093	519.154214907	1
42	519.154285056	519.160514944	1
42	519.160685017	519.166914983	1
42	519.166984979	519.173215021	1
42	519.173384941	519.179615059	1
42	519.179784903	519.186015097	1
42	519.186084865	519.192315135	1
42	519.192484826	519.198715174	1
42	519.198784789	519.205015211	1
42	520.070079561	520.076320439	1
42	520.184678873	520.190921127	1
42	520.191078835	520.197321165	1
42	521.071273554	521.077526446	1
42	521.077673515	521.083926485	1
42	522.081667491	522.087932509	1
42	522.088067453	522.094332547	1
42	522.094467414	522.100732586	1
42	522.100967375	522.107232625	1
42	522.107367337	522.113632663	1
42	522.113767299	522.120032701	1
42	522.12016726	522.12643274	1
42	522.126567222	522.132832778	1
42	522.132967183	522.139232817	1
42	522.139367145	522.145632855	1
42	522.145767107	522.152032893	1
42	522.152167068	522.158432932	1
42	522.15856703	522.16483297	1
42	522.164966991	522.171233009	1
42	522.171366953	522.177633047	1
42	522.177766915	522.184033085	1
42	533.148901087	533.155298913	1
42	533.155601047	533.161998953	1
42	533.162201008	533.168598992	1
42	533.168800968	533.175199032	1
42	533.175400928	533.181799072	1
42	533.182000889	533.188399111	1
42	533.188600849	533.194999151	1
42	533.19520081	533.20159919	1
42	533.20180077	533.20819923	1
42	533.20840073	533.21479927	1
42	533.215000691	533.221399309	1
42	533.221700651	533.228099349	1
42	536.088983447	536.095416553	1
42	536.095683407	536.102116593	1
42	536.102383366	536.108816634	1
42	536.108983327	536.115416673	1
42	536.115683287	536.122116713	1
42	536.122283247	536.128716753	1
42	536.128983207	536.135416793	1
42	536.135683167	536.142116833	1
42	536.142283127	536.148716873	1
42	536.148983087	536.155416913	1
42	536.155683047	536.162116953	1
42	536.222282647	536.228717353	1
42	536.228982607	536.235417393	1
42	537.096677401	537.103122599	1
42	538.174270935	538.180729065	1
42	538.214470694	538.220929306	1
42	539.107265337	539.113734663	1
42	539.201364772	539.207835228	1
42	539.208064732	539.214535268	1
42	540.109959321	540.116440679	1
42	540.116659281	540.123140719	1
42	540.12345924	540.12994076	1
42	540.1301592	540.1366408	1
42	540.136959159	540.143440841	1
42	540.143659119	540.150140881	1
42	540.150359078	540.156840922	1
42	540.157159038	540.163640962	1
42	540.163858997	540.170341003	1
42	540.170658957	540.177141043	1
42	540.177358916	540.183841084	1
42	540.184058876	540.190541124	1
42	540.190858835	540.197341165	1
42	540.197558795	540.204041205	1
42	550.168498969	550.175101031	1
42	550.175398928	550.182001072	1
42	550.182398886	550.189001114	1
42	550.189298844	550.195901156	1
42	550.196198803	550.202801197	1
42	550.203098762	550.209701238	1
42	550.21009872	550.21670128	1
42	550.216998678	550.223601322	1
42	550.223898637	550.230501363	1
42	550.230898595	550.237501405	1
42	550.237798553	550.244401447	1
42	550.244698512	550.251301488	1
42	550.251598471	550.258201529	1
42	577.062637603	577.069562397	1
42	577.070137558	577.077062442	1
42	577.077537514	577.084462486	1
42	577.08493747	577.09186253	1
42	577.092437425	577.099362575	1
42	577.09983738	577.10676262	1
42	577.107337335	577.114262665	1
42	577.114737291	577.121662709	1
42	577.122237246	577.129162754	1
42	577.129637201	577.136562799	1
42	577.137137156	577.144062844	1
42	577.144537112	577.151462888	1
42	577.151937068	577.158862932	1
42	577.159437023	577.166362977	1
42	577.166836978	577.173763022	1
42	578.068731567	578.075668433	1
42	579.05492565	579.06187435	1
42	579.062425605	579.069374395	1
42	579.06992556	579.07687444	1
42	580.118719267	580.125680733	1
42	593.085141468	593.092258532	1
42	593.092941421	593.100058579	1
42	593.100641375	593.107758625	1
42	593.108441328	593.115558672	1
42	593.116141282	593.123258718	1
42	593.123941235	593.131058765	1
42	593.131641189	593.138758811	1
42	593.139441142	593.146558858	1
42	593.147241095	593.154358905	1
42	593.154941049	593.162058951	1
42	593.162741002	593.169858998	1
42	593.170440956	593.177559044	1
42	593.178240909	593.185359091	1
42	593.185940863	593.193059137	1
42	593.193740816	593.200859184	1
42	593.201540769	593.208659231	1
42	593.209240723	593.216359277	1
42	593.217040676	593.224159324	1
42	594.086735458	594.093864542	1
42	595.08312948	595.09027052	1
42	596.08982344	596.09697656	1
42	596.199222783	596.206377217	1
42	607.149257083	607.156542917	1
42	607.157357034	607.164642966	1
42	607.165356986	607.172643014	1
42	607.173356938	607.180643062	1
42	607.181456889	607.188743111	1
42	607.189456841	607.196743159	1
42	607.197456793	607.204743207	1
42	607.205556745	607.212843255	1
42	607.213556697	607.220843303	1
42	607.221556649	607.228843351	1
42	607.2296566	607.2369434	1
42	607.237656552	607.244943448	1
42	607.245656504	607.252943496	1
42	607.253756456	607.261043544	1
42	608.202850761	608.210149239	1
42	609.154045054	609.161354946	1
42	610.107739332	610.115060668	1
42	610.115839283	610.123160717	1
42	610.123839235	610.131160765	1
42	610.131939186	610.139260814	1
42	610.140039138	610.147360862	1
42	610.148139089	610.155460911	1
42	610.156239041	610.163560959	1
42	611.112233305	611.119566695	1
42	612.111127311	612.118472689	1
42	612.241226531	612.248573469	1
42	613.112421303	613.119778697	1
42	624.173754935	624.181245065	1
42	624.182154885	624.189645115	1
42	624.190454835	624.197945165	1
42	624.198854784	624.206345216	1
42	624.207254734	624.214745266	1
42	624.215554684	624.223045316	1
42	624.223954634	624.231445366	1
42	624.232354583	624.239845417	1
42	624.240754533	624.248245467	1
42	624.249054483	624.256545517	1
42	624.257454433	624.264945567	1
42	624.265854382	624.273345618	1
42	624.274254332	624.281745668	1
42	624.282554282	624.290045718	1
42	625.188048849	625.195551151	1
42	642.88614266	642.89385734	3
42	642.894942607	642.902657393	3
42	642.903642555	642.911357445	3
42	642.912442502	642.920157498	3
42	642.92114245	642.92885755	3
42	642.929942397	642.937657603	3
42	642.938642345	642.946357655	3
42	642.947442292	642.955157708	3
42	642.95614224	642.96385776	3
42	642.964942187	642.972657813	4
42	642.964942187	642.972657813	3
42	642.973742134	642.981457866	4
42	642.973742134	642.981457866	3
42	642.982442082	642.990157918	4
42	642.982442082	642.990157918	3
42	642.991242029	642.998957971	4
42	642.991242029	642.998957971	3
42	642.999941977	643.007658023	4
42	642.999941977	643.007658023	3
42	643.008741924	643.016458076	4
42	643.008741924	643.016458076	3
42	651.094193411	651.102006589	1
42	651.103093358	651.110906642	1
42	651.112093304	651.119906696	1
42	651.120993251	651.128806749	1
42	651.129893197	651.137706803	1
42	651.138793144	651.146606856	1
42	651.14769309	651.15550691	1
42	651.156693036	651.164506964	1
42	651.165592983	651.173407017	1
42	651.17449293	651.18230707	1
42	651.183392876	651.191207124	1
42	651.192392822	651.200207178	1
42	651.201292769	651.209107231	1
42	667.100097375	667.108102625	1
42	667.10929732	667.11730268	1
42	667.118597264	667.126602736	1
42	667.127797209	667.135802791	1
42	667.137097153	667.145102847	1
42	667.146297098	667.154302902	1
42	667.155597042	667.163602958	1
42	667.164796987	667.172803013	1
