52	722
>	0
249	527553.7
250	99217.92
251	91223.67
252	8587.969
253	9635.575
54	3291.617
55	1873.49
9	10232.47
257	2282.306
351	382040.3
352	146343.6
259	376997.5
261	372480.5
262	28695.75
263	33090.94
120	6166.362
265	13089.46
266	6206.645
22	4284.049
19	3956.631
27	12258.91
271	69045.31
272	5648.529
48	19279.45
273	16688.01
51	278.1141
29	236.2511
274	35087.03
275	103503.6
58	5253.748
0	21600.78
30	3394.144
74	14921.72
183	30399.38
279	32588.31
280	1172.26
281	25706.88
354	22334.11
282	235208.4
283	44390.49
355	3841.472
1	47104.54
285	47653.68
66	22544.42
6	4979.669
288	1192803.0
358	8842.51
289	227121.4
359	7458.175
290	213544.9
291	10951.8
292	6344.737
32	25502.67
60	5111.681
295	418729.5
296	85413.47
297	76222.44
298	1857.37
299	1120.565
300	453.3778
64	4934.339
37	8541.972
17	4710.221
20	3828.71
303	55919.16
304	14055.34
25	7802.328
306	353377.0
307	75430.55
308	79251.02
309	627.3571
311	367539.6
312	75936.64
313	76277.73
314	3801.144
26	1980.513
84	10068.48
316	19449.97
317	7532.954
319	139022.1
320	32120.47
321	39677.35
76	5326.417
326	160192.1
327	28429.06
328	47971.43
329	3375.003
13	10696.35
47	1817.231
330	80125.71
331	28633.42
332	20284.11
15	6506.443
3	7383.997
334	65989.84
335	17743.71
336	23021.73
43	1954.355
4	10169.48
338	152307.4
339	40152.08
138	56691.69
341	90372.3
342	46771.53
101	44445.27
343	68589.86
141	12257.41
5	25382.4
38	22388.32
7	8597.764
610	5327.532
611	9000.836
612	4235.771
613	1759.918
614	9691.252
415	10295.03
618	35009.12
619	35094.96
712	382040.3
620	15230.02
622	3929.596
623	374.3991
627	29536.37
383	26.4484
380	335.6358
384	1.045648
388	17174.29
632	6557.931
633	701.7365
409	7867.712
391	568.3572
640	2381.791
643	5487.109
363	16115.58
649	13492.68
719	4059.301
650	10452.69
651	8526.92
421	1193.635
656	2425.766
657	3814.977
658	19120.35
659	1580.484
660	19379.97
664	3588.688
386	7342.983
667	5632.554
668	14999.85
672	9564.46
